# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000      0.78539816       16.674426      0.40925200
3.000      0.80110613       16.087900      0.41902484
3.000      0.81681409       15.526154      0.42865098
3.000      0.83252205       14.919369      0.43612195
3.000      0.84823002       14.494791      0.44814972
3.000      0.86393798       13.957266      0.45595114
3.000      0.87964594       13.473835      0.46460641
3.000      0.89535391       13.097062      0.47624272
3.000      0.91106187       12.812011      0.49083008
3.000      0.92676983       12.241690      0.49365929
3.000      0.94247780       11.828817      0.50167787
3.000      0.95818576       11.519913      0.51341505
3.000      0.97389372       11.331297      0.53025475
3.000      0.98960169       10.985826      0.53936686
3.000       1.0053096       10.619082      0.54658386
3.000       1.0367256       10.271394      0.57981719
3.000       1.0681415       9.4199007      0.58157128
3.000       1.0995574       9.1370949      0.61536409
3.000       1.1309734       8.4758429      0.62116972
3.000       1.1623893       8.1142762      0.64561682
3.000       1.1938052       7.8833368      0.67948636
3.000       1.2252211       7.5485393      0.70335831
3.000       1.2566371       7.2352617      0.72736784
3.000       1.2880530       6.8801333      0.74484910
3.000       1.3194689       6.5696153      0.76455316
3.000       1.3508848       6.4007973      0.79939112
3.000       1.3823008       6.1269228      0.81982341
3.000       1.4137167       5.9721217      0.85484243
3.000       1.4451326       5.6315508      0.86103614
3.000       1.4765485       5.4186636      0.88370160
3.000       1.5079645       5.3652732      0.93204189
3.000       1.5393804       5.1115083      0.94462010
3.000       1.5707963       4.9808614      0.97798985
3.000       1.6022123       4.7356148      0.98674918
3.000       1.6336282       4.5734084       1.0101128
3.000       1.6650441       4.4383310       1.0379279
3.000       1.6964600       4.3735073       1.0817602
3.000       1.7278760       4.2689738       1.1156589
3.000       1.7592919       4.0810069       1.1257742
3.000       1.7907078       4.0205116       1.1695688
3.000       1.8221237       3.8790812       1.1888655
3.000       1.8535397       3.7843525       1.2208646
3.000       1.8849556       3.6691486       1.2449128
3.000       1.9163715       3.5692738       1.2725922
3.000       1.9477874       3.5012747       1.3107538
3.000       1.9792034       3.3774648       1.3265767
3.000       2.0106193       3.3078934       1.3621072
3.000       2.0734512       3.0923226       1.3964857
3.000       2.1362830       3.0564422       1.5096032
3.000       2.1991149       2.8807023       1.5520739
3.000       2.2619467       2.7432307       1.6083468
3.000       2.3247786       2.6854206       1.7093356
3.000       2.3876104       2.5233041       1.7399239
3.000       2.4504423       2.4202432       1.8041087
3.000       2.5132741       2.3564542       1.8951729
3.000       2.5761060       2.2687501       1.9649346
3.000       2.6389378       2.1602167       2.0111990
3.000       2.7017697       2.0785998       2.0767590
3.000       2.7646015       2.0633592       2.2087305
3.000       2.8274334       1.9549366       2.2386185
3.000       2.8902652       1.9201027       2.3485933
3.000       2.9530971       1.8246473       2.3805778
3.000       3.0159289       1.8042240       2.5074024
3.000       3.0787608       1.7164119       2.5375793
3.000       3.1415927       1.6879126       2.6513669
3.000       3.2044245       1.6455612       2.7430545
3.000       3.2672564       1.5992153       2.8257050
3.000       3.3300882       1.5278683       2.8584026
3.000       3.3929201       1.4851219       2.9386864
3.000       3.4557519       1.4546191       3.0412157
3.000       3.5185838       1.4425347       3.1834661
3.000       3.5814156       1.3721786       3.1933395
3.000       3.6442475       1.3531915       3.3178222
3.000       3.7070793       1.3157748       3.3958419
3.000       3.7699112       1.3008802       3.5310259
3.000       3.8327430       1.2596081       3.5928147
3.000       3.8955749       1.2260692       3.6719768
3.000       3.9584067       1.2031828       3.7806210
3.000       4.0212386       1.1713994       3.8588222
3.000       4.1469023       1.1237907       4.0600100
3.000       4.2725660       1.0842928       4.2843326
3.000       4.3982297       1.0299866       4.4395154
3.000       4.5238934      0.99194688       4.6526006
3.000       4.6495571      0.95013816       4.8382888
3.000       4.7752208      0.90290381       4.9807200
3.000       4.9008845      0.89632090       5.3451167
3.000       5.0265482      0.85172115       5.4799584
3.000       5.1522120      0.80807418       5.5988993
3.000       5.2778757      0.78493544       5.8463076
3.000       5.4035394      0.75976540       6.0727406
3.000       5.5292031      0.72874739       6.2407228
3.000       5.6548668      0.71388359       6.5398049
3.000       5.7805305      0.69199434       6.7713598
3.000       5.9061942      0.67489188       7.0441344
3.000       6.0318579      0.65632521       7.2969715
3.000       6.1575216      0.63182350       7.4728087
3.000       6.2831853      0.61456664       7.7228721
3.000       6.4088490      0.58664493       7.8232229
3.000       6.5345127      0.57170303       8.0812841
3.000       6.6601764      0.55075735       8.2430468
3.000       6.7858401      0.54379196       8.6082310
3.000       6.9115038      0.53455870       8.9409429
3.000       7.0371675      0.51492621       9.0909430
3.000       7.1628313      0.50274629       9.3599448
3.000       7.2884950      0.49471718       9.7037774
3.000       7.4141587      0.46821305       9.6671709
3.000       7.5398224      0.46367612       10.068583
3.000       7.6654861      0.44656935       10.190096
3.000       7.7911498      0.44424691       10.643864
3.000       7.9168135      0.43595328       10.958761
3.000       8.0424772      0.42016953       11.072975
3.000       8.2938046      0.40575716       11.727295
3.000       8.5451320      0.38181956       12.069375
3.000       8.7964594      0.36530769       12.596584
3.000       9.0477868      0.36616723       13.739686
3.000       9.2991143      0.34691228       14.132360
3.000       9.5504417      0.33074204       14.595872
3.000       9.8017691      0.32177723       15.351081
3.000       10.053096      0.30489850       15.693691
3.000       10.304424      0.29708580       16.467334
3.000       10.555751      0.28674305       17.085614
3.000       10.807079      0.28522959       18.238528
3.000       11.058406      0.27947147       19.146321
3.000       11.309734      0.26488657       19.412761
3.000       11.561061      0.25925444       20.295023
3.000       11.812388      0.25026357       20.896861
3.000       12.063716      0.24498589       21.789869
3.000       12.315043      0.23618756       22.347816
3.000       12.566371      0.22802387       22.923460
3.000       12.817698      0.22181993       23.664696
3.000       13.069025      0.21491443       24.303311
3.000       13.320353      0.21262486       25.458422
3.000       13.571680      0.20650087       26.151283
3.000       13.823008      0.20108151       26.906057
3.000       14.074335      0.19335044       27.308578
3.000       14.325663      0.18944411       28.216004
3.000       14.576990      0.18663594       29.286609
3.000       14.828317      0.17811160       29.419690
3.000       15.079645      0.17722947       30.787862
3.000       15.330972      0.17295312       31.572412
3.000       15.582300      0.16819837       32.239380
3.000       15.833627      0.16220451       32.619282
3.000       16.084954      0.15930195       33.585425
3.000       16.587609      0.15027413       34.746085
3.000       17.090264      0.14473463       36.600671
3.000       17.592919      0.13988440       38.588085
3.000       18.095574      0.13396415       40.213875
3.000       18.598229      0.12888385       42.003308
3.000       19.100883      0.11924620       42.099327
3.000       19.603538      0.11545554       44.064457
3.000       20.106193      0.11135860       45.854667
3.000       20.608848      0.10589723       46.958691
3.000       21.111503      0.10455073       49.837330
3.000       21.614157     0.098661432       50.469919
3.000       22.116812     0.095054747       52.096874
3.000       22.619467     0.091762884       53.800265
3.000       23.122122     0.089087102       55.791515
3.000       23.624777     0.086456740       57.752695
3.000       24.127432     0.083787342       59.618624
3.000       24.630086     0.081069850       61.365947
3.000       25.132741     0.078952409       63.497295
3.000       25.635396     0.075378605       64.333688
3.000       26.138051     0.073295107       66.307834
3.000       26.640706     0.070382729       67.417638
3.000       27.143361     0.068829468       69.732546
3.000       27.646015     0.066958095       71.675541
3.000       28.148670     0.065001818       73.446213
3.000       28.651325     0.061690654       73.506166
3.000       29.153980     0.061455319       77.147754
3.000       29.656635     0.059368893       78.450337
3.000       30.159289     0.057286255       79.613004
3.000       30.661944     0.055886196       81.615732
3.000       31.164599     0.055561909       85.198520
3.000       31.667254     0.053469806       86.022109
3.000       32.169909     0.051637368       87.093118
3.000       33.175218     0.048112931       88.996606
3.000       34.180528     0.045701255       92.455913
3.000       35.185838     0.042992814       94.878938
3.000       36.191147     0.042718150       102.58639
3.000       37.196457     0.039875174       103.96271
3.000       38.201767     0.038895394       109.85473
3.000       39.207076     0.037453436       114.35504
3.000       40.212386     0.032908564       108.40735
3.000       41.217696     0.033003775       117.08062
3.000       42.223005     0.033295495       126.97060
3.000       43.228315     0.031263515       127.94196
3.000       44.233625     0.030483645       133.65793
3.000       45.238934     0.028734611       134.77604
3.000       46.244244     0.027521926       137.88662
3.000       47.249554     0.026628956       142.30414
3.000       48.254863     0.025870211       147.26295
3.000       49.260173     0.023388223       141.63001
3.000       50.265482     0.023389236       150.48592
3.000       51.270792     0.022619171       154.43902
3.000       52.276102     0.022094694       159.90713
3.000       53.281411     0.022453245       172.05866
3.000       54.286721     0.021131635       171.27114
3.000       55.292031     0.019594928       167.80371
3.000       56.297340     0.019203524       173.58605
3.000       57.302650     0.019136013       182.40883
3.000       58.307960     0.018163667       182.41365
3.000       59.313269     0.017796382       188.12979
3.000       60.318579     0.017605989       195.74198
3.000       61.323889     0.016844840       196.80050
3.000       62.329198     0.016558710       203.12874
3.000       63.334508     0.016114362       207.39801
3.000       64.339818     0.015774137       212.84103
3.000       66.350437     0.015051622       222.73319
3.000       68.361056     0.013208513       213.77183
3.000       70.371675     0.013615006       240.37083
3.000       72.382295     0.012524808       240.62369
3.000       74.392914     0.012698927       264.86954
3.000       76.403533     0.011244827       254.07583
3.000       78.414153     0.010311428       251.86769
3.000       80.424772    0.0096534442       254.40290
3.000       82.435391     0.010309713       292.58898
3.000       84.446011    0.0098244405       299.71984
3.000       86.456630    0.0094096816       308.06339
3.000       88.467249    0.0075638493       265.31432
3.000       90.477868    0.0079588525       298.63988
3.000       92.488488    0.0068102476       272.95823
3.000       94.499107    0.0067924628       290.38932
3.000       96.509726    0.0082803439       377.07860
3.000       98.520346    0.0069289926       335.67434
3.000       100.53096    0.0071499150       368.01938
3.000       102.54158    0.0068623456       374.83740
3.000       104.55220    0.0063484231       367.56630
3.000       106.56282    0.0060012011       367.89644
3.000       108.57344    0.0055893343       362.41082
3.000       110.58406    0.0056329399       385.90729
3.000       112.59468    0.0049751074       359.77115
3.000       114.60530    0.0050446008       384.69024
3.000       116.61592    0.0050305365       404.16442
3.000       118.62654    0.0047967996       405.66488
3.000       120.63716    0.0035334562       314.27748
3.000       122.64778    0.0040498058       378.51536
3.000       124.65840    0.0043455008       426.45647
3.000       126.66902    0.0045629366       469.81392
3.000       128.67964    0.0038161896       411.93592
3.000       132.70087    0.0031680755       375.04824
3.000       136.72211    0.0035918277       465.05255
3.000       140.74335    0.0038792848       547.90541
3.000       144.76459    0.0025405364       390.46554
3.000       148.78583    0.0036777125       613.66695
3.000       152.80707    0.0016591695       299.91027
3.000       156.82831    0.0022049848       430.87294
3.000       160.84954    0.0023470164       494.81845
3.000       164.87078    0.0011731022       266.34050
3.000       168.89202    0.0019220178       469.08879
3.000       172.91326    0.0020034820       524.73568
3.000       176.93450    0.0018236830       511.74920
3.000       180.95574    0.0021569511       647.48190
3.000       184.97698    0.0017326311       555.55797
3.000       188.99821    0.0014070024       481.21393
3.000       193.01945   0.00092076467       335.44563
3.000       197.04069    0.0022721062       880.57561
3.000       201.06193    0.0013780882       567.46204
3.000       205.08317    0.0017042305       744.71250
3.000       209.10441    0.0016839497       779.98982
3.000       213.12565   0.00089095153       436.94973
3.000       217.14688    0.0018113604       939.58469
3.000       221.16812    0.0017262919       946.13275
3.000       225.18936    0.0013961400       807.68655
3.000       229.21060    0.0013048271       796.02615
3.000       233.23184    0.0012842909       825.46219
3.000       237.25308    0.0011701744       791.69230
3.000       241.27432    0.0013071949       930.13050
3.000       245.29555    0.0012160448       909.26164
3.000       249.31679    0.0010524116       826.24813
3.000       253.33803   0.00076127194       627.06312
3.000       257.35927   0.00048600160       419.68883
3.000       265.40175   0.00095267327       902.24726
3.000       273.44422   0.00094385441       977.64579
3.000       281.48670   0.00045287129       511.70387
3.000       289.52918   0.00089470842       1100.0915
3.000       297.57166    0.0020554031       2743.7337
3.000       305.61413    0.0016498652       2385.8274
3.000       313.65661    0.0015611740       2440.5342
3.000       321.69909    0.0013003563       2193.2197
3.000       329.74156  -4.4033784e-05      -79.979255
3.000       337.78404   0.00077347585       1510.1998
3.000       345.82652   0.00040810061       855.09108
3.000       353.86900   0.00071151476       1597.2824
3.000       361.91147   0.00081373699       1954.1656
3.000       369.95395    0.0012826136       3290.1000
3.000       377.99643    0.0014146788       3870.7149
3.000       386.03891   0.00088995355       2593.7662
3.000       394.08138   0.00040398196       1252.5353
3.000       402.12386   0.00040731967       1341.7919
3.000       410.16634   0.00098855227       3455.8106
3.000       418.20881   0.00055619843       2061.0075
3.000       426.25129   0.00019296955       757.10508
3.000       434.29377   0.00062293307       2585.0113
3.000       442.33625   0.00048504638       2126.7239
3.000       450.37872   0.00047654306       2205.4946
3.000       458.42120   0.00055164802       2692.3183
3.000       466.46368   0.00026862625       1381.2497
3.000       474.50615   0.00026969607       1459.7229
3.000       482.54863   5.0745332e-05       288.86148
3.000       490.59111   0.00031104040       1860.5703
3.000       498.63359   0.00052700092       3309.9864
3.000       506.67606    0.0010420922       6867.0080
3.000       514.71854    0.0011757250       8122.4199
2.750     0.015707963       1059.1992   0.00020797327
2.750     0.031415927       2715.3953    0.0042653330
2.750     0.047123890       1444.8575    0.0076598217
2.750     0.062831853       1154.3189     0.014505599
2.750     0.078539816       875.39350     0.021485389
2.750     0.094247780       716.31999     0.030380206
2.750      0.10995574       585.71809     0.039446879
2.750      0.12566371       503.31216     0.050598457
2.750      0.14137167       366.26860     0.052427253
2.750      0.15707963       331.44331     0.065078741
2.750      0.17278760       287.03399     0.075013819
2.750      0.18849556       254.42357     0.086323882
2.750      0.20420352       225.44033     0.097250438
2.750      0.21991149       204.39420      0.11012415
2.750      0.23561945       177.57036      0.11767227
2.750      0.25132741       162.00445      0.13029171
2.750      0.26703538       140.16989      0.13521703
2.750      0.28274334       127.33892      0.14581714
2.750      0.29845130       113.98425      0.15350960
2.750      0.31415927       102.60382      0.16116970
2.750      0.32986723       94.253687      0.17139025
2.750      0.34557519       85.276757      0.17829067
2.750      0.36128316       80.686220      0.19275816
2.750      0.37699112       72.982163      0.19809812
2.750      0.39269908       68.200094      0.20923527
2.750      0.40840704       64.797128      0.22361745
2.750      0.42411501       59.935549      0.23163579
2.750      0.43982297       56.464035      0.24337496
2.750      0.45553093       52.469907      0.25126626
2.750      0.47123890       49.651270      0.26322311
2.750      0.48694686       45.630543      0.26691354
2.750      0.50265482       43.787181      0.28172592
2.750      0.51836279       41.130621      0.29022644
2.750      0.53407075       39.215793      0.30264092
2.750      0.54977871       37.359952      0.31451426
2.750      0.56548668       35.890007      0.32878419
2.750      0.58119464       33.617903      0.33435335
2.750      0.59690260       31.890032      0.34358614
2.750      0.61261057       30.454830      0.35471528
2.750      0.62831853       29.023606      0.36472140
2.750      0.64402649       27.679422      0.37457473
2.750      0.65973446       26.144923      0.38033398
2.750      0.67544242       25.594523      0.39956026
2.750      0.69115038       24.534224      0.41035549
2.750      0.70685835       23.906870      0.42775012
2.750      0.72256631       22.311057      0.42640621
2.750      0.73827427       21.920437      0.44686122
2.750      0.75398224       21.007099      0.45616261
2.750      0.76969020       20.492329      0.47337950
2.750      0.78539816       19.581463      0.48060141
2.750      0.80110613       18.891876      0.49205711
2.750      0.81681409       18.261462      0.50416823
2.750      0.83252205       17.585564      0.51405998
2.750      0.84823002       17.039306      0.52682099
2.750      0.86393798       16.493824      0.53881456
2.750      0.87964594       15.910526      0.54862868
2.750      0.89535391       15.454475      0.56196428
2.750      0.91106187       15.145595      0.58023004
2.750      0.92676983       14.508031      0.58505192
2.750      0.94247780       14.021558      0.59467530
2.750      0.95818576       13.640042      0.60790414
2.750      0.97389372       13.436855      0.62878559
2.750      0.98960169       13.024900      0.63947850
2.750       1.0053096       12.629982      0.65008858
2.750       1.0367256       12.218855      0.68975077
2.750       1.0681415       11.229942      0.69332067
2.750       1.0995574       10.896926      0.73388500
2.750       1.1309734       10.128234      0.74226864
2.750       1.1623893       9.7215747      0.77350240
2.750       1.1938052       9.4301222      0.81280803
2.750       1.2252211       9.0530324      0.84354406
2.750       1.2566371       8.7001504      0.87463451
2.750       1.2880530       8.2617260      0.89442151
2.750       1.3194689       7.9169245      0.92134917
2.750       1.3508848       7.7480528      0.96764892
2.750       1.3823008       7.4135184      0.99197855
2.750       1.4137167       7.2509945       1.0378988
2.750       1.4451326       6.8321103       1.0445957
2.750       1.4765485       6.5887732       1.0745287
2.750       1.5079645       6.4967890       1.1286060
2.750       1.5393804       6.2146611       1.1484856
2.750       1.5707963       6.0740053       1.1926281
2.750       1.6022123       5.7967842       1.2078626
2.750       1.6336282       5.5952331       1.2357997
2.750       1.6650441       5.4393031       1.2720106
2.750       1.6964600       5.3548939       1.3245002
2.750       1.7278760       5.2392975       1.3692445
2.750       1.7592919       4.9922227       1.3771394
2.750       1.7907078       4.9611622       1.4432045
2.750       1.8221237       4.7849372       1.4664934
2.750       1.8535397       4.6720167       1.5072327
2.750       1.8849556       4.5325256       1.5378497
2.750       1.9163715       4.4248775       1.5776499
2.750       1.9477874       4.3280895       1.6202841
2.750       1.9792034       4.1878986       1.6448931
2.750       2.0106193       4.1137864       1.6939537
2.750       2.0734512       3.8553083       1.7410482
2.750       2.1362830       3.7939548       1.8738670
2.750       2.1991149       3.5946285       1.9367253
2.750       2.2619467       3.4230942       2.0069485
2.750       2.3247786       3.3633158       2.1408325
2.750       2.3876104       3.1464283       2.1695941
2.750       2.4504423       3.0187871       2.2502780
2.750       2.5132741       2.9590983       2.3798481
2.750       2.5761060       2.8516786       2.4698013
2.750       2.6389378       2.7238179       2.5359215
2.750       2.7017697       2.6359493       2.6336150
2.750       2.7646015       2.5949709       2.7777963
2.750       2.8274334       2.4852533       2.8458897
2.750       2.8902652       2.4347560       2.9780968
2.750       2.9530971       2.3156603       3.0211917
2.750       3.0159289       2.2911850       3.1841515
2.750       3.0787608       2.1880640       3.2348797
2.750       3.1415927       2.1665295       3.4031766
2.750       3.2044245       2.1016921       3.5033980
2.750       3.2672564       2.0374625       3.6000582
2.750       3.3300882       1.9558911       3.6591663
2.750       3.3929201       1.9054171       3.7703459
2.750       3.4557519       1.8504107       3.8687089
2.750       3.5185838       1.8315119       4.0418826
2.750       3.5814156       1.7735528       4.1274190
2.750       3.6442475       1.7365819       4.2578379
2.750       3.7070793       1.6882008       4.3570245
2.750       3.7699112       1.6707305       4.5349241
2.750       3.8327430       1.6184705       4.6164077
2.750       3.8955749       1.5744339       4.7153004
2.750       3.9584067       1.5366012       4.8282824
2.750       4.0212386       1.5084631       4.9691771
2.750       4.1469023       1.4446748       5.2192939
2.750       4.2725660       1.4008305       5.5350581
2.750       4.3982297       1.3192692       5.6864000
2.750       4.5238934       1.2919109       6.0595436
2.750       4.6495571       1.2246572       6.2361934
2.750       4.7752208       1.1883285       6.5552184
2.750       4.9008845       1.1561099       6.8943414
2.750       5.0265482       1.1023091       7.0922369
2.750       5.1522120       1.0621497       7.3593107
2.750       5.2778757       1.0144620       7.5558532
2.750       5.4035394      0.98824468       7.8989562
2.750       5.5292031      0.95716859       8.1968374
2.750       5.6548668      0.93078009       8.5267686
2.750       5.7805305      0.90713730       8.8765943
2.750       5.9061942      0.86721971       9.0515419
2.750       6.0318579      0.85004674       9.4507521
2.750       6.1575216      0.82038303       9.7029716
2.750       6.2831853      0.78940346       9.9199365
2.750       6.4088490      0.76324209       10.178240
2.750       6.5345127      0.74772794       10.569477
2.750       6.6601764      0.72088053       10.789238
2.750       6.7858401      0.71047221       11.246781
2.750       6.9115038      0.68850897       11.515890
2.750       7.0371675      0.68276441       12.054100
2.750       7.1628313      0.65857871       12.261175
2.750       7.2884950      0.64041912       12.561691
2.750       7.4141587      0.61025882       12.599983
2.750       7.5398224      0.60246517       13.082343
2.750       7.6654861      0.58475806       13.343371
2.750       7.7911498      0.57531238       13.784107
2.750       7.9168135      0.57183783       14.374554
2.750       8.0424772      0.54124058       14.263632
2.750       8.2938046      0.53242479       15.388275
2.750       8.5451320      0.49540877       15.659947
2.750       8.7964594      0.47659917       16.434150
2.750       9.0477868      0.45918838       17.230117
2.750       9.2991143      0.43931293       17.896537
2.750       9.5504417      0.42554161       18.779441
2.750       9.8017691      0.40965005       19.543245
2.750       10.053096      0.39423726       20.292122
2.750       10.304424      0.38234542       21.193237
2.750       10.555751      0.36259812       21.605447
2.750       10.807079      0.35408177       22.641165
2.750       11.058406      0.34208405       23.435849
2.750       11.309734      0.33591625       24.618319
2.750       11.561061      0.32095033       25.124716
2.750       11.812388      0.31017259       25.899228
2.750       12.063716      0.30563841       27.184508
2.750       12.315043      0.29771299       28.169287
2.750       12.566371      0.28217381       28.367205
2.750       12.817698      0.27633506       29.480603
2.750       13.069025      0.26539554       30.011899
2.750       13.320353      0.26535407       31.771900
2.750       13.571680      0.25307472       32.049398
2.750       13.823008      0.24566301       32.871361
2.750       14.074335      0.23611664       33.348824
2.750       14.325663      0.22947460       34.178188
2.750       14.576990      0.22644075       35.532716
2.750       14.828317      0.22083390       36.476370
2.750       15.079645      0.21307308       37.014525
2.750       15.330972      0.21136474       38.584413
2.750       15.582300      0.20063179       38.456048
2.750       15.833627      0.19751306       39.719824
2.750       16.084954      0.19287183       40.662921
2.750       16.587609      0.18118348       41.892883
2.750       17.090264      0.17469380       44.176782
2.750       17.592919      0.16752804       46.213777
2.750       18.095574      0.15609304       46.856610
2.750       18.598229      0.15094114       49.191790
2.750       19.100883      0.14413246       50.885308
2.750       19.603538      0.13641024       52.061973
2.750       20.106193      0.13173499       54.245151
2.750       20.608848      0.12730901       56.453455
2.750       21.111503      0.12574696       59.941165
2.750       21.614157      0.12112144       61.959260
2.750       22.116812      0.11429867       62.643934
2.750       22.619467      0.10889600       63.845350
2.750       23.122122      0.10360217       64.881691
2.750       23.624777      0.10284783       68.701868
2.750       24.127432     0.097894764       69.656717
2.750       24.630086     0.094566322       71.582121
2.750       25.132741     0.090636834       72.894467
2.750       25.635396     0.089966283       76.783894
2.750       26.138051     0.086375502       78.141266
2.750       26.640706     0.084332655       80.779881
2.750       27.143361     0.079690376       80.735954
2.750       27.646015     0.077508668       82.969441
2.750       28.148670     0.075110992       84.868672
2.750       28.651325     0.072180952       86.005653
2.750       29.153980     0.071331444       89.545718
2.750       29.656635     0.070032178       92.540852
2.750       30.159289     0.067184605       93.369137
2.750       30.661944     0.062872744       91.818828
2.750       31.164599     0.062568580       95.942536
2.750       31.667254     0.062063705       99.847954
2.750       32.169909     0.059235804       99.908868
2.750       33.175218     0.054905846       101.56176
2.750       34.180528     0.053215436       107.65747
2.750       35.185838     0.050742365       111.98108
2.750       36.191147     0.049070449       117.84125
2.750       37.196457     0.046660205       121.65267
2.750       38.201767     0.046182220       130.43538
2.750       39.207076     0.042841324       130.80566
2.750       40.212386     0.040153283       132.27289
2.750       41.217696     0.036947600       131.07130
2.750       42.223005     0.036514279       139.24526
2.750       43.228315     0.035570294       145.56690
2.750       44.233625     0.032841327       143.99537
2.750       45.238934     0.032425464       152.08751
2.750       46.244244     0.030497750       152.79569
2.750       47.249554     0.030027646       160.46661
2.750       48.254863     0.029148113       165.92200
2.750       49.260173     0.028396028       171.95533
2.750       50.265482     0.027398042       176.27850
2.750       51.270792     0.024919399       170.14450
2.750       52.276102     0.025146309       181.99275
2.750       53.281411     0.024376412       186.79584
2.750       54.286721     0.023204722       188.07344
2.750       55.292031     0.022671538       194.15065
2.750       56.297340     0.022606646       204.34783
2.750       57.302650     0.021471197       204.66832
2.750       58.307960     0.021063291       211.53393
2.750       59.313269     0.020246467       214.03021
2.750       60.318579     0.018694901       207.84842
2.750       61.323889     0.018663098       218.04346
2.750       62.329198     0.017738041       217.59582
2.750       63.334508     0.017176770       221.07160
2.750       64.339818     0.017140444       231.27666
2.750       66.350437     0.015765898       233.30300
2.750       68.361056     0.016759374       271.24039
2.750       70.371675     0.015137067       267.24258
2.750       72.382295     0.014473383       278.05926
2.750       74.392914     0.013479469       281.14978
2.750       76.403533     0.012457831       281.48355
2.750       78.414153     0.012695843       310.10957
2.750       80.424772     0.011328076       298.53547
2.750       82.435391     0.010571015       300.00471
2.750       84.446011     0.010512333       320.70577
2.750       86.456630    0.0090316387       295.68665
2.750       88.467249     0.010481763       367.66489
2.750       90.477868    0.0085704537       321.58898
2.750       92.488488    0.0088078021       353.02125
2.750       94.499107    0.0085569184       365.82279
2.750       96.509726    0.0080058511       364.57847
2.750       98.520346    0.0072814084       352.74708
2.750       100.53096    0.0070603421       363.40890
2.750       102.54158    0.0072790767       397.60022
2.750       104.55220    0.0062871210       364.01699
2.750       106.56282    0.0067548507       414.09803
2.750       108.57344    0.0059766327       387.52315
2.750       110.58406    0.0058778952       402.68894
2.750       112.59468    0.0061646878       445.79477
2.750       114.60530    0.0049187529       375.09336
2.750       116.61592    0.0047373397       380.60834
2.750       118.62654    0.0054223885       458.57087
2.750       120.63716    0.0047477484       422.28071
2.750       122.64778    0.0042064632       393.15734
2.750       124.65840    0.0043241596       424.36209
2.750       126.66902    0.0045536064       468.85326
2.750       128.67964    0.0040215346       434.10175
2.750       132.70087    0.0039698067       469.96008
2.750       136.72211    0.0028577515       370.00791
2.750       140.74335    0.0029039699       410.15313
2.750       144.76459    0.0035123873       539.83333
2.750       148.78583    0.0026001162       433.85811
2.750       152.80707    0.0028166334       509.13259
2.750       156.82831    0.0031198506       609.64555
2.750       160.84954    0.0020463305       431.42522
2.750       164.87078    0.0023490807       533.33402
2.750       168.89202    0.0022058490       538.36081
2.750       172.91326    0.0020896896       547.31448
2.750       176.93450    0.0017777101       498.84860
2.750       180.95574    0.0024396895       732.35538
2.750       184.97698    0.0013164375       422.10795
2.750       188.99821    0.0019333997       661.24898
2.750       193.01945    0.0020647795       752.22398
2.750       197.04069    0.0018006470       697.85729
2.750       201.06193    0.0015161611       624.31696
2.750       205.08317    0.0010385436       453.82147
2.750       209.10441    0.0015988333       740.56468
2.750       213.12565    0.0015402453       755.38315
2.750       217.14688    0.0012745093       661.11053
