# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500       12.063716      0.44146036       39.264969
2.500       12.315043      0.42803490       40.500208
2.500       12.566371      0.42030961       42.254131
2.500       12.817698      0.40227303       42.916202
2.500       13.069025      0.38810444       43.888272
2.500       13.320353      0.37750039       45.199628
2.500       13.571680      0.36770321       46.565958
2.500       13.823008      0.35848314       47.967452
2.500       14.074335      0.34895552       49.286047
2.500       14.325663      0.33349689       49.671376
2.500       14.576990      0.33043604       51.851488
2.500       14.828317      0.32337614       53.413846
2.500       15.079645      0.31546039       54.800993
2.500       15.330972      0.30555962       55.779588
2.500       15.582300      0.29538355       56.617568
2.500       15.833627      0.29027167       58.373555
2.500       16.084954      0.28101695       59.246443
2.500       16.587609      0.27787990       64.250835
2.500       17.090264      0.25484626       64.445832
2.500       17.592919      0.24433537       67.401614
2.500       18.095574      0.24161856       72.529990
2.500       18.598229      0.22455691       73.183204
2.500       19.100883      0.21881750       77.252524
2.500       19.603538      0.20559889       78.468331
2.500       20.106193      0.19894099       81.918893
2.500       20.608848      0.19274785       85.471424
2.500       21.111503      0.18445618       87.926725
2.500       21.614157      0.17846530       91.293313
2.500       22.116812      0.17150536       93.997336
2.500       22.619467      0.16581081       97.214314
2.500       23.122122      0.15523637       97.218023
2.500       23.624777      0.15353416       102.56009
2.500       24.127432      0.15013249       106.82631
2.500       24.630086      0.14430964       109.23540
2.500       25.132741      0.13854209       111.42216
2.500       25.635396      0.13708983       117.00262
2.500       26.138051      0.13119253       118.68586
2.500       26.640706      0.12862129       123.20272
2.500       27.143361      0.12256521       124.17332
2.500       27.646015      0.12248848       131.11825
2.500       28.148670      0.11570646       130.73790
2.500       28.651325      0.11350681       135.24659
2.500       29.153980      0.11008151       138.19049
2.500       29.656635      0.10802041       142.73868
2.500       30.159289      0.10515941       146.14425
2.500       30.661944      0.10173629       148.57482
2.500       31.164599     0.099736240       152.93535
2.500       31.667254     0.097884452       157.47630
2.500       32.169909     0.093906509       158.38551
2.500       33.175218     0.089372767       165.31674
2.500       34.180528     0.085824718       173.62767
2.500       35.185838     0.079986038       176.51765
2.500       36.191147     0.075430700       181.14463
2.500       37.196457     0.072783133       189.76046
2.500       38.201767     0.069420322       196.06823
2.500       39.207076     0.069304717       211.60524
2.500       40.212386     0.066961690       220.58511
2.500       41.217696     0.063577578       225.54093
2.500       42.223005     0.061519352       234.60077
2.500       43.228315     0.058739047       240.38207
2.500       44.233625     0.055638729       243.95237
2.500       45.238934     0.054039505       253.46542
2.500       46.244244     0.052663113       263.84559
2.500       47.249554     0.050708352       270.98352
2.500       48.254863     0.048315153       275.02798
2.500       49.260173     0.048009837       290.72895
2.500       50.265482     0.046013330       296.04892
2.500       51.270792     0.044425565       303.32856
2.500       52.276102     0.043544709       315.14849
2.500       53.281411     0.042286901       324.04348
2.500       54.286721     0.041258996       334.40268
2.500       55.292031     0.042567921       364.53591
2.500       56.297340     0.038877263       351.42251
2.500       57.302650     0.038234858       364.46334
2.500       58.307960     0.036657276       368.14083
2.500       59.313269     0.037030215       391.45522
2.500       60.318579     0.035160429       390.91086
2.500       61.323889     0.033972714       396.90774
2.500       62.329198     0.034465026       422.78881
2.500       63.334508     0.033245654       427.88429
2.500       64.339818     0.031435079       424.15471
2.500       66.350437     0.031822166       470.90289
2.500       68.361056     0.030237855       489.38148
2.500       70.371675     0.028461854       502.48964
2.500       72.382295     0.027529426       528.88891
2.500       74.392914     0.026994957       563.05084
2.500       76.403533     0.025275718       571.10253
2.500       78.414153     0.024233622       591.93219
2.500       80.424772     0.023837947       628.21546
2.500       82.435391     0.022438505       636.80327
2.500       84.446011     0.021772881       664.23778
2.500       86.456630     0.022719138       743.80145
2.500       88.467249     0.022366521       784.54211
2.500       90.477868     0.021046214       789.71669
2.500       92.488488     0.020067129       804.30087
2.500       94.499107     0.019050361       814.43529
2.500       96.509726     0.018734463       853.14877
2.500       98.520346     0.018322730       887.64278
2.500       100.53096     0.018058063       929.48200
2.500       102.54158     0.017044038       930.98527
2.500       104.55220     0.016676415       965.54502
2.500       106.56282     0.016762620       1027.6123
2.500       108.57344     0.016400586       1063.4092
2.500       110.58406     0.016301833       1116.8229
2.500       112.59468     0.015476601       1119.1787
2.500       114.60530     0.015735643       1199.9658
2.500       116.61592     0.015914119       1278.5755
2.500       118.62654     0.015018373       1270.1023
2.500       120.63716     0.015664486       1393.2521
2.500       122.64778     0.014489267       1354.2403
2.500       124.65840     0.014672800       1439.9515
2.500       126.66902     0.014262429       1468.5034
2.500       128.67964     0.013600995       1468.1499
2.500       132.70087     0.013139670       1555.5217
2.500       136.72211     0.013789155       1785.3533
2.500       140.74335     0.012978696       1833.0951
2.500       144.76459     0.012344773       1897.3192
2.500       148.78583     0.013237777       2208.8693
2.500       152.80707     0.012106388       2188.3418
2.500       156.82831     0.010527716       2057.2058
2.500       160.84954     0.010717077       2259.4676
2.500       164.87078     0.011547902       2621.8294
2.500       168.89202     0.010168273       2481.6747
2.500       172.91326     0.010103781       2646.2999
2.500       176.93450     0.010585893       2970.5393
2.500       180.95574    0.0095100027       2854.7492
2.500       184.97698    0.0099324456       3184.7803
2.500       188.99821    0.0098755873       3377.5850
2.500       193.01945    0.0094272234       3434.4508
2.500       197.04069    0.0085434577       3311.0955
2.500       201.06193    0.0086982831       3581.7341
2.500       205.08317    0.0084224472       3680.4304
2.500       209.10441    0.0087443130       4050.2843
2.500       213.12565    0.0084495569       4143.9197
2.500       217.14688    0.0081732079       4239.5876
2.500       221.16812    0.0073413904       4023.6127
2.500       225.18936    0.0077170552       4464.4244
2.500       229.21060    0.0080517423       4912.0663
2.500       233.23184    0.0070170948       4510.1513
2.500       237.25308    0.0069869121       4727.0598
2.500       241.27432    0.0072378747       5150.0874
2.500       245.29555    0.0070243473       5252.2485
2.500       249.31679    0.0065309438       5127.4425
2.500       253.33803    0.0067390538       5550.9889
2.500       257.35927    0.0059754218       5160.1019
2.500       265.40175    0.0066612617       6308.6740
2.500       273.44422    0.0060262287       6241.9765
2.500       281.48670    0.0057223353       6465.7246
2.500       289.52918    0.0044453187       5465.7552
2.500       297.57166    0.0043161129       5761.5289
2.500       305.61413    0.0045706831       6609.5466
2.500       313.65661    0.0039313175       6145.7051
2.500       321.69909    0.0041321968       6969.4859
2.500       329.74156    0.0042109885       7648.4847
2.500       337.78404    0.0042738894       8344.7038
2.500       345.82652    0.0036778332       7706.1448
2.500       353.86900    0.0038996415       8754.3214
2.500       361.91147    0.0027666516       6644.0331
2.500       369.95395    0.0032913660       8442.8572
2.500       377.99643    0.0033142333       9068.1026
2.500       386.03891    0.0028005604       8162.2224
2.500       394.08138    0.0031407609       9737.8456
2.500       402.12386    0.0025109102       8271.4372
2.500       410.16634    0.0024478703       8557.3385
2.500       418.20881    0.0026134537       9684.2192
2.500       426.25129    0.0028207871       11067.198
2.500       434.29377    0.0021688764       9000.2766
2.500       442.33625    0.0022857467       10022.036
2.500       450.37872    0.0027128099       12555.188
2.500       458.42120    0.0022957133       11204.229
2.500       466.46368    0.0025991595       13364.622
2.500       474.50615    0.0015782505       8542.2396
2.500       482.54863    0.0022422026       12763.459
2.500       490.59111    0.0023659475       14152.540
2.500       498.63359    0.0018575191       11666.703
2.500       506.67606    0.0018810051       12395.139
2.500       514.71854    0.0019076021       13178.546
2.250     0.015707963       1674.3199   0.00032875195
2.250     0.031415927       3980.8254    0.0062530660
2.250     0.047123890       2017.4888     0.010695591
2.250     0.062831853       1722.4983     0.021645552
2.250     0.078539816       1285.0062     0.031538797
2.250     0.094247780       964.09585     0.040888752
2.250      0.10995574       791.29805     0.053292256
2.250      0.12566371       715.21657     0.071901412
2.250      0.14137167       513.89915     0.073558916
2.250      0.15707963       444.06028     0.087191032
2.250      0.17278760       392.91442      0.10268474
2.250      0.18849556       357.22387      0.12120320
2.250      0.20420352       311.78362      0.13449720
2.250      0.21991149       278.22615      0.14990356
2.250      0.23561945       244.46400      0.16200133
2.250      0.25132741       227.51088      0.18297511
2.250      0.26703538       195.76401      0.18884675
2.250      0.28274334       178.16163      0.20401475
2.250      0.29845130       159.75044      0.21514574
2.250      0.31415927       145.39560      0.22838687
2.250      0.32986723       133.28534      0.24236515
2.250      0.34557519       120.08379      0.25106277
2.250      0.36128316       114.77478      0.27419521
2.250      0.37699112       104.61250      0.28395349
2.250      0.39269908       97.379949      0.29875794
2.250      0.40840704       92.886994      0.32055669
2.250      0.42411501       85.950264      0.33217611
2.250      0.43982297       80.889610      0.34865567
2.250      0.45553093       76.284774      0.36531016
2.250      0.47123890       72.216704      0.38285235
2.250      0.48694686       66.454824      0.38872412
2.250      0.50265482       63.960145      0.41151841
2.250      0.51836279       60.399631      0.42619269
2.250      0.53407075       57.689124      0.44520557
2.250      0.54977871       55.332133      0.46581282
2.250      0.56548668       52.942375      0.48499897
2.250      0.58119464       50.355456      0.50081992
2.250      0.59690260       47.441504      0.51113913
2.250      0.61261057       45.587979      0.53097497
2.250      0.62831853       43.731357      0.54954444
2.250      0.64402649       41.766326      0.56520727
2.250      0.65973446       39.546642      0.57529073
2.250      0.67544242       38.896923      0.60722620
2.250      0.69115038       37.241107      0.62288876
2.250      0.70685835       36.309448      0.64966142
2.250      0.72256631       34.222304      0.65405252
2.250      0.73827427       33.586572      0.68468236
2.250      0.75398224       32.301137      0.70140911
2.250      0.76969020       31.593552      0.72982139
2.250      0.78539816       30.308537      0.74388342
2.250      0.80110613       29.260433      0.76211616
2.250      0.81681409       28.440663      0.78519882
2.250      0.83252205       27.460863      0.80273405
2.250      0.84823002       26.510371      0.81964722
2.250      0.86393798       25.997415      0.84927459
2.250      0.87964594       25.064660      0.86428264
2.250      0.89535391       24.337851      0.88498656
2.250      0.91106187       23.967170      0.91818593
2.250      0.92676983       23.108892      0.93189087
2.250      0.94247780       22.405425      0.95024769
2.250      0.95818576       21.715018      0.96778657
2.250      0.97389372       21.468245       1.0046193
2.250      0.98960169       20.793854       1.0209078
2.250       1.0053096       20.381423       1.0490696
2.250       1.0367256       19.729946       1.1137497
2.250       1.0681415       18.302814       1.1299897
2.250       1.0995574       17.726123       1.1938170
2.250       1.1309734       16.598611       1.2164637
2.250       1.1623893       16.066878       1.2783699
2.250       1.1938052       15.533661       1.3388888
2.250       1.2252211       14.897322       1.3881037
2.250       1.2566371       14.541131       1.4618340
2.250       1.2880530       13.794192       1.4933710
2.250       1.3194689       13.372451       1.5562478
2.250       1.3508848       13.013915       1.6252987
2.250       1.3823008       12.519802       1.6752335
2.250       1.4137167       12.324300       1.7640857
2.250       1.4451326       11.628656       1.7779637
2.250       1.4765485       11.386493       1.8569637
2.250       1.5079645       11.003062       1.9114246
2.250       1.5393804       10.657722       1.9695749
2.250       1.5707963       10.394444       2.0409442
2.250       1.6022123       10.187208       2.1226851
2.250       1.6336282       9.8367092       2.1725998
2.250       1.6650441       9.4955042       2.2205754
2.250       1.6964600       9.2846882       2.2965107
2.250       1.7278760       9.1324357       2.3866821
2.250       1.7592919       8.7567995       2.4156242
2.250       1.7907078       8.6914067       2.5283344
2.250       1.8221237       8.4769074       2.5980129
2.250       1.8535397       8.3196327       2.6839849
2.250       1.8849556       8.0603981       2.7348287
2.250       1.9163715       7.9104003       2.8203814
2.250       1.9477874       7.6641755       2.8691971
2.250       1.9792034       7.5158812       2.9520345
2.250       2.0106193       7.4033321       3.0485058
2.250       2.0734512       7.0092229       3.1653486
2.250       2.1362830       6.7442341       3.3310354
2.250       2.1991149       6.5629642       3.5360144
2.250       2.2619467       6.2867161       3.6858802
2.250       2.3247786       6.0473488       3.8492849
2.250       2.3876104       5.7503675       3.9651193
2.250       2.4504423       5.4468746       4.0602340
2.250       2.5132741       5.3759981       4.3236342
2.250       2.5761060       5.3260992       4.6128644
2.250       2.6389378       5.0271528       4.6803661
2.250       2.7017697       4.8902638       4.8859332
2.250       2.7646015       4.7679015       5.1038179
2.250       2.8274334       4.6673174       5.3445942
2.250       2.8902652       4.5447652       5.5589762
2.250       2.9530971       4.3964735       5.7359836
2.250       3.0159289       4.2660716       5.9287305
2.250       3.0787608       4.1325853       6.1097007
2.250       3.1415927       4.0484690       6.3593202
2.250       3.2044245       3.9577794       6.5973873
2.250       3.2672564       3.8688438       6.8359849
2.250       3.3300882       3.7642117       7.0422512
2.250       3.3929201       3.6261605       7.1752687
2.250       3.4557519       3.5625986       7.4484315
2.250       3.5185838       3.4354972       7.5816468
2.250       3.5814156       3.3995601       7.9114695
2.250       3.6442475       3.3220301       8.1451186
2.250       3.7070793       3.2454253       8.3760165
2.250       3.7699112       3.1638308       8.5877001
2.250       3.8327430       3.0792926       8.7831505
2.250       3.8955749       3.0069121       9.0054551
2.250       3.9584067       2.9858752       9.3821672
2.250       4.0212386       2.8690151       9.4511055
2.250       4.1469023       2.7837330       10.057019
2.250       4.2725660       2.6432251       10.444093
2.250       4.3982297       2.5519291       10.999491
2.250       4.5238934       2.4588068       11.532720
2.250       4.6495571       2.3660720       12.048500
2.250       4.7752208       2.2614677       12.475014
2.250       4.9008845       2.1804550       13.002917
2.250       5.0265482       2.1201475       13.640990
2.250       5.1522120       1.9899589       13.787817
2.250       5.2778757       1.9427439       14.469825
2.250       5.4035394       1.9098885       15.265577
2.250       5.5292031       1.8376799       15.737210
2.250       5.6548668       1.7907620       16.404963
2.250       5.7805305       1.6791085       16.430550
2.250       5.9061942       1.6326100       17.040247
2.250       6.0318579       1.6050900       17.845263
2.250       6.1575216       1.5251065       18.037995
2.250       6.2831853       1.5072876       18.941134
2.250       6.4088490       1.4652272       19.539586
2.250       6.5345127       1.4009487       19.803052
2.250       6.6601764       1.3667935       20.456454
2.250       6.7858401       1.3429334       21.258646
2.250       6.9115038       1.2796329       21.402935
2.250       7.0371675       1.2532515       22.125963
2.250       7.1628313       1.2203577       22.720168
2.250       7.2884950       1.1964382       23.467894
2.250       7.4141587       1.1575705       23.900299
2.250       7.5398224       1.1202527       24.325937
2.250       7.6654861       1.0958339       25.005416
2.250       7.7911498       1.0628960       25.466291
2.250       7.9168135       1.0412829       26.175213
2.250       8.0424772       1.0257492       27.032173
2.250       8.2938046      0.98887671       28.580762
2.250       8.5451320      0.91470801       28.914060
2.250       8.7964594      0.88113221       30.383307
2.250       9.0477868      0.85240763       31.984876
2.250       9.2991143      0.81757322       33.305938
2.250       9.5504417      0.78932702       34.833539
2.250       9.8017691      0.73565268       35.095908
2.250       10.053096      0.72933716       37.540336
2.250       10.304424      0.69131380       38.319218
2.250       10.555751      0.65263363       38.887243
2.250       10.807079      0.63263655       40.452884
2.250       11.058406      0.61120457       41.873037
2.250       11.309734      0.61060570       44.749505
2.250       11.561061      0.57160998       44.746919
2.250       11.812388      0.55873717       46.654224
2.250       12.063716      0.54871070       48.804175
2.250       12.315043      0.52800290       49.959075
2.250       12.566371      0.49723264       49.987277
2.250       12.817698      0.49300889       52.596290
2.250       13.069025      0.47886799       54.152146
2.250       13.320353      0.46229159       55.352015
2.250       13.571680      0.45107353       57.123980
2.250       13.823008      0.43551234       58.274475
2.250       14.074335      0.42118864       59.488164
2.250       14.325663      0.41569820       61.914525
2.250       14.576990      0.39491386       61.969244
2.250       14.828317      0.38473060       63.548105
2.250       15.079645      0.37754970       65.586993
2.250       15.330972      0.36664784       66.931179
2.250       15.582300      0.35798715       68.617099
2.250       15.833627      0.34857612       70.098564
2.250       16.084954      0.34164464       72.028500
2.250       16.587609      0.32472068       75.081268
2.250       17.090264      0.30734797       77.722529
2.250       17.592919      0.29767335       82.115267
2.250       18.095574      0.28503145       85.561838
2.250       18.598229      0.27427317       89.385758
2.250       19.100883      0.26088283       92.103495
2.250       19.603538      0.25114596       95.851706
2.250       20.106193      0.23902049       98.422624
2.250       20.608848      0.22947092       101.75577
2.250       21.111503      0.21977652       104.76326
2.250       21.614157      0.21248282       108.69486
2.250       22.116812      0.20416990       111.89987
2.250       22.619467      0.19774676       115.93825
2.250       23.122122      0.19487214       122.04025
2.250       23.624777      0.18377631       122.76171
2.250       24.127432      0.17740095       126.22910
2.250       24.630086      0.17023687       128.86106
2.250       25.132741      0.16610903       133.59281
2.250       25.635396      0.16067836       137.13482
2.250       26.138051      0.15418277       139.48442
2.250       26.640706      0.15183017       145.43386
2.250       27.143361      0.14639675       148.31755
2.250       27.646015      0.14245043       152.48659
2.250       28.148670      0.14006219       158.25768
2.250       28.651325      0.13419962       159.90265
2.250       29.153980      0.12905459       162.00830
2.250       29.656635      0.12744631       168.40815
2.250       30.159289      0.12538623       174.25427
2.250       30.661944      0.11957400       174.62486
2.250       31.164599      0.11726234       179.80983
2.250       31.667254      0.11380536       183.08982
2.250       32.169909      0.11287217       190.37355
2.250       33.175218      0.10483733       193.92222
2.250       34.180528      0.10378682       209.96590
2.250       35.185838     0.096131615       212.14861
2.250       36.191147     0.090074216       216.31060
2.250       37.196457     0.089778099       234.06980
2.250       38.201767     0.083418186       235.60329
2.250       39.207076     0.080885954       246.96576
2.250       40.212386     0.079694669       262.53007
2.250       41.217696     0.074412529       263.97783
2.250       42.223005     0.070306654       268.11068
2.250       43.228315     0.068035421       278.42630
2.250       44.233625     0.065904963       288.96548
2.250       45.238934     0.061953186       290.58353
2.250       46.244244     0.062250452       311.87877
2.250       47.249554     0.060843505       325.14540
2.250       48.254863     0.057845226       329.27673
2.250       49.260173     0.056998807       345.16267
2.250       50.265482     0.054436910       350.24609
2.250       51.270792     0.053219596       363.37238
2.250       52.276102     0.052064131       376.80657
2.250       53.281411     0.049759609       381.30665
2.250       54.286721     0.047666084       386.33190
2.250       55.292031     0.046767662       400.50094
2.250       56.297340     0.045849528       414.44677
2.250       57.302650     0.043544244       415.07362
2.250       58.307960     0.043397497       435.83135
2.250       59.313269     0.041112613       434.61121
2.250       60.318579     0.040412588       449.30394
2.250       61.323889     0.040576089       474.05584
2.250       62.329198     0.038534455       472.70925
2.250       63.334508     0.037990608       488.95367
2.250       64.339818     0.037034592       499.70915
2.250       66.350437     0.036275055       536.79652
2.250       68.361056     0.033974866       549.86275
2.250       70.371675     0.033379542       589.31067
2.250       72.382295     0.030983458       595.24695
2.250       74.392914     0.030119421       628.21975
2.250       76.403533     0.029252068       660.94780
2.250       78.414153     0.027329545       667.55342
2.250       80.424772     0.026811090       706.56846
2.250       82.435391     0.025669968       728.51197
2.250       84.446011     0.025069116       764.79791
2.250       86.456630     0.024672573       807.75490
2.250       88.467249     0.024314975       852.88731
2.250       90.477868     0.022908540       859.59674
2.250       92.488488     0.021207162       849.99397
2.250       94.499107     0.020892719       893.19922
2.250       96.509726     0.021505811       979.35317
2.250       98.520346     0.019693496       954.04937
2.250       100.53096     0.020537979       1057.1279
2.250       102.54158     0.019013274       1038.5496
2.250       104.55220     0.018968102       1098.2310
2.250       106.56282     0.018837361       1154.8019
2.250       108.57344     0.018833247       1221.1423
2.250       110.58406     0.017225755       1180.1199
2.250       112.59468     0.017659306       1277.0195
2.250       114.60530     0.017277303       1317.5294
2.250       116.61592     0.016447417       1321.4219
2.250       118.62654     0.015381715       1300.8302
2.250       120.63716     0.015673687       1394.0704
2.250       122.64778     0.015535522       1452.0286
2.250       124.65840     0.014996094       1471.6787
2.250       126.66902     0.014604566       1503.7308
2.250       128.67964     0.014421820       1556.7532
2.250       132.70087     0.013959066       1652.5247
2.250       136.72211     0.014365785       1860.0126
2.250       140.74335     0.013334246       1883.3125
2.250       144.76459     0.013457371       2068.3190
2.250       148.78583     0.012959195       2162.3848
2.250       152.80707     0.012787689       2311.4933
2.250       156.82831     0.011136480       2176.1637
2.250       160.84954     0.011304353       2383.2821
2.250       164.87078     0.010577129       2401.4257
2.250       168.89202     0.011572829       2824.4714
2.250       172.91326     0.010465497       2741.0378
2.250       176.93450     0.010925624       3065.8724
2.250       180.95574     0.010856643       3258.9888
2.250       184.97698     0.010029825       3216.0045
2.250       188.99821     0.010008119       3422.9126
2.250       193.01945    0.0099438061       3622.6481
2.250       197.04069    0.0099993574       3875.3427
2.250       201.06193    0.0093542073       3851.8271
2.250       205.08317    0.0086555737       3782.3018
2.250       209.10441    0.0087281113       4042.7799
2.250       213.12565    0.0091096010       4467.6254
2.250       217.14688    0.0088759261       4604.1000
2.250       221.16812    0.0083507577       4576.8190
2.250       225.18936    0.0076746747       4439.9067
2.250       229.21060    0.0076103101       4642.7650
2.250       233.23184    0.0077757970       4997.7978
2.250       237.25308    0.0080547984       5449.5482
2.250       241.27432    0.0077853094       5539.6128
2.250       245.29555    0.0070623761       5280.6834
2.250       249.31679    0.0073786803       5793.0002
2.250       253.33803    0.0074195957       6111.5543
2.250       257.35927    0.0067096662       5794.1619
2.250       265.40175    0.0070750010       6700.5137
2.250       273.44422    0.0060275215       6243.3157
2.250       281.48670    0.0060477991       6833.4696
2.250       289.52918    0.0049961599       6143.0437
2.250       297.57166    0.0046114004       6155.7047
2.250       305.61413    0.0053643635       7757.2674
2.250       313.65661    0.0046759092       7309.7018
2.250       321.69909    0.0050216713       8469.7000
2.250       329.74156    0.0045416511       8249.0724
2.250       337.78404    0.0045743065       8931.2635
2.250       345.82652    0.0038550754       8077.5195
2.250       353.86900    0.0043388813       9740.3726
2.250       361.91147    0.0047147348       11322.298
2.250       369.95395    0.0038745249       9938.7491
2.250       377.99643    0.0039448876       10793.641
2.250       386.03891    0.0034875512       10164.455
2.250       394.08138    0.0032225021       9991.2822
2.250       402.12386    0.0034463611       11352.998
2.250       410.16634    0.0034948385       12217.361
2.250       418.20881    0.0033446646       12393.740
2.250       426.25129    0.0025638573       10059.149
2.250       434.29377    0.0024782601       10284.139
2.250       442.33625    0.0029098158       12758.315
2.250       450.37872    0.0026617012       12318.651
2.250       458.42120    0.0024233536       11827.178
2.250       466.46368    0.0024534365       12615.329
2.250       474.50615    0.0028316326       15326.137
2.250       482.54863    0.0024367736       13871.030
2.250       490.59111    0.0020066365       12003.226
2.250       498.63359    0.0024161740       15175.502
2.250       506.67606    0.0023563017       15527.170
2.250       514.71854    0.0026525998       18325.314
2.000     0.015707963       1950.1527   0.00038291159
2.000     0.031415927       4640.0860    0.0072886300
2.000     0.047123890       2348.4407     0.012450112
2.000     0.062831853       2009.1874     0.025248193
2.000     0.078539816       1498.9974     0.036790932
2.000     0.094247780       1125.2146     0.047722040
2.000      0.10995574       922.54564     0.062131505
2.000      0.12566371       831.52473     0.083593984
2.000      0.14137167       601.04649     0.086033083
2.000      0.15707963       520.54411      0.10220860
2.000      0.17278760       460.83269      0.12043459
2.000      0.18849556       417.70718      0.14172471
2.000      0.20420352       365.42097      0.15763528
2.000      0.21991149       326.97668      0.17616952
2.000      0.23561945       287.27956      0.19037433
2.000      0.25132741       267.87888      0.21544098
2.000      0.26703538       230.86458      0.22270704
2.000      0.28274334       211.22401      0.24187484
2.000      0.29845130       189.16567      0.25476104
2.000      0.31415927       172.63917      0.27118097
2.000      0.32986723       158.43500      0.28809711
2.000      0.34557519       142.59919      0.29813639
2.000      0.36128316       136.77721      0.32675869
2.000      0.37699112       125.11369      0.33960061
2.000      0.39269908       116.21419      0.35654068
2.000      0.40840704       111.10456      0.38342624
2.000      0.42411501       102.77298      0.39719166
2.000      0.43982297       96.652053      0.41659597
2.000      0.45553093       91.657099      0.43892467
2.000      0.47123890       86.913928      0.46076876
2.000      0.48694686       80.014795      0.46804247
2.000      0.50265482       77.069567      0.49586419
2.000      0.51836279       72.966995      0.51487069
2.000      0.53407075       69.742759      0.53822735
2.000      0.54977871       67.067250      0.56460474
2.000      0.56548668       64.046312      0.58672085
2.000      0.58119464       61.377264      0.61043944
2.000      0.59690260       57.605570      0.62064771
2.000      0.61261057       55.554656      0.64705943
2.000      0.62831853       53.407007      0.67113224
2.000      0.64402649       51.027447      0.69053437
2.000      0.65973446       48.419251      0.70436186
2.000      0.67544242       47.647085      0.74382641
2.000      0.69115038       45.669570      0.76386189
2.000      0.70685835       44.406457      0.79453595
2.000      0.72256631       42.138007      0.80533648
2.000      0.73827427       41.296353      0.84185087
2.000      0.75398224       39.766315      0.86351314
2.000      0.76969020       38.935449      0.89942160
2.000      0.78539816       37.419482      0.91841227
2.000      0.80110613       36.180027      0.94234364
2.000      0.81681409       35.197356      0.97173973
2.000      0.83252205       33.987911      0.99353226
2.000      0.84823002       32.818460       1.0146806
2.000      0.86393798       32.267892       1.0541164
2.000      0.87964594       31.121376       1.0731311
2.000      0.89535391       30.282007       1.1011313
2.000      0.91106187       29.845911       1.1434014
2.000      0.92676983       28.820384       1.1622129
2.000      0.94247780       28.024470       1.1885598
2.000      0.95818576       27.143064       1.2097016
2.000      0.97389372       26.833449       1.2556872
2.000      0.98960169       25.980928       1.2755756
2.000       1.0053096       25.574478       1.3163658
2.000       1.0367256       24.771812       1.3983616
2.000       1.0681415       23.158866       1.4297955
2.000       1.0995574       22.352946       1.5054238
2.000       1.1309734       21.028445       1.5411132
2.000       1.1623893       20.399038       1.6230606
2.000       1.1938052       19.736305       1.7011261
2.000       1.2252211       18.846717       1.7561006
2.000       1.2566371       18.545440       1.8643910
2.000       1.2880530       17.611463       1.9066321
2.000       1.3194689       17.139940       1.9946975
2.000       1.3508848       16.556514       2.0677315
2.000       1.3823008       16.022880       2.1439689
2.000       1.4137167       15.719166       2.2500228
2.000       1.4451326       14.925789       2.2820789
2.000       1.4765485       14.739044       2.4037138
2.000       1.5079645       14.140177       2.4563964
2.000       1.5393804       13.763791       2.5435846
2.000       1.5707963       13.365737       2.6243564
2.000       1.6022123       13.204875       2.7514695
2.000       1.6336282       12.770710       2.8206223
2.000       1.6650441       12.247316       2.8641014
2.000       1.6964600       11.992687       2.9663177
2.000       1.7278760       11.807015       3.0856601
2.000       1.7592919       11.360287       3.1338144
2.000       1.7907078       11.249192       3.2723955
2.000       1.8221237       11.003262       3.3722931
2.000       1.8535397       10.847484       3.4994914
2.000       1.8849556       10.491144       3.5595613
2.000       1.9163715       10.239608       3.6508394
2.000       1.9477874       9.9895276       3.7397270
2.000       1.9792034       9.8723102       3.8775760
2.000       2.0106193       9.6312024       3.9658868
2.000       2.0734512       9.1945864       4.1522537
2.000       2.1362830       8.8237407       4.3581217
2.000       2.1991149       8.6217322       4.6452439
2.000       2.2619467       8.2909880       4.8609780
2.000       2.3247786       7.9122507       5.0363404
2.000       2.3876104       7.5625314       5.2146822
2.000       2.4504423       7.2409612       5.3975901
2.000       2.5132741       7.0086358       5.6366794
2.000       2.5761060       6.9880643       6.0522704
2.000       2.6389378       6.6256128       6.1685599
2.000       2.7017697       6.4066740       6.4010005
2.000       2.7646015       6.3255287       6.7711857
2.000       2.8274334       6.1020504       6.9875221
2.000       2.8902652       5.9672944       7.2989573
2.000       2.9530971       5.7785996       7.5392135
2.000       3.0159289       5.6188709       7.8087700
2.000       3.0787608       5.5024353       8.1349155
2.000       3.1415927       5.3176433       8.3529346
2.000       3.2044245       5.1971735       8.6633849
2.000       3.2672564       5.1011307       9.0133523
2.000       3.3300882       4.9138311       9.1930092
2.000       3.3929201       4.7632641       9.4253136
2.000       3.4557519       4.6854936       9.7961016
2.000       3.5185838       4.5167095       9.9677264
2.000       3.5814156       4.4246537       10.297071
2.000       3.6442475       4.3296531       10.615659
2.000       3.7070793       4.2333465       10.925711
2.000       3.7699112       4.1621487       11.297470
2.000       3.8327430       4.0444459       11.536084
2.000       3.8955749       3.9350290       11.785089
2.000       3.9584067       3.9014166       12.258966
2.000       4.0212386       3.7856849       12.470798
2.000       4.1469023       3.6109032       13.045403
2.000       4.2725660       3.4163686       13.498992
2.000       4.3982297       3.3774010       14.557494
2.000       4.5238934       3.1517367       14.782820
2.000       4.6495571       3.0763318       15.665281
2.000       4.7752208       2.9453772       16.247688
2.000       4.9008845       2.8412160       16.943297
2.000       5.0265482       2.7234867       17.522864
2.000       5.1522120       2.6158874       18.124685
2.000       5.2778757       2.5259048       18.813288
