# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.000       22.619467      0.10227257       59.962056
2.000       23.122122     0.097998752       61.372507
2.000       23.624777     0.092827611       62.008407
2.000       24.127432     0.087607042       62.336520
2.000       24.630086     0.083962327       63.555411
2.000       25.132741     0.079770875       64.155544
2.000       25.635396     0.076351527       65.164052
2.000       26.138051     0.073113005       66.143091
2.000       26.640706     0.069819673       66.878303
2.000       27.143361     0.066215695       67.084478
2.000       27.646015     0.064493331       69.037126
2.000       28.148670     0.061187073       69.135894
2.000       28.651325     0.058037963       69.153881
2.000       29.153980     0.055777003       70.019496
2.000       29.656635     0.053703783       70.964433
2.000       30.159289     0.051198879       71.153134
2.000       30.661944     0.049837748       72.782629
2.000       31.164599     0.047252299       72.456580
2.000       31.667254     0.045607276       73.372887
2.000       32.169909     0.043260104       72.963777
2.000       33.175218     0.039635363       73.315277
2.000       34.180528     0.037801106       76.473517
2.000       35.185838     0.034260538       75.608066
2.000       36.191147     0.032095666       77.076806
2.000       37.196457     0.029648142       77.298749
2.000       38.201767     0.028427717       80.290207
2.000       39.207076     0.026700904       81.524774
2.000       40.212386     0.024242182       79.858563
2.000       41.217696     0.023235936       82.429290
2.000       42.223005     0.021765532       83.001699
2.000       43.228315     0.020638910       84.462114
2.000       44.233625     0.018785699       82.367372
2.000       45.238934     0.017894030       83.929671
2.000       46.244244     0.017054272       85.443000
2.000       47.249554     0.015991540       85.458189
2.000       48.254863     0.014887200       84.743527
2.000       49.260173     0.014311571       86.665322
2.000       50.265482     0.013391147       86.158394
2.000       51.270792     0.012598199       86.017894
2.000       52.276102     0.011970288       86.633215
2.000       53.281411     0.011235649       86.098500
2.000       54.286721     0.010768191       87.275802
2.000       55.292031    0.0099581390       85.277815
2.000       56.297340    0.0096868857       87.562483
2.000       57.302650    0.0092710169       88.373438
2.000       58.307960    0.0084885350       85.248459
2.000       59.313269    0.0082297627       86.998780
2.000       60.318579    0.0080105137       89.060254
2.000       61.323889    0.0073236395       85.563053
2.000       62.329198    0.0069757202       85.572444
2.000       63.334508    0.0068717536       88.442099
2.000       64.339818    0.0063677602       85.920428
2.000       66.350437    0.0060647297       89.745581
2.000       68.361056    0.0051327532       83.070520
2.000       70.371675    0.0048846953       86.238543
2.000       72.382295    0.0045689010       87.776659
2.000       74.392914    0.0041099160       85.723110
2.000       76.403533    0.0038760839       87.579762
2.000       78.414153    0.0033439045       81.678450
2.000       80.424772    0.0031618798       83.326882
2.000       82.435391    0.0028898521       82.013809
2.000       84.446011    0.0027405145       83.606448
2.000       86.456630    0.0025565602       83.699177
2.000       88.467249    0.0021992098       77.140863
2.000       90.477868    0.0021791570       81.768467
2.000       92.488488    0.0019289829       77.314629
2.000       94.499107    0.0018976520       81.127846
2.000       96.509726    0.0016694737       76.026165
2.000       98.520346    0.0015533505       75.251907
2.000       100.53096    0.0014340005       73.810665
2.000       102.54158    0.0014615910       79.835524
2.000       104.55220    0.0012530106       72.547857
2.000       106.56282    0.0011868016       72.755447
2.000       108.57344    0.0011650975       75.544586
2.000       110.58406    0.0010346474       70.882694
2.000       112.59468   0.00099543799       71.984351
2.000       114.60530   0.00084121496       64.149216
2.000       116.61592   0.00087756447       70.505470
2.000       118.62654   0.00077257497       65.336591
2.000       120.63716   0.00075165994       66.855163
2.000       122.64778   0.00081045329       75.749068
2.000       124.65840   0.00069829729       68.529131
2.000       126.66902   0.00061631185       63.457355
2.000       128.67964   0.00063673823       68.732264
2.000       132.70087   0.00060957424       72.163604
2.000       136.72211   0.00044444168       57.544169
2.000       140.74335   0.00035070313       49.532878
2.000       144.76459   0.00048120652       73.958619
2.000       148.78583   0.00040612057       67.765703
2.000       152.80707   0.00043871541       79.301876
2.000       156.82831   0.00027676589       54.082426
2.000       160.84954   0.00038636538       81.456917
2.000       164.87078   0.00031909741       72.447705
2.000       168.89202   0.00026313018       64.219708
2.000       172.91326   0.00027076942       70.917720
2.000       176.93450   0.00023104363       64.833850
2.000       180.95574   0.00021630253       64.930527
2.000       184.97698   0.00031948008       102.43941
2.000       188.99821   2.6853895e-05       9.1843968
2.000       193.01945   0.00011486074       41.845149
2.000       197.04069  -1.8873501e-05      -7.3145986
2.000       201.06193   0.00017940680       73.875205
2.000       205.08317   2.5229286e-05       11.024662
2.000       209.10441   6.9705852e-05       32.287101
2.000       213.12565   8.3159911e-05       40.784150
2.000       217.14688   0.00017182567       89.129017
2.000       221.16812   8.7700357e-05       48.066136
2.000       225.18936   7.6400168e-05       44.198566
2.000       229.21060   5.3369450e-05       32.558702
2.000       233.23184   8.1128786e-05       52.144528
2.000       237.25308  -2.9803244e-05      -20.163660
2.000       241.27432   2.1483403e-05       15.286449
2.000       245.29555   0.00012330395       92.196894
2.000       249.31679  -6.8611619e-06      -5.3866967
2.000       253.33803   3.3211053e-05       27.356093
2.000       257.35927   6.0274554e-05       52.050357
2.000       265.40175   0.00012618531       119.50619
2.000       273.44422  -2.1583860e-05      -22.356594
2.000       281.48670  -1.3898722e-05      -15.704307
2.000       289.52918  -1.7873312e-05      -21.976185
2.000       297.57166   6.1679993e-05       82.335905
2.000       305.61413   0.00013218455       191.14866
2.000       313.65661  -1.5796991e-05      -24.694940
2.000       321.69909   0.00013530283       228.20577
2.000       329.74156   2.0666755e-06       3.7537352
2.000       337.78404  -1.9164543e-05      -37.418478
2.000       345.82652  -9.2560603e-06      -19.394175
2.000       353.86900   2.6833742e-05       60.239179
2.000       361.91147   5.7558522e-05       138.22511
2.000       369.95395  -1.2880839e-05      -33.041323
2.000       377.99643  -4.5354719e-05      -124.09544
2.000       386.03891  -4.6070813e-05      -134.27321
2.000       394.08138  -2.7460262e-05      -85.139813
2.000       402.12386   2.4305988e-05       80.068751
2.000       410.16634  -4.9901718e-05      -174.44792
2.000       418.20881   4.1360557e-05       153.26260
2.000       426.25129   4.3519812e-05       170.74752
2.000       434.29377  -2.9670242e-05      -123.12384
2.000       442.33625  -2.8300086e-05      -124.08394
2.000       450.37872  -5.9647028e-05      -276.05312
2.000       458.42120   8.0906106e-05       394.86227
2.000       466.46368  -4.8905918e-05      -251.46941
2.000       474.50615   4.7074117e-06       25.478743
2.000       482.54863  -2.8350916e-05      -161.38405
2.000       490.59111   1.2744636e-05       76.235406
2.000       498.63359   2.6652392e-05       167.39829
2.000       506.67606   1.8854540e-05       124.24456
2.000       514.71854   2.2057363e-05       152.38187
1.750     0.062831853       584.06206    0.0073395403
1.750      0.12566371       902.64166     0.090743437
1.750      0.18849556       341.74009      0.11594968
1.750      0.25132741       243.58351      0.19590148
1.750      0.31415927       158.86990      0.24955225
1.750      0.37699112       117.28503      0.31835099
1.750      0.43982297       87.180195      0.37576975
1.750      0.50265482       69.246657      0.44553172
1.750      0.56548668       55.004726      0.50389192
1.750      0.62831853       49.183558      0.61805881
1.750      0.69115038       43.327090      0.72468195
1.750      0.75398224       34.693999      0.75336938
1.750      0.81681409       32.181247      0.88847004
1.750      0.87964594       28.196563      0.97227731
1.750      0.94247780       25.632137       1.0870974
1.750       1.0053096       23.221056       1.1952308
1.750       1.0681415       21.033614       1.2985854
1.750       1.1309734       19.269496       1.4122050
1.750       1.1938052       18.598136       1.6030242
1.750       1.2566371       16.753427       1.6842382
1.750       1.3194689       15.952692       1.8565290
1.750       1.3823008       14.876758       1.9906100
1.750       1.4451326       13.627673       2.0836035
1.750       1.5079645       13.154917       2.2852393
1.750       1.5707963       12.203914       2.3962329
1.750       1.6336282       11.686696       2.5812001
1.750       1.6964600       11.369025       2.8120587
1.750       1.7592919       10.848940       2.9927557
1.750       1.8221237       10.319932       3.1628654
1.750       1.8849556       9.9017156       3.3595729
1.750       1.9477874       9.4417483       3.5346577
1.750       2.0106193       9.1885618       3.7836185
1.750       2.0734512       8.5490057       3.8607110
1.750       2.1362830       8.3197244       4.1091837
1.750       2.1991149       8.0795811       4.3531421
1.750       2.2619467       7.6733743       4.4988732
1.750       2.3247786       7.5795757       4.8245846
1.750       2.3876104       7.2194989       4.9781469
1.750       2.4504423       7.1594184       5.3368061
1.750       2.5132741       6.7514591       5.4298456
1.750       2.5761060       6.6806331       5.7860083
1.750       2.6389378       6.3880067       5.9473446
1.750       2.7017697       6.2669404       6.2613905
1.750       2.7646015       6.1240044       6.5554633
1.750       2.8274334       5.8690477       6.7207082
1.750       2.8902652       5.7765671       7.0656672
1.750       2.9530971       5.5226459       7.2052762
1.750       3.0159289       5.4586065       7.5860442
1.750       3.0787608       5.2777647       7.8027578
1.750       3.1415927       5.0993518       8.0100431
1.750       3.2044245       4.9954784       8.3271709
1.750       3.2672564       4.8614737       8.5898946
1.750       3.3300882       4.7898677       8.9610932
1.750       3.3929201       4.6489910       9.1991955
1.750       3.4557519       4.5535713       9.5202878
1.750       3.5185838       4.4800406       9.8868032
1.750       3.5814156       4.3529514       10.130205
1.750       3.6442475       4.2097286       10.321622
1.750       3.7070793       4.1033564       10.590224
1.750       3.7699112       3.9693447       10.774136
1.750       3.8327430       3.9027419       11.131898
1.750       3.8955749       3.8185178       11.436148
1.750       3.9584067       3.6869671       11.585126
1.750       4.0212386       3.6352140       11.975117
1.750       4.1469023       3.4726219       12.545824
1.750       4.2725660       3.3032769       13.052136
1.750       4.3982297       3.1692947       13.660500
1.750       4.5238934       3.0638141       14.370430
1.750       4.6495571       2.8936978       14.735273
1.750       4.7752208       2.7900132       15.390648
1.750       4.9008845       2.6765579       15.961376
1.750       5.0265482       2.6362092       16.961322
1.750       5.1522120       2.5186396       17.450885
1.750       5.2778757       2.4072171       17.929286
1.750       5.4035394       2.2809185       18.231189
1.750       5.5292031       2.2602060       19.355567
1.750       5.6548668       2.1890691       20.053809
1.750       5.7805305       2.1040098       20.588329
1.750       5.9061942       2.0023338       20.899211
1.750       6.0318579       1.9566759       21.754167
1.750       6.1575216       1.8682059       22.095958
1.750       6.2831853       1.8301345       22.998149
1.750       6.4088490       1.7650054       23.537287
1.750       6.5345127       1.6991435       24.018172
1.750       6.6601764       1.6486869       24.675482
1.750       6.7858401       1.5811196       25.029136
1.750       6.9115038       1.5270354       25.540949
1.750       7.0371675       1.4905678       26.315745
1.750       7.1628313       1.4737117       27.437020
1.750       7.2884950       1.4233109       27.917956
1.750       7.4141587       1.3669444       28.223231
1.750       7.5398224       1.3353331       28.996343
1.750       7.6654861       1.2838070       29.294702
1.750       7.7911498       1.2472168       29.882495
1.750       7.9168135       1.2352928       31.052132
1.750       8.0424772       1.1923436       31.422534
1.750       8.2938046       1.1109229       32.108172
1.750       8.5451320       1.0588767       33.471254
1.750       8.7964594      0.99736301       34.391192
1.750       9.0477868      0.95182695       35.715385
1.750       9.2991143      0.88271423       35.959624
1.750       9.5504417      0.85781985       37.856174
1.750       9.8017691      0.80925242       38.607143
1.750       10.053096      0.77560896       39.922031
1.750       10.304424      0.73390786       40.680188
1.750       10.555751      0.70770227       42.168514
1.750       10.807079      0.65925564       42.154997
1.750       11.058406      0.62779314       43.009504
1.750       11.309734      0.59846285       43.859591
1.750       11.561061      0.58157783       45.527224
1.750       11.812388      0.56391435       47.086516
1.750       12.063716      0.53163191       47.285130
1.750       12.315043      0.51483819       48.713443
1.750       12.566371      0.49231018       49.492418
1.750       12.817698      0.46460865       49.566432
1.750       13.069025      0.44629945       50.469177
1.750       13.320353      0.42682500       51.105459
1.750       13.571680      0.41005384       51.929244
1.750       13.823008      0.39676834       53.090267
1.750       14.074335      0.38307756       54.105402
1.750       14.325663      0.37138269       55.314127
1.750       14.576990      0.35443580       55.617492
1.750       14.828317      0.34284883       56.630258
1.750       15.079645      0.32983076       57.297377
1.750       15.330972      0.31604315       57.693346
1.750       15.582300      0.30596190       58.645172
1.750       15.833627      0.29382782       59.088694
1.750       16.084954      0.28639566       60.380430
1.750       16.587609      0.26944276       62.300017
1.750       17.090264      0.25118922       63.521037
1.750       17.592919      0.23089465       63.693897
1.750       18.095574      0.22235042       66.746007
1.750       18.598229      0.20333854       66.268127
1.750       19.100883      0.19145161       67.591118
1.750       19.603538      0.18427981       70.331748
1.750       20.106193      0.17148482       70.613131
1.750       20.608848      0.16466926       73.020353
1.750       21.111503      0.15542875       74.089905
1.750       21.614157      0.14382521       73.573297
1.750       22.116812      0.13749675       75.358158
1.750       22.619467      0.13020060       76.336170
1.750       23.122122      0.12398047       77.643765
1.750       23.624777      0.11946886       79.804632
1.750       24.127432      0.11377210       80.954183
1.750       24.630086      0.10850003       82.129260
1.750       25.132741      0.10201493       82.045273
1.750       25.635396     0.097544501       83.251707
1.750       26.138051     0.092848278       83.996987
1.750       26.640706     0.088971228       85.223040
1.750       27.143361     0.085421437       86.542209
1.750       27.646015     0.082116047       87.901427
1.750       28.148670     0.077605135       87.686829
1.750       28.651325     0.074119939       88.316012
1.750       29.153980     0.071578246       89.855539
1.750       29.656635     0.069027640       91.213451
1.750       30.159289     0.065941152       91.641061
1.750       30.661944     0.063557559       92.818927
1.750       31.164599     0.060000049       92.003956
1.750       31.667254     0.059065619       95.024640
1.750       32.169909     0.056826859       95.845869
1.750       33.175218     0.052679058       97.442773
1.750       34.180528     0.048439195       97.994902
1.750       35.185838     0.046216494       101.99313
1.750       36.191147     0.041531814       99.737440
1.750       37.196457     0.037944498       98.929041
1.750       38.201767     0.036393587       102.78872
1.750       39.207076     0.034481830       105.28195
1.750       40.212386     0.031322777       103.18345
1.750       41.217696     0.028679169       101.73911
1.750       42.223005     0.027540388       105.02380
1.750       43.228315     0.026003250       106.41499
1.750       44.233625     0.024193465       106.07814
1.750       45.238934     0.022856801       107.20691
1.750       46.244244     0.021292606       106.67733
1.750       47.249554     0.019992780       106.84066
1.750       48.254863     0.019225736       109.44011
1.750       49.260173     0.017909245       108.45144
1.750       50.265482     0.017058408       109.75348
1.750       51.270792     0.015845312       108.18851
1.750       52.276102     0.015096502       109.25874
1.750       53.281411     0.014474098       110.91465
1.750       54.286721     0.013738783       111.35235
1.750       55.292031     0.012935419       110.77414
1.750       56.297340     0.012178769       110.08732
1.750       57.302650     0.011881045       113.25281
1.750       58.307960     0.011264008       113.12191
1.750       59.313269     0.010702987       113.14382
1.750       60.318579     0.010225889       113.69062
1.750       61.323889    0.0095748818       111.86462
1.750       62.329198    0.0092434701       113.39135
1.750       63.334508    0.0086067561       110.77224
1.750       64.339818    0.0084760721       114.36796
1.750       66.350437    0.0076627908       113.39361
1.750       68.361056    0.0069851613       113.05063
1.750       70.371675    0.0065517255       115.66970
1.750       72.382295    0.0058735290       112.84087
1.750       74.392914    0.0050641589       105.62636
1.750       76.403533    0.0047425862       107.15830
1.750       78.414153    0.0044609357       108.96313
1.750       80.424772    0.0044052663       116.09458
1.750       82.435391    0.0036629946       103.95554
1.750       84.446011    0.0034547657       105.39652
1.750       86.456630    0.0032242218       105.55774
1.750       88.467249    0.0030192988       105.90682
1.750       90.477868    0.0026706177       100.20954
1.750       92.488488    0.0027068392       108.49151
1.750       94.499107    0.0022710849       97.092738
1.750       96.509726    0.0021854861       99.524857
1.750       98.520346    0.0020168979       97.708413
1.750       100.53096    0.0019464765       100.18875
1.750       102.54158    0.0017060996       93.191155
1.750       104.55220    0.0016561997       95.892033
1.750       106.56282    0.0015256214       93.526389
1.750       108.57344    0.0014060490       91.167811
1.750       110.58406    0.0013657400       93.565535
1.750       112.59468    0.0014157412       102.37826
1.750       114.60530    0.0011733862       89.479868
1.750       116.61592    0.0010376745       83.369064
1.750       118.62654   0.00098211588       83.057445
1.750       120.63716   0.00097284707       86.528291
1.750       122.64778   0.00088997278       83.181362
1.750       124.65840   0.00082211805       80.680587
1.750       126.66902   0.00087359968       89.948498
1.750       128.67964   0.00081484290       87.957648
1.750       132.70087   0.00053893400       63.800957
1.750       136.72211   0.00069738643       90.294237
1.750       140.74335   0.00051246882       72.380464
1.750       144.76459   0.00060682024       93.264710
1.750       148.78583   0.00056616353       94.470638
1.750       152.80707   0.00033931114       61.333633
1.750       156.82831   0.00035663339       69.689222
1.750       160.84954   0.00037162746       78.349739
1.750       164.87078   0.00037477735       85.089248
1.750       168.89202   0.00038926637       95.004580
1.750       172.91326   0.00014595201       38.226562
1.750       176.93450   0.00013434411       37.698705
1.750       180.95574   0.00025499411       76.545115
1.750       184.97698   0.00017637269       56.552865
1.750       188.99821   0.00011763249       40.231911
1.750       193.01945   0.00020528872       74.789149
1.750       197.04069   0.00031644083       122.63955
1.750       201.06193   8.4101279e-05       34.630790
1.750       205.08317   0.00012052383       52.666351
1.750       209.10441   0.00021257820       98.464241
1.750       213.12565   0.00015442847       75.736420
1.750       217.14688   0.00013173270       68.332084
1.750       221.16812   7.9338894e-05       43.483450
1.750       225.18936   1.3121743e-05       7.5911116
1.750       229.21060   0.00011582474       70.660332
1.750       233.23184   5.5708621e-05       35.806030
1.750       237.25308   0.00015600724       105.54814
1.750       241.27432   7.4284625e-05       52.856996
1.750       245.29555   3.2326376e-05       24.171094
1.750       249.31679   0.00012268521       96.320130
1.750       253.33803   8.9265122e-05       73.528082
1.750       257.35927   5.4517939e-05       47.079207
1.750       265.40175   0.00013470003       127.57022
1.750       273.44422   6.2759137e-05       65.006006
1.750       281.48670   0.00014664578       165.69655
1.750       289.52918   7.8148494e-05       96.087720
1.750       297.57166   0.00015985925       213.39425
1.750       305.61413  -4.3647178e-05      -63.117055
1.750       313.65661  -5.4227666e-05      -84.772406
1.750       321.69909   4.0485660e-05       68.284317
1.750       329.74156  -2.5172834e-05      -45.721815
1.750       337.78404   9.0393550e-05       176.49203
1.750       345.82652  -7.1935848e-05      -150.72681
1.750       353.86900   6.2674694e-05       140.69868
1.750       361.91147   2.0269897e-05       48.677566
1.750       369.95395   0.00010850338       278.32776
1.750       377.99643   3.6561916e-06       10.003738
1.750       386.03891   1.7023469e-05       49.614835
1.750       394.08138   0.00011326453       351.17367
1.750       402.12386   1.1031313e-05       36.339338
1.750       410.16634  -2.5530459e-06      -8.9250144
1.750       418.20881  -0.00017893153      -663.03535
1.750       426.25129   8.0974888e-06       31.770038
1.750       434.29377   8.2759766e-05       343.43164
1.750       442.33625   4.8529319e-05       212.78061
1.750       450.37872  -1.6883236e-05      -78.137504
1.750       458.42120   1.5564476e-05       75.962431
1.750       466.46368  -5.6080924e-05      -288.36259
1.750       474.50615   3.8228786e-05       206.91230
1.750       482.54863  -1.1512569e-05      -65.533865
1.750       490.59111   7.2996779e-05       436.64951
1.750       498.63359  -2.2939269e-05      -144.07692
1.750       506.67606   2.3877503e-05       157.34405
1.750       514.71854   2.8242672e-05       195.11267
1.500     0.062831853       693.10118    0.0087097663
1.500      0.12566371       1072.9211      0.10786179
1.500      0.18849556       407.56527      0.13828364
1.500      0.25132741       294.26092      0.23665867
1.500      0.31415927       194.24315      0.30511642
1.500      0.37699112       143.93873      0.39069809
1.500      0.43982297       107.92924      0.46520363
1.500      0.50265482       86.346292      0.55555047
1.500      0.56548668       69.324053      0.63506962
1.500      0.62831853       62.375622      0.78383519
1.500      0.69115038       55.488949      0.92809924
1.500      0.75398224       44.817774      0.97320400
1.500      0.81681409       41.657769       1.1501009
1.500      0.87964594       36.488112       1.2581875
1.500      0.94247780       33.446608       1.4185209
1.500       1.0053096       30.381938       1.5638147
1.500       1.0681415       27.623377       1.7054280
1.500       1.1309734       25.376190       1.8597467
1.500       1.1938052       24.748408       2.1331330
1.500       1.2566371       22.393733       2.2512636
1.500       1.3194689       21.567920       2.5100133
1.500       1.3823008       19.966554       2.6716590
1.500       1.4451326       18.317972       2.8007269
1.500       1.5079645       17.900138       3.1095674
1.500       1.5707963       16.481479       3.2361308
1.500       1.6336282       15.873793       3.5059897
1.500       1.6964600       15.474794       3.8275956
1.500       1.7592919       14.715131       4.0592715
1.500       1.8221237       14.214636       4.3565190
1.500       1.8849556       13.632848       4.6255163
1.500       1.9477874       13.091058       4.9008304
1.500       2.0106193       12.706387       5.2321704
1.500       2.0734512       11.765754       5.3133871
1.500       2.1362830       11.400841       5.6309740
1.500       2.1991149       11.110056       5.9859106
1.500       2.2619467       10.587040       6.2071457
1.500       2.3247786       10.396542       6.6176521
1.500       2.3876104       9.9840197       6.8843998
1.500       2.4504423       9.9043912       7.3829762
1.500       2.5132741       9.3625568       7.5298149
1.500       2.5761060       9.2254837       7.9900699
1.500       2.6389378       8.8477571       8.2374146
1.500       2.7017697       8.6627482       8.6550767
1.500       2.7646015       8.4799243       9.0773665
1.500       2.8274334       8.1450254       9.3269543
1.500       2.8902652       8.0562752       9.8541156
1.500       2.9530971       7.7329977       10.089074
1.500       3.0159289       7.5007615       10.424109
1.500       3.0787608       7.3446475       10.858481
1.500       3.1415927       7.0801731       11.121510
1.500       3.2044245       6.8973204       11.497430
1.500       3.2672564       6.6929421       11.825975
1.500       3.3300882       6.5842284       12.318061
1.500       3.3929201       6.3867358       12.637760
1.500       3.4557519       6.2444191       13.055394
1.500       3.5185838       6.1462659       13.563922
1.500       3.5814156       6.0663165       14.117555
1.500       3.6442475       5.8549400       14.355433
1.500       3.7070793       5.6441771       14.566880
1.500       3.7699112       5.5228851       14.990966
1.500       3.8327430       5.3996055       15.401443
1.500       3.8955749       5.2949752       15.858016
1.500       3.9584067       5.1410553       16.154138
1.500       4.0212386       5.0457847       16.621817
1.500       4.1469023       4.7421357       17.132299
1.500       4.2725660       4.6050708       18.195874
1.500       4.3982297       4.4329821       19.107328
1.500       4.5238934       4.2014876       19.706543
1.500       4.6495571       4.0056657       20.397631
1.500       4.7752208       3.8127754       21.032547
1.500       4.9008845       3.7057486       22.098848
1.500       5.0265482       3.6272025       23.337355
1.500       5.1522120       3.4531946       23.926131
1.500       5.2778757       3.3213378       24.737783
1.500       5.4035394       3.1978134       25.559852
1.500       5.5292031       3.1608982       27.068762
1.500       5.6548668       2.9552187       27.072416
1.500       5.7805305       2.9059389       28.435431
1.500       5.9061942       2.7766232       28.980800
1.500       6.0318579       2.6361636       29.308657
1.500       6.1575216       2.5225670       29.835327
1.500       6.2831853       2.4933781       31.332713
1.500       6.4088490       2.3854499       31.811247
1.500       6.5345127       2.3269744       32.892848
1.500       6.6601764       2.2507976       33.687122
1.500       6.7858401       2.1409000       33.890464
1.500       6.9115038       2.0741494       34.691890
1.500       7.0371675       2.0164462       35.600046
1.500       7.1628313       1.9735379       36.742600
1.500       7.2884950       1.9021450       37.310190
1.500       7.4141587       1.8352826       37.892986
1.500       7.5398224       1.7735426       38.511925
1.500       7.6654861       1.7065294       38.940645
1.500       7.7911498       1.6711278       40.039124
1.500       7.9168135       1.6154387       40.608035
1.500       8.0424772       1.5693934       41.359149
1.500       8.2938046       1.4644810       42.326798
1.500       8.5451320       1.3932954       44.042281
1.500       8.7964594       1.3241787       45.660491
1.500       9.0477868       1.2333253       46.278043
1.500       9.2991143       1.1890460       48.438832
1.500       9.5504417       1.1154495       49.225544
1.500       9.8017691       1.0543381       50.299489
1.500       10.053096      0.99220810       51.070790
1.500       10.304424      0.94786145       52.539540
1.500       10.555751      0.90840970       54.127687
1.500       10.807079      0.86318744       55.195073
1.500       11.058406      0.81666109       55.948665
1.500       11.309734      0.79892874       58.551149
1.500       11.561061      0.74973227       58.690734
1.500       11.812388      0.72565985       60.592170
1.500       12.063716      0.67670249       60.188196
1.500       12.315043      0.66381561       62.809529
1.500       12.566371      0.61754352       62.082246
1.500       12.817698      0.58945938       62.886040
1.500       13.069025      0.56908810       64.354568
1.500       13.320353      0.55991756       67.041163
1.500       13.571680      0.52517929       66.508739
1.500       13.823008      0.51569746       69.003782
1.500       14.074335      0.49823003       70.369395
1.500       14.325663      0.47283755       70.424920
1.500       14.576990      0.45667997       71.661482
1.500       14.828317      0.44188719       72.988979
1.500       15.079645      0.42081188       73.102391
1.500       15.330972      0.40541261       74.007647
1.500       15.582300      0.39483872       75.680613
1.500       15.833627      0.38303874       77.028987
1.500       16.084954      0.36552884       77.063975
1.500       16.587609      0.34290322       79.285398
1.500       17.090264      0.31533302       79.741798
1.500       17.592919      0.30521326       84.195205
1.500       18.095574      0.28436084       85.360531
1.500       18.598229      0.25977771       84.661679
1.500       19.100883      0.24592081       86.821221
1.500       19.603538      0.23262373       88.782561
1.500       20.106193      0.22302915       91.837792
1.500       20.608848      0.20589235       91.300175
1.500       21.111503      0.19645623       93.646921
1.500       21.614157      0.18979822       97.090629
1.500       22.116812      0.17365062       95.173092
1.500       22.619467      0.16776234       98.358485
1.500       23.122122      0.15720959       98.453771
1.500       23.624777      0.15154766       101.23312
1.500       24.127432      0.14355638       102.14710
1.500       24.630086      0.13778808       104.29889
1.500       25.132741      0.13008287       104.61885
1.500       25.635396      0.12425548       106.04883
1.500       26.138051      0.11912626       107.76987
1.500       26.640706      0.11493588       110.09385
1.500       27.143361      0.10995537       111.39804
1.500       27.646015      0.10524827       112.66340
1.500       28.148670     0.098169448       110.92265
1.500       28.651325     0.094255501       112.30810
1.500       29.153980     0.090913727       114.12828
1.500       29.656635     0.086787082       114.68086
1.500       30.159289     0.082348577       114.44312
1.500       30.661944     0.080440041       117.47396
1.500       31.164599     0.076723478       117.64763
1.500       31.667254     0.073607881       118.42020
1.500       32.169909     0.071478582       120.55790
1.500       33.175218     0.065773943       121.66496
1.500       34.180528     0.060971698       123.34878
1.500       35.185838     0.056364182       124.38762
1.500       36.191147     0.053396341       128.22976
1.500       37.196457     0.049033300       127.83981
1.500       38.201767     0.045106862       127.39818
1.500       39.207076     0.042814222       130.72291
1.500       40.212386     0.041027768       135.15362
1.500       41.217696     0.038703780       137.30134
1.500       42.223005     0.035174040       134.13433
1.500       43.228315     0.032669470       133.69565
1.500       44.233625     0.031510394       138.15980
1.500       45.238934     0.028922549       135.65753
1.500       46.244244     0.027686353       138.71041
1.500       47.249554     0.025794947       137.84722
1.500       48.254863     0.024370302       138.72491
1.500       49.260173     0.023168537       140.29967
1.500       50.265482     0.021816605       140.36764
1.500       51.270792     0.020783576       141.90595
1.500       52.276102     0.019670269       142.36071
1.500       53.281411     0.018611042       142.61595
1.500       54.286721     0.017623298       142.83620
1.500       55.292031     0.016442530       140.80774
1.500       56.297340     0.015822881       143.02747
1.500       57.302650     0.014949164       142.49882
1.500       58.307960     0.014428047       144.89765
1.500       59.313269     0.013529563       143.02423
1.500       60.318579     0.012807603       142.39391
1.500       61.323889     0.012225041       142.82678
1.500       62.329198     0.011829526       145.11498
1.500       63.334508     0.011325480       145.76326
1.500       64.339818     0.010597908       142.99797
1.500       66.350437    0.0093716400       138.68108
1.500       68.361056    0.0086137066       139.40766
1.500       70.371675    0.0080739164       142.54375
1.500       72.382295    0.0074447674       143.02713
1.500       74.392914    0.0071131648       148.36376
1.500       76.403533    0.0061654297       139.30732
1.500       78.414153    0.0055900657       136.54334
1.500       80.424772    0.0051258863       135.08550
1.500       82.435391    0.0048160089       136.67801
1.500       84.446011    0.0044672912       136.28622
1.500       86.456630    0.0040884520       133.85175
1.500       88.467249    0.0038424195       134.77912
1.500       90.477868    0.0035420773       132.90930
1.500       92.488488    0.0031670567       126.93726
1.500       94.499107    0.0031147375       133.16032
1.500       96.509726    0.0028768015       131.00667
1.500       98.520346    0.0025668175       124.34921
1.500       100.53096    0.0025264288       130.03998
1.500       102.54158    0.0022454706       122.65286
1.500       104.55220    0.0021962900       127.16263
1.500       106.56282    0.0018774812       115.09674
1.500       108.57344    0.0018901114       122.55428
1.500       110.58406    0.0018312616       125.45797
1.500       112.59468    0.0015983526       115.58367
1.500       114.60530    0.0015067843       114.90408
1.500       116.61592    0.0014152700       113.70592
1.500       118.62654    0.0013858313       117.19961
1.500       120.63716    0.0012640577       112.42955
1.500       122.64778    0.0012897001       120.54190
1.500       124.65840    0.0010902939       106.99869
1.500       126.66902    0.0011735061       120.82778
1.500       128.67964    0.0010065009       108.64603
1.500       132.70087   0.00083022219       98.284706
1.500       136.72211   0.00088747038       114.90539
