# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       7.1628313      0.40649865       7.5680419
2.750       7.2884950      0.39865374       7.8195123
2.750       7.4141587      0.39020150       8.0564704
2.750       7.5398224      0.37754187       8.1982041
2.750       7.6654861      0.37247912       8.4994592
2.750       7.7911498      0.36266011       8.6890983
2.750       7.9168135      0.35117932       8.8277582
2.750       8.0424772      0.34326510       9.0462673
2.750       8.2938046      0.32709994       9.4539243
2.750       8.5451320      0.30782181       9.7302945
2.750       8.7964594      0.28903891       9.9666745
2.750       9.0477868      0.28299794       10.618926
2.750       9.2991143      0.27213795       11.086236
2.750       9.5504417      0.25889346       11.425145
2.750       9.8017691      0.24460711       11.669513
2.750       10.053096      0.23641775       12.168860
2.750       10.304424      0.22645184       12.552125
2.750       10.555751      0.21472039       12.794137
2.750       10.807079      0.20836806       13.323746
2.750       11.058406      0.20159266       13.810919
2.750       11.309734      0.19361509       14.189483
2.750       11.561061      0.18643469       14.594528
2.750       11.812388      0.17906665       14.951959
2.750       12.063716      0.17202657       15.300622
2.750       12.315043      0.16656810       15.760497
2.750       12.566371      0.16110791       16.196334
2.750       12.817698      0.15537170       16.575716
2.750       13.069025      0.15118275       17.096299
2.750       13.320353      0.14564475       17.438627
2.750       13.571680      0.14108844       17.867449
2.750       13.823008      0.13648419       18.262501
2.750       14.074335      0.13324268       18.819032
2.750       14.325663      0.12704962       18.922904
2.750       14.576990      0.12369049       19.409312
2.750       14.828317      0.11932650       19.709826
2.750       15.079645      0.11659401       20.254422
2.750       15.330972      0.11176596       20.402758
2.750       15.582300      0.10937852       20.965100
2.750       15.833627      0.10558865       21.233849
2.750       16.084954      0.10182783       21.468231
2.750       16.587609     0.095137491       21.997501
2.750       17.090264     0.094223207       23.827279
2.750       17.592919     0.087241151       24.066079
2.750       18.095574     0.081689633       24.521909
2.750       18.598229     0.077417118       25.230276
2.750       19.100883     0.074176922       26.187825
2.750       19.603538     0.072112710       27.522347
2.750       20.106193     0.069223064       28.504316
2.750       20.608848     0.064631104       28.659788
2.750       21.111503     0.062760396       29.916678
2.750       21.614157     0.060220929       30.805811
2.750       22.116812     0.058124219       31.856275
2.750       22.619467     0.054748317       32.098752
2.750       23.122122     0.052679685       32.991077
2.750       23.624777     0.051641906       34.496550
2.750       24.127432     0.049529156       35.242318
2.750       24.630086     0.046975714       35.558338
2.750       25.132741     0.046094855       37.071682
2.750       25.635396     0.044217844       37.738785
2.750       26.138051     0.043258538       39.134672
2.750       26.640706     0.041715928       39.958515
2.750       27.143361     0.040590340       41.122906
2.750       27.646015     0.038860405       41.598265
2.750       28.148670     0.037489896       42.360214
