# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       63.334508     0.016940849       218.03521
3.000       64.339818     0.016665036       224.86195
3.000       66.350437     0.015707796       232.44322
3.000       68.361056     0.017193545       278.26717
3.000       70.371675     0.016289434       287.58745
3.000       72.382295     0.015847906       304.46626
3.000       74.392914     0.015329222       319.73125
3.000       76.403533     0.015705459       354.86341
3.000       78.414153     0.013838228       338.01354
3.000       80.424772     0.014576759       384.14991
3.000       82.435391     0.014301506       405.87579
3.000       84.446011     0.014629556       446.31227
3.000       86.456630     0.013989274       457.99459
3.000       88.467249     0.014056077       493.03976
3.000       90.477868     0.012849160       482.13878
3.000       92.488488     0.012891022       516.67880
3.000       94.499107     0.012986602       555.19929
3.000       96.509726     0.013523494       615.84642
3.000       98.520346     0.012686103       614.57698
3.000       100.53096     0.012388991       637.68432
3.000       102.54158     0.013035622       712.03623
3.000       104.55220     0.012766888       739.18793
3.000       106.56282     0.012847300       787.58835
3.000       108.57344     0.011887361       770.77309
3.000       110.58406     0.012187015       834.92065
3.000       112.59468     0.012142413       878.06946
3.000       114.60530     0.011306759       862.22874
3.000       116.61592     0.012011008       964.99091
3.000       118.62654     0.012817130       1083.9434
3.000       120.63716     0.012060795       1072.7277
3.000       122.64778     0.012125179       1133.2806
3.000       124.65840     0.011534889       1132.0048
3.000       126.66902     0.011820578       1217.0829
3.000       128.67964     0.011839342       1277.9895
3.000       132.70087     0.011681432       1382.8902
3.000       136.72211     0.010892554       1410.3154
3.000       140.74335     0.011154961       1575.5129
3.000       144.76459     0.010658219       1638.1058
3.000       148.78583     0.010384288       1732.7331
3.000       152.80707    0.0084364053       1524.9585
3.000       156.82831    0.0089101655       1741.1227
3.000       160.84954    0.0096941939       2043.8144
3.000       164.87078    0.0096858720       2199.0752
3.000       168.89202    0.0092811259       2265.1571
3.000       172.91326    0.0092104352       2412.3222
3.000       176.93450    0.0092710877       2601.5879
3.000       180.95574    0.0091247199       2739.0936
3.000       184.97698    0.0081352585       2608.5228
3.000       188.99821    0.0078877291       2697.7105
3.000       193.01945    0.0080987962       2950.4888
3.000       197.04069    0.0086256528       3342.9509
3.000       201.06193    0.0075560960       3111.4102
3.000       205.08317    0.0073370599       3206.1392
3.000       209.10441    0.0077897546       3608.1418
3.000       213.12565    0.0072579225       3559.5059
3.000       217.14688    0.0069359893       3597.8204
3.000       221.16812    0.0069339916       3800.3287
3.000       225.18936    0.0068713734       3975.1857
3.000       229.21060    0.0066561930       4060.6940
3.000       233.23184    0.0062324974       4005.8610
3.000       237.25308    0.0062206309       4208.6252
3.000       241.27432    0.0058996208       4197.8570
3.000       245.29555    0.0059302381       4434.1606
3.000       249.31679    0.0062503025       4907.1111
3.000       253.33803    0.0061368575       5054.9571
3.000       257.35927    0.0052620059       4544.0284
3.000       265.40175    0.0059829605       5666.2761
3.000       273.44422    0.0047020004       4870.3389
3.000       281.48670    0.0050948323       5756.7027
3.000       289.52918    0.0046579798       5727.2333
3.000       297.57166    0.0046415695       6195.9771
3.000       305.61413    0.0035482546       5131.0393
3.000       313.65661    0.0038979803       6093.5901
3.000       321.69909    0.0045038826       7596.3823
3.000       329.74156    0.0029346512       5330.2531
3.000       337.78404    0.0038900788       7595.3194
3.000       345.82652    0.0035057387       7345.5561
3.000       353.86900    0.0028118070       6312.2372
3.000       361.91147    0.0035307638       8479.0262
3.000       369.95395    0.0032062058       8224.4082
3.000       377.99643    0.0033805880       9249.6563
3.000       386.03891    0.0040766903       11881.498
3.000       394.08138    0.0029924917       9278.1411
3.000       402.12386    0.0030386193       10009.815
3.000       410.16634    0.0032411273       11330.430
3.000       418.20881    0.0029793332       11039.995
3.000       426.25129    0.0027234331       10685.235
3.000       434.29377    0.0023255152       9650.2870
3.000       442.33625    0.0029172114       12790.742
3.000       450.37872    0.0030438691       14087.367
3.000       458.42120    0.0025248225       12322.397
3.000       466.46368    0.0023128274       11892.331
3.000       474.50615    0.0029435039       15931.638
3.000       482.54863    0.0027667856       15749.582
3.000       490.59111    0.0023351955       13968.589
3.000       498.63359    0.0030978611       19457.040
3.000       506.67606    0.0027397275       18053.807
3.000       514.71854    0.0030923801       21363.508
2.750     0.015707963       1085.1940   0.00021307735
2.750     0.031415927       2725.0567    0.0042805090
2.750     0.047123890       1401.2882    0.0074288421
2.750     0.062831853       1189.7147     0.014950395
2.750     0.078539816       925.45474     0.022714077
2.750     0.094247780       708.52964     0.030049805
2.750      0.10995574       567.90317     0.038247082
2.750      0.12566371       515.71085     0.051844909
2.750      0.14137167       381.46435     0.054602355
2.750      0.15707963       330.50894     0.064895278
2.750      0.17278760       283.47971     0.074084939
2.750      0.18849556       260.06954     0.088239515
2.750      0.20420352       233.97150      0.10093061
2.750      0.21991149       207.62414      0.11186439
2.750      0.23561945       178.95576      0.11859035
2.750      0.25132741       166.05615      0.13355028
2.750      0.26703538       145.37071      0.14023408
2.750      0.28274334       131.13524      0.15016434
2.750      0.29845130       116.78250      0.15727817
2.750      0.31415927       105.89228      0.16633521
2.750      0.32986723       97.940087      0.17809358
2.750      0.34557519       88.543739      0.18512104
2.750      0.36128316       83.661308      0.19986560
2.750      0.37699112       75.922452      0.20607905
2.750      0.39269908       71.190550      0.21840987
2.750      0.40840704       67.761648      0.23384812
2.750      0.42411501       62.683530      0.24225605
2.750      0.43982297       59.132674      0.25487750
2.750      0.45553093       55.060675      0.26367285
2.750      0.47123890       52.203102      0.27675149
2.750      0.48694686       48.052312      0.28107956
2.750      0.50265482       46.191407      0.29719467
2.750      0.51836279       43.454437      0.30662378
2.750      0.53407075       41.467811      0.32002047
2.750      0.54977871       39.585915      0.33325349
2.750      0.56548668       38.042044      0.34849876
2.750      0.58119464       35.736124      0.35542053
2.750      0.59690260       33.921193      0.36547006
2.750      0.61261057       32.455805      0.37802115
2.750      0.62831853       30.962541      0.38908676
2.750      0.64402649       29.568403      0.40013757
2.750      0.65973446       27.978004      0.40700007
2.750      0.67544242       27.440369      0.42837608
2.750      0.69115038       26.307840      0.44002071
2.750      0.70685835       25.682240      0.45951567
2.750      0.72256631       23.985480      0.45840759
2.750      0.73827427       23.586758      0.48083017
2.750      0.75398224       22.645687      0.49174403
2.750      0.76969020       22.102714      0.51057992
2.750      0.78539816       21.149632      0.51909006
2.750      0.80110613       20.436361      0.53228469
2.750      0.81681409       19.790058      0.54637018
2.750      0.83252205       19.076207      0.55763435
2.750      0.84823002       18.498822      0.57194627
2.750      0.86393798       17.936144      0.58593177
2.750      0.87964594       17.302832      0.59663833
2.750      0.89535391       16.832718      0.61208071
2.750      0.91106187       16.512625      0.63260116
2.750      0.92676983       15.844503      0.63894659
2.750      0.94247780       15.334060      0.65034049
2.750      0.95818576       14.929834      0.66538711
2.750      0.97389372       14.713575      0.68853047
2.750      0.98960169       14.280140      0.70110650
2.750       1.0053096       13.866525      0.71373575
2.750       1.0367256       13.434522      0.75837482
2.750       1.0681415       12.382477      0.76447655
2.750       1.0995574       12.032490      0.81036285
2.750       1.1309734       11.200869      0.82087891
2.750       1.1623893       10.781672      0.85784965
2.750       1.1938052       10.483212      0.90357668
2.750       1.2252211       10.084025      0.93960998
2.750       1.2566371       9.6839887      0.97354073
2.750       1.2880530       9.2278964      0.99901994
2.750       1.3194689       8.8395071       1.0287167
2.750       1.3508848       8.6926582       1.0856200
2.750       1.3823008       8.3154163       1.1126585
2.750       1.4137167       8.1649157       1.1687164
2.750       1.4451326       7.6933715       1.1762783
2.750       1.4765485       7.4266395       1.2111719
2.750       1.5079645       7.3347947       1.2741822
2.750       1.5393804       7.0379058       1.3006234
2.750       1.5707963       6.8885030       1.3525544
2.750       1.6022123       6.5854138       1.3721876
2.750       1.6336282       6.3656737       1.4059643
2.750       1.6650441       6.1997394       1.4498428
2.750       1.6964600       6.1084733       1.5108935
2.750       1.7278760       5.9892897       1.5652484
2.750       1.7592919       5.7183114       1.5774360
2.750       1.7907078       5.6877090       1.6545573
2.750       1.8221237       5.4946276       1.6840001
2.750       1.8535397       5.3727275       1.7332880
2.750       1.8849556       5.2204904       1.7712707
2.750       1.9163715       5.0978796       1.8176027
2.750       1.9477874       4.9943745       1.8697178
2.750       1.9792034       4.8419763       1.9017971
2.750       2.0106193       4.7558952       1.9583580
2.750       2.0734512       4.4771154       2.0218548
2.750       2.1362830       4.4121621       2.1792050
2.750       2.1991149       4.1928884       2.2590576
2.750       2.2619467       4.0052249       2.3482497
2.750       2.3247786       3.9416323       2.5089450
2.750       2.3876104       3.6941314       2.5472584
2.750       2.4504423       3.5575308       2.6518707
2.750       2.5132741       3.4847782       2.8026249
2.750       2.5761060       3.3665911       2.9157602
2.750       2.6389378       3.2266953       3.0041090
2.750       2.7017697       3.1335537       3.1307787
2.750       2.7646015       3.0789793       3.2959049
2.750       2.8274334       2.9667925       3.3973053
2.750       2.8902652       2.9000048       3.5471706
2.750       2.9530971       2.7768502       3.6228961
2.750       3.0159289       2.7506507       3.8226894
