# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       22.116812      0.17850178       97.831879
2.250       22.619467      0.17343557       101.68468
2.250       23.122122      0.16720357       104.71258
2.250       23.624777      0.16015838       106.98504
2.250       24.127432      0.15558546       110.70635
2.250       24.630086      0.15045585       113.88779
2.250       25.132741      0.14408812       115.88254
2.250       25.635396      0.13926181       118.85635
2.250       26.138051      0.13238151       119.76149
2.250       26.640706      0.12671819       121.37980
2.250       27.143361      0.12742787       129.09979
2.250       27.646015      0.12147875       130.03738
2.250       28.148670      0.11661565       131.76521
2.250       28.651325      0.11382458       135.62522
2.250       29.153980      0.11198882       140.58484
2.250       29.656635      0.10754265       142.10737
2.250       30.159289      0.10617300       147.55287
2.250       30.661944      0.10419519       152.16578
2.250       31.164599     0.099554242       152.65628
2.250       31.667254     0.096436961       155.14757
2.250       32.169909     0.094408709       159.23253
2.250       33.175218     0.083392246       154.25431
2.250       34.180528     0.084692468       171.33708
2.250       35.185838     0.080995382       178.74512
2.250       36.191147     0.076129351       182.82241
2.250       37.196457     0.074009943       192.95901
2.250       38.201767     0.068952832       194.74787
2.250       39.207076     0.065237971       199.18842
2.250       40.212386     0.062378560       205.48737
2.250       41.217696     0.059968861       212.73903
2.250       42.223005     0.057303217       218.52276
2.250       43.228315     0.054477321       222.94150
2.250       44.233625     0.052414531       229.81562
2.250       45.238934     0.051873936       243.30809
2.250       46.244244     0.048204569       241.50799
2.250       47.249554     0.046634099       249.21087
2.250       48.254863     0.046862726       266.76023
2.250       49.260173     0.044050741       266.75420
2.250       50.265482     0.042730830       274.92938
2.250       51.270792     0.041365345       282.43401
2.250       52.276102     0.039635973       286.85959
2.250       53.281411     0.038404367       294.29171
2.250       54.286721     0.035488693       287.63458
2.250       55.292031     0.035342096       302.65662
2.250       56.297340     0.033966206       307.03009
2.250       57.302650     0.034040447       324.48127
2.250       58.307960     0.031885080       320.21473
2.250       59.313269     0.031114803       328.92199
2.250       60.318579     0.029552416       328.56142
2.250       61.323889     0.029053744       339.43875
2.250       62.329198     0.028672663       351.73284
2.250       63.334508     0.027919652       359.33661
2.250       64.339818     0.026962448       363.80533
2.250       66.350437     0.025530293       377.79606
2.250       68.361056     0.025179547       407.51581
2.250       70.371675     0.022831570       403.08785
2.250       72.382295     0.022503706       432.33594
2.250       74.392914     0.020018422       417.53684
2.250       76.403533     0.019431859       439.06108
2.250       78.414153     0.019120398       467.03621
2.250       80.424772     0.016825405       443.40982
2.250       82.435391     0.017155703       486.87771
2.250       84.446011     0.016668173       508.50553
2.250       86.456630     0.014446318       472.95775
2.250       88.467249     0.014296284       501.46542
2.250       90.477868     0.014538038       545.51052
2.250       92.488488     0.013818066       553.83521
2.250       94.499107     0.012565139       537.18104
2.250       96.509726     0.012849038       585.13235
2.250       98.520346     0.011612004       562.54232
2.250       100.53096     0.010768779       554.28902
2.250       102.54158     0.010796814       589.74728
2.250       104.55220     0.010937673       633.27850
2.250       106.56282    0.0097692369       598.89136
2.250       108.57344    0.0094166086       610.57019
2.250       110.58406    0.0095173882       652.02711
2.250       112.59468    0.0095141132       688.00595
2.250       114.60530    0.0086521630       659.79505
2.250       116.61592    0.0079551238       639.13223
2.250       118.62654    0.0083820448       708.86872
2.250       120.63716    0.0078907640       701.83109
2.250       122.64778    0.0073619219       688.08249
2.250       124.65840    0.0075689779       742.80036
2.250       126.66902    0.0075891728       781.40446
2.250       128.67964    0.0067306059       726.53056
2.250       132.70087    0.0065671577       777.44388
2.250       136.72211    0.0068134025       882.16655
2.250       140.74335    0.0056135932       792.85698
2.250       144.76459    0.0040847065       627.79542
2.250       148.78583    0.0042856752       715.11223
2.250       152.80707    0.0044099564       797.14050
2.250       156.82831    0.0046952202       917.48627
2.250       160.84954    0.0045206403       953.08079
2.250       164.87078    0.0044055868       1000.2421
2.250       168.89202    0.0036481273       890.36410
2.250       172.91326    0.0046328279       1213.3925
2.250       176.93450    0.0034583544       970.45927
2.250       180.95574    0.0025193271       756.26132
2.250       184.97698    0.0032308626       1035.9571
2.250       188.99821    0.0023438773       801.63790
2.250       193.01945    0.0025681520       935.60863
2.250       197.04069    0.0026238669       1016.9037
2.250       201.06193    0.0020884757       859.98172
2.250       205.08317    0.0028800712       1258.5299
2.250       209.10441    0.0019600368       907.87078
2.250       213.12565    0.0018140663       889.67329
2.250       217.14688    0.0017998478       933.61292
2.250       221.16812    0.0026347008       1444.0065
2.250       225.18936    0.0018874216       1091.8998
2.250       229.21060    0.0021551862       1314.7984
2.250       233.23184    0.0013294375       854.47957
2.250       237.25308    0.0016122151       1090.7590
2.250       241.27432    0.0016069210       1143.3997
2.250       245.29555    0.0012001620       897.38573
2.250       249.31679    0.0010022730       786.88434
2.250       253.33803    0.0017315748       1426.3059
2.250       257.35927    0.0014521312       1253.9943
2.250       265.40175    0.0021075702       1996.0143
2.250       273.44422   0.00095904383       993.37901
2.250       281.48670    0.0019137755       2162.3944
2.250       289.52918    0.0014014578       1723.1667
2.250       297.57166    0.0014755307       1969.6688
2.250       305.61413    0.0011478851       1659.9270
2.250       313.65661   0.00082423588       1288.5020
2.250       321.69909   0.00061014163       1029.0830
2.250       329.74156    0.0018083247       3284.4887
2.250       337.78404   0.00078439057       1531.5106
2.250       345.82652   0.00067159130       1407.1818
2.250       353.86900    0.0011470972       2575.1234
2.250       361.91147    0.0015595472       3745.2071
2.250       369.95395    0.0011353645       2912.3837
2.250       377.99643    0.0013396391       3665.3982
2.250       386.03891   0.00099033659       2886.3322
2.250       394.08138    0.0010442366       3237.6277
2.250       402.12386   0.00065303048       2151.2121
2.250       410.16634   0.00058978218       2061.7782
2.250       418.20881    0.0010636349       3941.3262
2.250       426.25129    0.0010816221       4243.6828
2.250       434.29377    0.0010094820       4189.0895
2.250       442.33625   0.00097878584       4291.5633
2.250       450.37872    0.0010241512       4739.8862
2.250       458.42120    0.0010115695       4936.9652
2.250       466.46368    0.0011383756       5853.4151
2.250       474.50615   0.00084634463       4580.8181
2.250       482.54863    0.0013658090       7774.6971
2.250       490.59111    0.0014561339       8710.2493
2.250       498.63359   0.00071535181       4492.9804
2.250       506.67606   0.00047287725       3116.0889
2.250       514.71854   0.00098959966       6836.5852
2.000     0.015707963       1630.4977   0.00032014748
2.000     0.031415927       4187.0873    0.0065770613
2.000     0.047123890       2220.6611     0.011772696
2.000     0.062831853       1783.6968     0.022414595
2.000     0.078539816       1352.7219     0.033200791
2.000     0.094247780       1106.9123     0.046945811
2.000      0.10995574       902.55924     0.060785463
2.000      0.12566371       771.61704     0.077571406
2.000      0.14137167       569.44331     0.081509440
2.000      0.15707963       516.89082      0.10149127
2.000      0.17278760       448.68707      0.11726044
2.000      0.18849556       396.11953      0.13440019
2.000      0.20420352       352.25796      0.15195702
2.000      0.21991149       321.12769      0.17301819
2.000      0.23561945       279.23041      0.18504033
2.000      0.25132741       256.72516      0.20647062
2.000      0.26703538       222.83048      0.21495683
2.000      0.28274334       205.04411      0.23479817
2.000      0.29845130       182.81827      0.24621261
2.000      0.31415927       165.93343      0.26064762
2.000      0.32986723       152.67603      0.27762504
2.000      0.34557519       137.84796      0.28820286
2.000      0.36128316       131.83063      0.31494138
2.000      0.37699112       120.26037      0.32642706
2.000      0.39269908       111.94066      0.34342965
2.000      0.40840704       106.95783      0.36911569
2.000      0.42411501       98.926838      0.38232730
2.000      0.43982297       93.119999      0.40137189
2.000      0.45553093       88.047959      0.42164133
2.000      0.47123890       83.482694      0.44257829
2.000      0.48694686       76.833670      0.44943465
2.000      0.50265482       73.960635      0.47586138
2.000      0.51836279       69.944429      0.49354282
2.000      0.53407075       66.945302      0.51663847
2.000      0.54977871       64.248370      0.54087404
2.000      0.56548668       61.477695      0.56319004
2.000      0.58119464       58.633830      0.58315409
2.000      0.59690260       55.201798      0.59474925
2.000      0.61261057       53.133854      0.61886373
2.000      0.62831853       51.084317      0.64194446
2.000      0.64402649       48.803349      0.66043653
2.000      0.65973446       46.260820      0.67296285
2.000      0.67544242       45.515905      0.71055621
2.000      0.69115038       43.632371      0.72978803
2.000      0.70685835       42.536038      0.76106976
2.000      0.72256631       40.231979      0.76890871
2.000      0.73827427       39.466734      0.80455299
2.000      0.75398224       37.969033      0.82448571
2.000      0.76969020       37.200364      0.85934058
2.000      0.78539816       35.706604      0.87637191
2.000      0.80110613       34.543765      0.89972564
2.000      0.81681409       33.586162      0.92725737
2.000      0.83252205       32.471285      0.94919835
2.000      0.84823002       31.332256      0.96873020
2.000      0.86393798       30.819076       1.0067869
2.000      0.87964594       29.712211       1.0245400
2.000      0.89535391       28.892757       1.0506146
2.000      0.91106187       28.494261       1.0916194
2.000      0.92676983       27.485124       1.1083671
2.000      0.94247780       26.695290       1.1321873
2.000      0.95818576       25.910545       1.1547712
2.000      0.97389372       25.605713       1.1982345
2.000      0.98960169       24.809398       1.2180574
2.000       1.0053096       24.371825       1.2544630
2.000       1.0367256       23.636726       1.3342862
2.000       1.0681415       22.039221       1.3606702
2.000       1.0995574       21.308703       1.4350962
2.000       1.1309734       20.041045       1.4687495
2.000       1.1623893       19.418629       1.5450538
2.000       1.1938052       18.784630       1.6190987
2.000       1.2252211       18.014836       1.6785876
2.000       1.2566371       17.647658       1.7741361
2.000       1.2880530       16.773318       1.8158938
2.000       1.3194689       16.330401       1.9004856
2.000       1.3508848       15.856218       1.9802720
2.000       1.3823008       15.291581       2.0461162
2.000       1.4137167       15.065154       2.1564083
2.000       1.4451326       14.254144       2.1793877
2.000       1.4765485       14.036675       2.2891682
2.000       1.5079645       13.513052       2.3474538
2.000       1.5393804       13.103711       2.4216000
2.000       1.5707963       12.821049       2.5174070
2.000       1.6022123       12.582402       2.6217663
2.000       1.6336282       12.199608       2.6944850
2.000       1.6650441       11.739711       2.7453952
2.000       1.6964600       11.472045       2.8375402
2.000       1.7278760       11.306015       2.9547280
2.000       1.7592919       10.854570       2.9943086
2.000       1.7907078       10.794657       3.1401711
2.000       1.8221237       10.526366       3.2261333
2.000       1.8535397       10.387875       3.3512176
2.000       1.8849556       10.020135       3.3997519
2.000       1.9163715       9.8377076       3.5075453
2.000       1.9477874       9.5727881       3.5837144
2.000       1.9792034       9.4127301       3.6970654
2.000       2.0106193       9.2502571       3.8090231
2.000       2.0734512       8.7762213       3.9633210
2.000       2.1362830       8.4745476       4.1856522
2.000       2.1991149       8.2788808       4.4605214
2.000       2.2619467       7.9622765       4.6682556
2.000       2.3247786       7.5888204       4.8304691
2.000       2.3876104       7.2517658       5.0003963
2.000       2.4504423       6.9073403       5.1489010
2.000       2.5132741       6.7793623       5.4522867
2.000       2.5761060       6.7318662       5.8303806
2.000       2.6389378       6.3644842       5.9254447
2.000       2.7017697       6.1740163       6.1685488
2.000       2.7646015       6.0610617       6.4880861
2.000       2.8274334       5.8941160       6.7494143
2.000       2.8902652       5.7741344       7.0626917
2.000       2.9530971       5.5792619       7.2791419
2.000       3.0159289       5.4052528       7.5118963
2.000       3.0787608       5.2806402       7.8070090
2.000       3.1415927       5.1323340       8.0618513
2.000       3.2044245       5.0170719       8.3631660
2.000       3.2672564       4.9202312       8.6937151
2.000       3.3300882       4.7697642       8.9234827
2.000       3.3929201       4.5869746       9.0764805
2.000       3.4557519       4.5200411       9.4501852
2.000       3.5185838       4.3610590       9.6242280
2.000       3.5814156       4.2823851       9.9659832
2.000       3.6442475       4.1900805       10.273448
2.000       3.7070793       4.1078530       10.601829
2.000       3.7699112       4.0371905       10.958292
2.000       3.8327430       3.9192720       11.179047
2.000       3.8955749       3.8152816       11.426455
2.000       3.9584067       3.7863665       11.897458
2.000       4.0212386       3.6529339       12.033490
2.000       4.1469023       3.5294165       12.751010
2.000       4.2725660       3.3252517       13.138964
2.000       4.3982297       3.2598329       14.050744
2.000       4.5238934       3.0970551       14.526343
2.000       4.6495571       2.9941196       15.246641
2.000       4.7752208       2.8393196       15.662639
2.000       4.9008845       2.7690732       16.513081
2.000       5.0265482       2.6477055       17.035289
2.000       5.1522120       2.5153101       17.427816
2.000       5.2778757       2.4443855       18.206121
2.000       5.4035394       2.3772580       19.001222
2.000       5.5292031       2.2683312       19.425148
2.000       5.6548668       2.2000586       20.154482
2.000       5.7805305       2.1101770       20.648677
2.000       5.9061942       2.0470570       21.366007
2.000       6.0318579       1.9960181       22.191571
2.000       6.1575216       1.9094604       22.583890
2.000       6.2831853       1.8621845       23.400900
2.000       6.4088490       1.8369841       24.497162
2.000       6.5345127       1.7149956       24.242247
2.000       6.6601764       1.7032749       25.492487
2.000       6.7858401       1.6611536       26.296074
2.000       6.9115038       1.5835842       26.486774
2.000       7.0371675       1.5668610       27.662690
2.000       7.1628313       1.5140320       28.187690
2.000       7.2884950       1.4555122       28.549576
2.000       7.4141587       1.4247538       29.416819
2.000       7.5398224       1.3839255       30.051512
2.000       7.6654861       1.3438074       30.663829
2.000       7.7911498       1.3047335       31.260559
2.000       7.9168135       1.2642467       31.779959
2.000       8.0424772       1.2417839       32.725462
2.000       8.2938046       1.1859827       34.277570
2.000       8.5451320       1.1042000       34.903930
2.000       8.7964594       1.0638707       36.684517
2.000       9.0477868       1.0273010       38.547395
2.000       9.2991143      0.97412198       39.683352
2.000       9.5504417      0.94134080       41.542010
2.000       9.8017691      0.88495804       42.218844
2.000       10.053096      0.85115998       43.810782
2.000       10.304424      0.81603920       45.232691
2.000       10.555751      0.78048887       46.505511
2.000       10.807079      0.75436979       48.236912
2.000       11.058406      0.72560916       49.710785
2.000       11.309734      0.69662695       51.053751
2.000       11.561061      0.66587620       52.126291
2.000       11.812388      0.65210373       54.450277
2.000       12.063716      0.62312679       55.422993
2.000       12.315043      0.59880951       56.658721
2.000       12.566371      0.58121527       58.430132
2.000       12.817698      0.56162656       59.916717
2.000       13.069025      0.54605367       61.749750
2.000       13.320353      0.52433216       62.780380
2.000       13.571680      0.50519838       63.978355
2.000       13.823008      0.49291185       65.954915
2.000       14.074335      0.47313015       66.824319
2.000       14.325663      0.45737334       68.121665
2.000       14.576990      0.44344973       69.585414
2.000       14.828317      0.43358572       71.617778
2.000       15.079645      0.42155923       73.232219
2.000       15.330972      0.41072206       74.976881
2.000       15.582300      0.40023937       76.715781
2.000       15.833627      0.38907168       78.242209
2.000       16.084954      0.37303104       78.645655
2.000       16.587609      0.36503076       84.401683
2.000       17.090264      0.34510219       87.269862
2.000       17.592919      0.33036955       91.134742
2.000       18.095574      0.29876699       89.685026
2.000       18.598229      0.29652089       96.636299
2.000       19.100883      0.27125158       95.764137
2.000       19.603538      0.26323559       100.46580
2.000       20.106193      0.25411956       104.64004
2.000       20.608848      0.24631382       109.22453
2.000       21.111503      0.23359682       111.35113
2.000       21.614157      0.22364389       114.40427
2.000       22.116812      0.21928885       120.18614
2.000       22.619467      0.20851235       122.25008
2.000       23.122122      0.19982660       125.14301
2.000       23.624777      0.19464583       130.02250
2.000       24.127432      0.18518324       131.76656
2.000       24.630086      0.18044229       136.58607
2.000       25.132741      0.17495241       140.70507
2.000       25.635396      0.16535265       141.12421
2.000       26.138051      0.16224311       146.77636
2.000       26.640706      0.15890308       152.20880
2.000       27.143361      0.15058397       152.55971
2.000       27.646015      0.14823415       158.67780
2.000       28.148670      0.14490401       163.72851
2.000       28.651325      0.13844082       164.95617
2.000       29.153980      0.13602241       170.75533
2.000       29.656635      0.13058613       172.55714
2.000       30.159289      0.12515142       173.92794
2.000       30.661944      0.12272649       179.22874
2.000       31.164599      0.11984877       183.77587
2.000       31.667254      0.11483379       184.74435
2.000       32.169909      0.11422916       192.66230
2.000       33.175218      0.10770631       199.22911
2.000       34.180528      0.10169492       205.73387
2.000       35.185838     0.097707565       215.62650
2.000       36.191147     0.091161004       218.92049
2.000       37.196457     0.088362864       230.38000
2.000       38.201767     0.084342301       238.21332
2.000       39.207076     0.078837376       240.71092
2.000       40.212386     0.077132813       254.09081
2.000       41.217696     0.072599516       257.54618
2.000       42.223005     0.069700004       265.79725
2.000       43.228315     0.069039129       282.53385
2.000       44.233625     0.065100427       285.43793
2.000       45.238934     0.063167906       296.28102
2.000       46.244244     0.059352277       297.35873
2.000       47.249554     0.057440263       306.95860
2.000       48.254863     0.054313914       309.17518
2.000       49.260173     0.054429464       329.60372
2.000       50.265482     0.050551607       325.24812
2.000       51.270792     0.050391419       344.06217
2.000       52.276102     0.048072279       347.91612
2.000       53.281411     0.046379483       355.40483
2.000       54.286721     0.044370190       359.61880
2.000       55.292031     0.042634430       365.10547
2.000       56.297340     0.042084800       380.41634
2.000       57.302650     0.041200472       392.73226
2.000       58.307960     0.039404813       395.73373
2.000       59.313269     0.037984013       401.53804
2.000       60.318579     0.036415885       404.86892
2.000       61.323889     0.036297448       424.06791
2.000       62.329198     0.034575659       424.14597
2.000       63.334508     0.033467548       430.74015
2.000       64.339818     0.032978891       444.98541
2.000       66.350437     0.030646556       453.50627
2.000       68.361056     0.029416604       476.09002
2.000       70.371675     0.028137434       496.76207
2.000       72.382295     0.026140050       502.19655
2.000       74.392914     0.025110141       523.73804
2.000       76.403533     0.022958913       518.75454
2.000       78.414153     0.022678076       553.93629
2.000       80.424772     0.021696857       571.79006
2.000       82.435391     0.020488697       581.46785
2.000       84.446011     0.019878870       606.45608
2.000       86.456630     0.018104977       592.73850
2.000       88.467249     0.017421399       611.08391
2.000       90.477868     0.017384804       652.32969
2.000       92.488488     0.016116470       645.95643
2.000       94.499107     0.015619652       667.76666
2.000       96.509726     0.015021767       684.07628
2.000       98.520346     0.013928241       674.75219
2.000       100.53096     0.014054941       723.43385
2.000       102.54158     0.013107159       715.94373
2.000       104.55220     0.012512300       724.44761
2.000       106.56282     0.012707414       779.01280
2.000       108.57344     0.011916748       772.67851
2.000       110.58406     0.011342538       777.06635
2.000       112.59468     0.011404224       824.68792
2.000       114.60530     0.010255293       782.04622
2.000       116.61592    0.0099847425       802.19629
2.000       118.62654    0.0092461256       781.94395
2.000       120.63716    0.0095211172       846.84019
2.000       122.64778    0.0091301901       853.35380
2.000       124.65840    0.0087824328       861.88575
2.000       126.66902    0.0081603680       840.21647
2.000       128.67964    0.0083344129       899.65238
2.000       132.70087    0.0072667218       860.26081
2.000       136.72211    0.0069163600       895.49699
2.000       140.74335    0.0065028858       918.45957
2.000       144.76459    0.0064192187       986.59626
2.000       148.78583    0.0054481426       909.08276
2.000       152.80707    0.0058510119       1057.6246
2.000       156.82831    0.0058393723       1141.0634
2.000       160.84954    0.0041520566       875.37275
2.000       164.87078    0.0045681080       1037.1408
2.000       168.89202    0.0054010626       1318.1865
2.000       172.91326    0.0036456997       954.85196
2.000       176.93450    0.0037640859       1056.2515
2.000       180.95574    0.0045322798       1360.5172
2.000       184.97698    0.0034105020       1093.5574
2.000       188.99821    0.0032008955       1094.7497
2.000       193.01945    0.0033135189       1207.1548
2.000       197.04069    0.0022251371       862.37229
2.000       201.06193    0.0030191315       1243.2024
2.000       205.08317    0.0025913530       1132.3662
2.000       209.10441    0.0026318407       1219.0441
2.000       213.12565    0.0021216086       1040.5014
2.000       217.14688    0.0025189737       1306.6363
2.000       221.16812    0.0021483204       1177.4349
2.000       225.18936    0.0023847045       1379.5849
2.000       229.21060    0.0010602095       646.79412
2.000       233.23184    0.0018152431       1166.7251
2.000       237.25308    0.0022242937       1504.8664
2.000       241.27432    0.0020668543       1470.6638
2.000       245.29555    0.0020226194       1512.3540
2.000       249.31679    0.0016350784       1283.6997
2.000       253.33803    0.0015486705       1275.6469
2.000       257.35927    0.0017209420       1486.1271
2.000       265.40175    0.0010806181       1023.4199
2.000       273.44422    0.0013268499       1374.3531
2.000       281.48670    0.0018037024       2038.0216
2.000       289.52918    0.0011710156       1439.8258
2.000       297.57166   0.00094093407       1256.0419
2.000       305.61413   0.00062965932       910.53406
2.000       313.65661    0.0013448392       2102.3448
2.000       321.69909   0.00033191498       559.81766
2.000       329.74156   0.00061095079       1109.6795
2.000       337.78404    0.0017212926       3360.7975
2.000       345.82652   0.00086072632       1803.4754
2.000       353.86900   0.00095367979       2140.9197
2.000       361.91147   0.00064966189       1560.1441
2.000       369.95395  -6.9935599e-05      -179.39551
2.000       377.99643   0.00062021823       1696.9845
2.000       386.03891   0.00064995178       1894.2820
2.000       394.08138    0.0016421176       5091.3419
2.000       402.12386    0.0010906132       3592.6965
2.000       410.16634   0.00077915235       2723.7841
2.000       418.20881    0.0015543571       5759.7097
2.000       426.25129    0.0012713796       4988.1858
2.000       434.29377    0.0014558103       6041.2363
2.000       442.33625   0.00064643738       2834.3554
2.000       450.37872   0.00088143718       4079.3899
2.000       458.42120    0.0013088472       6387.8293
2.000       466.46368   0.00060594597       3115.7145
2.000       474.50615    0.0010839910       5867.0731
2.000       482.54863   0.00057079984       3249.2069
2.000       490.59111   0.00044885851       2684.9657
2.000       498.63359   0.00071959994       4519.6620
2.000       506.67606   0.00081445137       5366.9380
2.000       514.71854   0.00095914768       6626.2097
1.750     0.015707963       1923.5551   0.00037768915
1.750     0.031415927       4942.9940    0.0077644368
1.750     0.047123890       2617.7656     0.013877921
1.750     0.062831853       2107.5298     0.026484001
1.750     0.078539816       1598.3930     0.039230466
1.750     0.094247780       1307.7448     0.055463419
1.750      0.10995574       1065.2886     0.071744939
1.750      0.12566371       908.58787     0.091341215
1.750      0.14137167       674.73852     0.096581272
1.750      0.15707963       613.32047      0.12042519
1.750      0.17278760       533.07483      0.13931444
1.750      0.18849556       469.57905      0.15932442
1.750      0.20420352       418.45367      0.18051252
1.750      0.21991149       382.15439      0.20589834
1.750      0.23561945       332.55542      0.22037773
1.750      0.25132741       306.71495      0.24667480
1.750      0.26703538       266.57667      0.25715727
1.750      0.28274334       246.57135      0.28235145
1.750      0.29845130       219.73680      0.29593306
1.750      0.31415927       200.21530      0.31449746
1.750      0.32986723       184.42233      0.33535229
1.750      0.34557519       166.24836      0.34758041
1.750      0.36128316       159.69749      0.38151489
1.750      0.37699112       146.30847      0.39713036
1.750      0.39269908       135.85630      0.41680189
1.750      0.40840704       130.12344      0.44906114
1.750      0.42411501       120.37146      0.46520534
1.750      0.43982297       113.21125      0.48797052
1.750      0.45553093       107.65114      0.51551645
1.750      0.47123890       102.31559      0.54241969
1.750      0.48694686       94.249920      0.55131011
1.750      0.50265482       90.814892      0.58430136
1.750      0.51836279       86.135765      0.60779235
1.750      0.53407075       82.491975      0.63661716
1.750      0.54977871       79.419133      0.66858891
1.750      0.56548668       75.830875      0.69467786
1.750      0.58119464       72.944708      0.72548570
1.750      0.59690260       68.406439      0.73701727
1.750      0.61261057       66.120435      0.77012179
1.750      0.62831853       63.702582      0.80051026
1.750      0.64402649       60.893357      0.82404585
1.750      0.65973446       57.890922      0.84214762
1.750      0.67544242       56.954079      0.88911940
1.750      0.69115038       54.701111      0.91492199
1.750      0.70685835       53.136188      0.95073137
1.750      0.72256631       50.677790      0.96854779
1.750      0.73827427       49.605972       1.0112474
1.750      0.75398224       47.823627       1.0384752
1.750      0.76969020       46.877204       1.0828787
1.750      0.78539816       45.095165       1.1068019
1.750      0.80110613       43.727653       1.1389288
1.750      0.81681409       42.546604       1.1746401
1.750      0.83252205       41.125134       1.2021671
1.750      0.84823002       39.737717       1.2286101
1.750      0.86393798       39.126841       1.2781822
1.750      0.87964594       37.768738       1.3023462
1.750      0.89535391       36.839302       1.3395713
1.750      0.91106187       36.342962       1.3923044
1.750      0.92676983       35.097381       1.4153395
1.750      0.94247780       34.210486       1.4509180
1.750      0.95818576       33.215689       1.4803440
1.750      0.97389372       32.800157       1.5349028
1.750      0.98960169       31.774053       1.5599984
1.750       1.0053096       31.345987       1.6134361
1.750       1.0367256       30.442526       1.7184717
1.750       1.0681415       28.644667       1.7684810
1.750       1.0995574       27.564773       1.8564293
1.750       1.1309734       26.076683       1.9110838
1.750       1.1623893       25.298424       2.0128830
1.750       1.1938052       24.562977       2.1171502
1.750       1.2252211       23.413281       2.1816043
1.750       1.2566371       23.090026       2.3212626
1.750       1.2880530       21.990355       2.3806946
1.750       1.3194689       21.493630       2.5013676
1.750       1.3508848       20.703251       2.5856146
1.750       1.3823008       20.139046       2.6947396
1.750       1.4137167       19.712203       2.8215814
1.750       1.4451326       18.821217       2.8776706
1.750       1.4765485       18.697093       3.0492115
1.750       1.5079645       17.891928       3.1081411
1.750       1.5393804       17.474181       3.2292743
1.750       1.5707963       16.970250       3.3321007
1.750       1.6022123       16.767339       3.4937720
1.750       1.6336282       16.247465       3.5885213
1.750       1.6650441       15.565756       3.6401368
1.750       1.6964600       15.281426       3.7797671
1.750       1.7278760       15.058595       3.9354320
1.750       1.7592919       14.496737       3.9990260
1.750       1.7907078       14.379779       4.1830848
1.750       1.8221237       14.048859       4.3057115
1.750       1.8535397       13.925249       4.4924048
1.750       1.8849556       13.461429       4.5673551
1.750       1.9163715       13.089769       4.6670384
1.750       1.9477874       12.841716       4.8074856
1.750       1.9792034       12.735772       5.0022661
1.750       2.0106193       12.367676       5.0926977
1.750       2.0734512       11.915215       5.3808831
1.750       2.1362830       11.411605       5.6362902
1.750       2.1991149       11.207361       6.0383369
1.750       2.2619467       10.789762       6.3260004
1.750       2.3247786       10.243446       6.5202028
1.750       2.3876104       9.7969132       6.7553820
1.750       2.4504423       9.5055281       7.0856539
1.750       2.5132741       9.1537015       7.3618435
1.750       2.5761060       9.0821122       7.8658978
1.750       2.6389378       8.6155930       8.0212658
1.750       2.7017697       8.3999913       8.3925525
1.750       2.7646015       8.2820240       8.8655234
1.750       2.8274334       7.9598861       9.1149493
1.750       2.8902652       7.8018461       9.5429081
1.750       2.9530971       7.5272640       9.8206580
1.750       3.0159289       7.3582816       10.226099
1.750       3.0787608       7.1605709       10.586338
1.750       3.1415927       6.8802390       10.807454
1.750       3.2044245       6.7453151       11.244046
1.750       3.2672564       6.6120345       11.683017
1.750       3.3300882       6.3663527       11.910450
1.750       3.3929201       6.1769752       12.222696
1.750       3.4557519       6.0666683       12.683765
1.750       3.5185838       5.8344978       12.875895
1.750       3.5814156       5.7309648       13.337123
1.750       3.6442475       5.6447896       13.840176
1.750       3.7070793       5.4502532       14.066387
1.750       3.7699112       5.3535571       14.531353
1.750       3.8327430       5.2203182       14.890056
1.750       3.8955749       5.0748344       15.198713
1.750       3.9584067       5.0387484       15.832671
1.750       4.0212386       4.9089891       16.171185
1.750       4.1469023       4.6098189       16.654268
1.750       4.2725660       4.3974560       17.375532
1.750       4.3982297       4.3828377       18.891193
1.750       4.5238934       4.0531661       19.010860
1.750       4.6495571       3.9138491       19.930083
1.750       4.7752208       3.7592978       20.737546
1.750       4.9008845       3.6165234       21.566762
1.750       5.0265482       3.4917654       22.465955
1.750       5.1522120       3.3644890       23.311517
1.750       5.2778757       3.2085084       23.897414
1.750       5.4035394       3.1234922       24.965809
1.750       5.5292031       2.9697463       25.431807
1.750       5.6548668       2.8542805       26.147733
1.750       5.7805305       2.7754504       27.158565
1.750       5.9061942       2.6961212       28.140566
1.750       6.0318579       2.5955766       28.857415
1.750       6.1575216       2.4691563       29.203619
1.750       6.2831853       2.3971753       30.123794
1.750       6.4088490       2.3453579       31.276597
1.750       6.5345127       2.2700801       32.088621
1.750       6.6601764       2.1554611       32.260243
1.750       6.7858401       2.1217412       33.587181
1.750       6.9115038       2.0348363       34.034345
1.750       7.0371675       2.0032683       35.367392
1.750       7.1628313       1.8989039       35.353092
1.750       7.2884950       1.8506340       36.299811
1.750       7.4141587       1.8284498       37.751911
1.750       7.5398224       1.7527907       38.061305
1.750       7.6654861       1.7143540       39.119191
1.750       7.7911498       1.6427197       39.358486
1.750       7.9168135       1.6236662       40.814855
1.750       8.0424772       1.5829910       41.717494
1.750       8.2938046       1.4689436       42.455776
1.750       8.5451320       1.4132216       44.672149
1.750       8.7964594       1.3292703       45.836058
1.750       9.0477868       1.2709359       47.689305
1.750       9.2991143       1.1996964       48.872703
