# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       96.509726     0.010203367       464.65113
2.250       98.520346     0.010266189       497.34448
2.250       100.53096    0.0096193339       495.12495
2.250       102.54158    0.0087534482       478.13385
2.250       104.55220    0.0090018795       521.19834
2.250       106.56282    0.0085103837       521.71888
2.250       108.57344    0.0083606923       542.10488
2.250       110.58406    0.0081663086       559.46594
2.250       112.59468    0.0064496688       466.40296
2.250       114.60530    0.0080099988       610.82502
2.250       116.61592    0.0068700586       551.95570
2.250       118.62654    0.0069342140       586.42581
2.250       120.63716    0.0059534141       529.51667
2.250       122.64778    0.0059046511       551.87859
2.250       124.65840    0.0065938223       647.10105
2.250       126.66902    0.0060563685       623.58224
2.250       128.67964    0.0058876021       635.53310
2.250       132.70087    0.0043811720       518.65899
2.250       136.72211    0.0048409165       626.77856
2.250       140.74335    0.0048721718       688.13954
2.250       144.76459    0.0037400883       574.82963
2.250       148.78583    0.0035160008       586.68357
2.250       152.80707    0.0034825799       629.50860
2.250       156.82831    0.0043389777       847.87342
2.250       160.84954    0.0038701424       815.93714
2.250       164.87078    0.0031067323       705.35084
2.250       168.89202    0.0036071520       880.36365
2.250       172.91326    0.0030547798       800.08303
2.250       176.93450    0.0026821389       752.64309
2.250       180.95574    0.0020249399       607.85427
2.250       184.97698    0.0024450740       783.99862
2.250       188.99821    0.0020760473       710.03640
2.250       193.01945    0.0027715749       1009.7181
2.250       197.04069    0.0010363915       401.66303
2.250       201.06193    0.0020151464       829.78655
2.250       205.08317    0.0015067209       658.40502
2.250       209.10441    0.0015520610       718.90019
2.250       213.12565    0.0024993080       1225.7366
2.250       217.14688    0.0024138983       1252.1318
2.250       221.16812    0.0015161610       830.96586
2.250       225.18936    0.0018746371       1084.5038
2.250       229.21060    0.0014508208       885.09142
2.250       233.23184    0.0020415462       1312.1787
2.250       237.25308    0.0014713490       995.45472
2.250       241.27432    0.0019861268       1413.2224
2.250       245.29555    0.0011902674       889.98737
2.250       249.31679    0.0011901455       934.38295
2.250       253.33803    0.0015758854       1298.0639
2.250       257.35927    0.0016285501       1406.3416
2.250       265.40175   0.00055080767       521.65283
2.250       273.44422    0.0017480320       1810.6142
2.250       281.48670   0.00030161386       340.79656
2.250       289.52918    0.0018374715       2259.2687
2.250       297.57166   0.00070208740       937.20830
2.250       305.61413    0.0014326728       2071.7512
2.250       313.65661    0.0015381128       2404.4834
2.250       321.69909    0.0010108186       1704.8767
2.250       329.74156    0.0014387633       2613.2484
2.250       337.78404    0.0012173214       2376.8015
2.250       345.82652   0.00086625893       1815.0678
2.250       353.86900    0.0015948735       3580.3382
2.250       361.91147   0.00042217006       1013.8291
2.250       369.95395   0.00012860506       329.89165
2.250       377.99643   0.00019169850       524.50793
2.250       386.03891   0.00039678035       1156.4148
2.250       394.08138    0.0010435160       3235.3937
2.250       402.12386   0.00096534559       3180.0402
2.250       410.16634    0.0010123917       3539.1493
2.250       418.20881   0.00097143441       3599.6750
2.250       426.25129   0.00044492420       1745.6349
2.250       434.29377   0.00058024655       2407.8732
2.250       442.33625   0.00091666443       4019.1871
2.250       450.37872   0.00085069901       3937.1303
2.250       458.42120   0.00022852154       1115.2994
2.250       466.46368   0.00084259594       4332.5453
2.250       474.50615   0.00075701161       4097.3055
2.250       482.54863   0.00033967515       1933.5585
2.250       490.59111   0.00054387038       3253.3043
2.250       498.63359   0.00084989871       5338.0423
2.250       506.67606   0.00013744094       905.68576
2.250       514.71854   0.00064317454       4443.3297
2.000     0.015707963       1956.1242   0.00038408409
2.000     0.031415927       4742.9125    0.0074501495
2.000     0.047123890       2436.9826     0.012919511
2.000     0.062831853       1918.8445     0.024112911
2.000     0.078539816       1425.4132     0.034984903
2.000     0.094247780       1150.8581     0.048809620
2.000      0.10995574       926.58874     0.062403799
2.000      0.12566371       784.04832     0.078821134
2.000      0.14137167       576.06337     0.082457028
2.000      0.15707963       519.07382      0.10191991
2.000      0.17278760       447.99627      0.11707990
2.000      0.18849556       393.21161      0.13341356
2.000      0.20420352       347.82079      0.15004291
2.000      0.21991149       316.20962      0.17036841
2.000      0.23561945       273.66307      0.18135096
2.000      0.25132741       250.98451      0.20185372
2.000      0.26703538       217.05873      0.20938902
2.000      0.28274334       199.30671      0.22822821
2.000      0.29845130       177.20114      0.23864768
2.000      0.31415927       160.39891      0.25195402
2.000      0.32986723       147.09859      0.26748306
2.000      0.34557519       132.34291      0.27669329
2.000      0.36128316       126.33250      0.30180643
2.000      0.37699112       114.87570      0.31181126
2.000      0.39269908       106.58827      0.32700871
2.000      0.40840704       101.50659      0.35030326
2.000      0.42411501       93.657065      0.36196095
2.000      0.43982297       87.845997      0.37863954
2.000      0.45553093       83.085628      0.39787787
2.000      0.47123890       78.561905      0.41649104
2.000      0.48694686       72.077524      0.42161381
2.000      0.50265482       69.143011      0.44486487
2.000      0.51836279       65.327231      0.46096289
2.000      0.53407075       62.256081      0.48045024
2.000      0.54977871       59.664835      0.50228761
2.000      0.56548668       56.903895      0.52128999
2.000      0.58119464       54.280463      0.53985684
2.000      0.59690260       50.862697      0.54799937
2.000      0.61261057       48.837380      0.56882159
2.000      0.62831853       46.906992      0.58945065
2.000      0.64402649       44.706279      0.60499250
2.000      0.65973446       42.250096      0.61461826
2.000      0.67544242       41.460635      0.64724873
2.000      0.69115038       39.673680      0.66357559
2.000      0.70685835       38.477516      0.68845325
2.000      0.72256631       36.466825      0.69694955
2.000      0.73827427       35.663012      0.72701184
2.000      0.75398224       34.252124      0.74377419
2.000      0.76969020       33.448269      0.77266595
2.000      0.78539816       32.099432      0.78783859
2.000      0.80110613       30.957032      0.80630570
2.000      0.81681409       30.055330      0.82977706
2.000      0.83252205       28.937253      0.84589176
2.000      0.84823002       27.903463      0.86271882
2.000      0.86393798       27.375159      0.89428224
2.000      0.87964594       26.396580      0.91021008
2.000      0.89535391       25.618754      0.93156349
2.000      0.91106187       25.205875      0.96564089
2.000      0.92676983       24.302349      0.98001828
2.000      0.94247780       23.577039      0.99993762
2.000      0.95818576       22.782749       1.0153728
2.000      0.97389372       22.521774       1.0539198
2.000      0.98960169       21.770102       1.0688383
2.000       1.0053096       21.405556       1.1017837
2.000       1.0367256       20.670520       1.1668448
2.000       1.0681415       19.273357       1.1899097
2.000       1.0995574       18.534021       1.2482273
2.000       1.1309734       17.432513       1.2775779
2.000       1.1623893       16.873223       1.3425272
2.000       1.1938052       16.245035       1.4002040
2.000       1.2252211       15.507380       1.4449477
2.000       1.2566371       15.266473       1.5347533
2.000       1.2880530       14.443900       1.5637090
2.000       1.3194689       14.059860       1.6362465
2.000       1.3508848       13.537027       1.6906299
2.000       1.3823008       13.090961       1.7516585
2.000       1.4137167       12.829809       1.8364437
2.000       1.4451326       12.157308       1.8587919
2.000       1.4765485       11.958150       1.9501923
2.000       1.5079645       11.476479       1.9936654
2.000       1.5393804       11.135770       2.0579194
2.000       1.5707963       10.831585       2.1267767
2.000       1.6022123       10.675563       2.2244426
2.000       1.6336282       10.293076       2.2733961
2.000       1.6650441       9.8851518       2.3116966
2.000       1.6964600       9.6648682       2.3905459
2.000       1.7278760       9.4872553       2.4794111
2.000       1.7592919       9.1293034       2.5183820
2.000       1.7907078       9.0316116       2.6273002
2.000       1.8221237       8.7975818       2.6962935
2.000       1.8535397       8.6834698       2.8013618
2.000       1.8849556       8.4134777       2.8546257
2.000       1.9163715       8.1994382       2.9234352
2.000       1.9477874       7.9765225       2.9861288
2.000       1.9792034       7.8655832       3.0893880
2.000       2.0106193       7.6832955       3.1637877
2.000       2.0734512       7.3164829       3.3041065
2.000       2.1362830       6.9922623       3.4535387
2.000       2.1991149       6.8397990       3.6851684
2.000       2.2619467       6.5609219       3.8466461
2.000       2.3247786       6.2568203       3.9826186
2.000       2.3876104       5.9529507       4.1048089
2.000       2.4504423       5.6685047       4.2254425
2.000       2.5132741       5.5365829       4.4527842
2.000       2.5761060       5.4817496       4.7476711
2.000       2.6389378       5.2040611       4.8450708
2.000       2.7017697       5.0392635       5.0348009
2.000       2.7646015       4.9492745       5.2979693
2.000       2.8274334       4.7958634       5.4917936
2.000       2.8902652       4.6829426       5.7279893
2.000       2.9530971       4.5137443       5.8889842
2.000       3.0159289       4.3903317       6.1014198
2.000       3.0787608       4.3011200       6.3588659
2.000       3.1415927       4.1547410       6.5262520
2.000       3.2044245       4.0718775       6.7875820
2.000       3.2672564       3.9822701       7.0364014
2.000       3.3300882       3.8324850       7.1699799
2.000       3.3929201       3.6988382       7.3190798
2.000       3.4557519       3.6466319       7.6241225
2.000       3.5185838       3.5157951       7.7588526
2.000       3.5814156       3.4411537       8.0082662
2.000       3.6442475       3.3567055       8.2301375
2.000       3.7070793       3.2894625       8.4896705
2.000       3.7699112       3.2320401       8.7728429
2.000       3.8327430       3.1324795       8.9348570
2.000       3.8955749       3.0676354       9.1873165
2.000       3.9584067       3.0218574       9.4952298
2.000       4.0212386       2.9185538       9.6142959
2.000       4.1469023       2.7874376       10.070402
2.000       4.2725660       2.6326815       10.402433
2.000       4.3982297       2.5957512       11.188376
2.000       4.5238934       2.4387195       11.438503
2.000       4.6495571       2.3798633       12.118728
2.000       4.7752208       2.2603666       12.468939
2.000       4.9008845       2.1871772       13.043005
2.000       5.0265482       2.1005991       13.515216
2.000       5.1522120       1.9930691       13.809367
2.000       5.2778757       1.9463938       14.497010
2.000       5.4035394       1.8620202       14.882970
2.000       5.5292031       1.8063496       15.468909
2.000       5.6548668       1.7301874       15.850046
2.000       5.7805305       1.6439098       16.086121
2.000       5.9061942       1.6284995       16.997344
2.000       6.0318579       1.5691289       17.445450
2.000       6.1575216       1.4946372       17.677624
2.000       6.2831853       1.4487011       18.204915
2.000       6.4088490       1.4240109       18.989945
2.000       6.5345127       1.3532067       19.128197
2.000       6.6601764       1.3208192       19.768369
2.000       6.7858401       1.2965022       20.523640
2.000       6.9115038       1.2308731       20.587385
2.000       7.0371675       1.2086443       21.338428
2.000       7.1628313       1.1680652       21.746607
2.000       7.2884950       1.1285435       22.136152
2.000       7.4141587       1.1044990       22.804534
2.000       7.5398224       1.0562469       22.936072
2.000       7.6654861       1.0319938       23.548674
2.000       7.7911498      0.99790513       23.909152
2.000       7.9168135      0.97642313       24.544803
2.000       8.0424772      0.94883758       25.005276
2.000       8.2938046      0.90824768       26.250402
2.000       8.5451320      0.82669962       26.132101
2.000       8.7964594      0.79864415       27.538944
2.000       9.0477868      0.77279922       28.997731
2.000       9.2991143      0.72458515       29.517831
2.000       9.5504417      0.70508471       31.115868
2.000       9.8017691      0.68171840       32.522856
2.000       10.053096      0.65998916       33.970866
2.000       10.304424      0.62490525       34.638221
2.000       10.555751      0.59902318       35.692859
2.000       10.807079      0.56765451       36.297716
2.000       11.058406      0.55448715       37.987381
2.000       11.309734      0.53558837       39.251704
2.000       11.561061      0.49932726       39.088465
2.000       11.812388      0.49272820       41.142514
2.000       12.063716      0.47119524       41.909690
2.000       12.315043      0.45565677       43.113760
2.000       12.566371      0.44298874       44.534085
2.000       12.817698      0.43421095       46.323475
2.000       13.069025      0.41099258       46.476547
2.000       13.320353      0.39676544       47.506309
2.000       13.571680      0.38267564       48.462067
2.000       13.823008      0.36708338       49.118221
2.000       14.074335      0.35861187       50.649898
2.000       14.325663      0.34773590       51.792149
2.000       14.576990      0.34036926       53.410193
2.000       14.828317      0.32992939       54.496283
2.000       15.079645      0.31649073       54.979980
2.000       15.330972      0.30997501       56.585613
2.000       15.582300      0.30010269       57.522108
2.000       15.833627      0.28818822       57.954574
2.000       16.084954      0.28407962       59.892140
2.000       16.587609      0.26843207       62.066326
2.000       17.090264      0.25074417       63.408490
2.000       17.592919      0.24037240       66.308402
2.000       18.095574      0.23528816       70.629707
2.000       18.598229      0.21677632       70.647507
2.000       19.100883      0.20496964       72.363599
2.000       19.603538      0.20403061       77.869785
2.000       20.106193      0.18960896       78.076198
2.000       20.608848      0.18191888       80.669462
2.000       21.111503      0.17300799       82.469596
2.000       21.614157      0.17285071       88.421190
2.000       22.116812      0.16313719       89.410975
2.000       22.619467      0.15751452       92.350225
2.000       23.122122      0.15008070       93.989246
2.000       23.624777      0.14491228       96.800717
2.000       24.127432      0.13840386       98.480840
2.000       24.630086      0.13552173       102.58338
2.000       25.132741      0.13042793       104.89636
2.000       25.635396      0.12495759       106.64806
2.000       26.138051      0.11946316       108.07466
2.000       26.640706      0.11583296       110.95314
2.000       27.143361      0.11222596       113.69842
2.000       27.646015      0.10855812       116.20645
2.000       28.148670      0.10776944       121.76978
2.000       28.651325      0.10357874       123.41701
2.000       29.153980      0.10131780       127.18900
2.000       29.656635     0.095909312       126.73502
2.000       30.159289     0.095702792       133.00200
2.000       30.661944     0.091226078       133.22580
2.000       31.164599     0.090874023       139.34605
2.000       31.667254     0.085508815       137.56640
2.000       32.169909     0.085349891       143.95366
2.000       33.175218     0.078668539       145.51666
2.000       34.180528     0.077670595       157.13148
2.000       35.185838     0.072494916       159.98582
2.000       36.191147     0.068756218       165.11605
2.000       37.196457     0.064270998       167.56759
2.000       38.201767     0.061843600       174.66881
2.000       39.207076     0.059768488       182.48867
2.000       40.212386     0.056215251       185.18420
2.000       41.217696     0.054271277       192.52690
2.000       42.223005     0.052216175       199.12360
2.000       43.228315     0.049919035       204.28730
2.000       44.233625     0.048205550       211.36102
2.000       45.238934     0.045444457       213.15144
2.000       46.244244     0.044867027       224.78670
2.000       47.249554     0.043047717       230.04538
2.000       48.254863     0.041515119       236.31964
2.000       49.260173     0.038884007       235.46646
2.000       50.265482     0.038597960       248.33857
2.000       51.270792     0.037058124       253.02520
2.000       52.276102     0.035549259       257.28259
2.000       53.281411     0.034025835       260.73913
2.000       54.286721     0.033096629       268.24699
2.000       55.292031     0.031770859       272.07387
2.000       56.297340     0.030714555       277.63750
2.000       57.302650     0.030469184       290.43918
2.000       58.307960     0.029725002       298.52155
2.000       59.313269     0.028287681       299.03581
2.000       60.318579     0.027895362       310.13842
2.000       61.323889     0.026659234       311.46337
2.000       62.329198     0.026626833       326.63626
2.000       63.334508     0.025354225       326.31857
2.000       64.339818     0.024790470       334.49874
2.000       66.350437     0.023893119       353.56923
2.000       68.361056     0.022870691       370.14836
2.000       70.371675     0.021547621       380.41993
2.000       72.382295     0.019062216       366.21885
2.000       74.392914     0.019076475       397.89007
2.000       76.403533     0.018451088       416.90064
2.000       78.414153     0.017998478       439.63212
2.000       80.424772     0.016107803       424.49843
2.000       82.435391     0.017424961       494.51923
2.000       84.446011     0.014109106       430.43460
2.000       86.456630     0.014412250       471.84238
2.000       88.467249     0.013321788       467.28340
2.000       90.477868     0.012540722       470.56528
2.000       92.488488     0.013487951       540.60404
2.000       94.499107     0.012651088       540.85550
2.000       96.509726     0.011997476       546.35311
2.000       98.520346     0.011104424       537.95270
2.000       100.53096     0.010809667       556.39361
2.000       102.54158     0.011142289       608.61794
2.000       104.55220     0.010286427       595.57215
2.000       106.56282    0.0099091840       607.47065
2.000       108.57344    0.0094955592       615.68933
2.000       110.58406    0.0091262446       625.23024
2.000       112.59468    0.0091345378       660.55724
2.000       114.60530    0.0083884377       639.68394
2.000       116.61592    0.0078500293       630.68871
2.000       118.62654    0.0078038694       659.97248
2.000       120.63716    0.0074010089       658.27062
2.000       122.64778    0.0071785761       670.94607
2.000       124.65840    0.0070802843       694.84121
2.000       126.66902    0.0072176122       743.14745
2.000       128.67964    0.0068301187       737.27240
2.000       132.70087    0.0062504162       739.94688
2.000       136.72211    0.0062916758       814.61589
2.000       140.74335    0.0058033666       819.66035
2.000       144.76459    0.0053175815       817.28108
2.000       148.78583    0.0054363684       907.11811
2.000       152.80707    0.0045036137       814.06993
2.000       156.82831    0.0042725461       834.89212
2.000       160.84954    0.0047584573       1003.2194
2.000       164.87078    0.0032950867       748.11473
2.000       168.89202    0.0040195300       981.00887
2.000       172.91326    0.0031601131       827.67108
2.000       176.93450    0.0040202344       1128.1301
2.000       180.95574    0.0034113515       1024.0326
2.000       184.97698    0.0031030391       994.97123
2.000       188.99821    0.0023744128       812.08145
2.000       193.01945    0.0018266596       665.47403
2.000       197.04069    0.0028479192       1103.7372
2.000       201.06193    0.0019475259       801.94216
2.000       205.08317    0.0022895535       1000.4862
2.000       209.10441    0.0016623634       769.99124
2.000       213.12565    0.0021816913       1069.9678
2.000       217.14688    0.0016187454       839.67187
2.000       221.16812    0.0018754216       1027.8667
2.000       225.18936    0.0012410397       717.95883
2.000       229.21060    0.0018682820       1139.7689
2.000       233.23184    0.0021105760       1356.5468
2.000       237.25308    0.0016086818       1088.3685
2.000       241.27432    0.0014132719       1005.6092
2.000       245.29555    0.0016173967       1209.3607
2.000       249.31679    0.0013539124       1062.9563
2.000       253.33803    0.0014654946       1207.1345
2.000       257.35927    0.0014157916       1222.6131
2.000       265.40175    0.0018893703       1789.3639
2.000       273.44422    0.0020928100       2167.7357
2.000       281.48670    0.0013294587       1502.1689
2.000       289.52918    0.0011049843       1358.6368
2.000       297.57166   0.00085925487       1147.0093
2.000       305.61413    0.0014028514       2028.6272
2.000       313.65661   0.00063980714       1000.1904
2.000       321.69909    0.0018431801       3108.7624
2.000       329.74156    0.0015807952       2871.2233
2.000       337.78404    0.0010181638       1987.9494
2.000       345.82652    0.0011960794       2506.1390
2.000       353.86900   0.00094417736       2119.5877
2.000       361.91147   0.00065178926       1565.2529
2.000       369.95395    0.0010967045       2813.2147
2.000       377.99643    0.0011415471       3123.3968
2.000       386.03891    0.0019001157       5537.8799
2.000       394.08138    0.0010564758       3275.5750
2.000       402.12386   0.00037939105       1249.7895
2.000       410.16634    0.0011318780       3956.8529
2.000       418.20881   0.00083034354       3076.8592
2.000       426.25129   0.00042848766       1681.1471
2.000       434.29377    0.0010699098       4439.8492
2.000       442.33625   0.00079709978       3494.9465
2.000       450.37872   0.00047527604       2199.6307
2.000       458.42120   0.00046356517       2262.4299
2.000       466.46368   0.00095264170       4898.3898
2.000       474.50615   0.00071233804       3855.5110
2.000       482.54863   0.00025929388       1475.9981
2.000       490.59111    0.0011800906       7059.0237
2.000       498.63359   0.00042700187       2681.9126
2.000       506.67606   0.00064663022       4261.0577
2.000       514.71854   0.00062263227       4301.4148
1.750     0.015707963       2303.4727   0.00045228581
1.750     0.031415927       5588.9474    0.0087790981
1.750     0.047123890       2867.1826     0.015200190
1.750     0.062831853       2263.1391     0.028439445
1.750     0.078539816       1681.3163     0.041265710
1.750     0.094247780       1357.2367     0.057562444
1.750      0.10995574       1091.6438     0.073519909
1.750      0.12566371       921.43513     0.092632763
1.750      0.14137167       681.34987     0.097527613
1.750      0.15707963       614.72968      0.12070189
1.750      0.17278760       531.20681      0.13882625
1.750      0.18849556       464.99406      0.15776877
1.750      0.20420352       412.15231      0.17779424
1.750      0.21991149       375.22210      0.20216334
1.750      0.23561945       324.91815      0.21531666
1.750      0.25132741       298.83814      0.24033989
1.750      0.26703538       258.71175      0.24957025
1.750      0.28274334       238.65499      0.27328634
1.750      0.29845130       212.08667      0.28563016
1.750      0.31415927       192.66936      0.30264433
1.750      0.32986723       176.83285      0.32155164
1.750      0.34557519       158.77162      0.33194857
1.750      0.36128316       152.11629      0.36340352
1.750      0.37699112       138.91850      0.37707149
1.750      0.39269908       128.48304      0.39418104
1.750      0.40840704       122.59868      0.42309289
1.750      0.42411501       113.08512      0.43704549
1.750      0.43982297       105.94445      0.45664867
1.750      0.45553093       100.67412      0.48210512
1.750      0.47123890       95.413008      0.50582611
1.750      0.48694686       87.585703      0.51232812
1.750      0.50265482       84.048443      0.54076615
1.750      0.51836279       79.627586      0.56186924
1.750      0.53407075       75.874338      0.58554673
1.750      0.54977871       72.919244      0.61386967
1.750      0.56548668       69.370646      0.63549646
1.750      0.58119464       66.716890      0.66354573
1.750      0.59690260       62.261793      0.67081429
1.750      0.61261057       60.030553      0.69919137
1.750      0.62831853       57.745035      0.72564551
1.750      0.64402649       55.043939      0.74488798
1.750      0.65973446       52.154132      0.75869370
1.750      0.67544242       51.160357      0.79867266
1.750      0.69115038       49.064620      0.82064695
1.750      0.70685835       47.357058      0.84732914
1.750      0.72256631       45.255762      0.86492264
1.750      0.73827427       44.166318      0.90035682
1.750      0.75398224       42.488955      0.92263442
1.750      0.76969020       41.509870      0.95889159
1.750      0.78539816       39.923022      0.97985838
1.750      0.80110613       38.591535       1.0051537
1.750      0.81681409       37.504255       1.0354293
1.750      0.83252205       36.084211       1.0548111
1.750      0.84823002       34.864577       1.0779424
1.750      0.86393798       34.181453       1.1166279
1.750      0.87964594       32.998036       1.1378423
1.750      0.89535391       32.158842       1.1693778
1.750      0.91106187       31.632230       1.2118355
1.750      0.92676983       30.539380       1.2315333
1.750      0.94247780       29.756428       1.2620148
1.750      0.95818576       28.748551       1.2812544
1.750      0.97389372       28.388248       1.3284449
1.750      0.98960169       27.448949       1.3476504
1.750       1.0053096       27.075542       1.3936283
1.750       1.0367256       26.167249       1.4771335
1.750       1.0681415       24.654342       1.5221241
1.750       1.0995574       23.599085       1.5893486
1.750       1.1309734       22.381199       1.6402526
1.750       1.1623893       21.667835       1.7240132
1.750       1.1938052       20.937602       1.8046692
1.750       1.2252211       19.879916       1.8523721
1.750       1.2566371       19.610834       1.9714961
1.750       1.2880530       18.653124       2.0194031
1.750       1.3194689       18.154997       2.1128269
1.750       1.3508848       17.448984       2.1791915
1.750       1.3823008       16.982126       2.2723225
1.750       1.4137167       16.526310       2.3655565
1.750       1.4451326       15.818690       2.4185991
1.750       1.4765485       15.681028       2.5573372
1.750       1.5079645       14.972545       2.6009933
1.750       1.5393804       14.633119       2.7042387
1.750       1.5707963       14.152952       2.7789257
1.750       1.6022123       14.009460       2.9191191
1.750       1.6336282       13.507785       2.9834175
1.750       1.6650441       12.931444       3.0240887
1.750       1.6964600       12.728293       3.1482653
1.750       1.7278760       12.483684       3.2625014
1.750       1.7592919       12.050597       3.3242410
1.750       1.7907078       11.892207       3.4594487
1.750       1.8221237       11.593209       3.5531007
1.750       1.8535397       11.470510       3.7004850
1.750       1.8849556       11.154773       3.7847252
1.750       1.9163715       10.777423       3.8425925
1.750       1.9477874       10.552206       3.9503740
1.750       1.9792034       10.522709       4.1330351
1.750       2.0106193       10.147027       4.1782902
1.750       2.0734512       9.8425861       4.4448889
1.750       2.1362830       9.2620889       4.5746257
1.750       2.1991149       9.0862932       4.8955416
1.750       2.2619467       8.7611924       5.1366572
1.750       2.3247786       8.3626696       5.3230430
1.750       2.3876104       7.9977560       5.5147878
1.750       2.4504423       7.6753621       5.7214032
1.750       2.5132741       7.4213223       5.9685816
1.750       2.5761060       7.2808407       6.3058402
1.750       2.6389378       6.9803589       6.4988347
1.750       2.7017697       6.8500760       6.8440098
1.750       2.7646015       6.6959522       7.1677069
1.750       2.8274334       6.3968368       7.3250851
1.750       2.8902652       6.2735070       7.6735044
1.750       2.9530971       6.0347450       7.8734009
1.750       3.0159289       5.9131134       8.2176906
1.750       3.0787608       5.7458210       8.4947421
1.750       3.1415927       5.5607738       8.7348431
1.750       3.2044245       5.4209285       9.0363715
1.750       3.2672564       5.3102321       9.3828204
1.750       3.3300882       5.0664078       9.4784564
1.750       3.3929201       4.9307121       9.7566513
1.750       3.4557519       4.8808486       10.204536
1.750       3.5185838       4.6597714       10.283443
1.750       3.5814156       4.5842054       10.668381
1.750       3.6442475       4.5286674       11.103612
1.750       3.7070793       4.3616476       11.256840
1.750       3.7699112       4.2758067       11.605976
1.750       3.8327430       4.1463975       11.826883
1.750       3.8955749       4.0542930       12.142275
1.750       3.9584067       4.0027618       12.577411
1.750       4.0212386       3.8806750       12.783714
1.750       4.1469023       3.6302930       13.115455
1.750       4.2725660       3.4832428       13.763230
1.750       4.3982297       3.4367604       14.813348
1.750       4.5238934       3.1751526       14.892649
1.750       4.6495571       3.1229018       15.902425
1.750       4.7752208       2.9443518       16.242031
1.750       4.9008845       2.8361355       16.913000
1.750       5.0265482       2.7683752       17.811676
1.750       5.1522120       2.6755299       18.537930
1.750       5.2778757       2.5505323       18.996717
1.750       5.4035394       2.4433678       19.529633
1.750       5.5292031       2.3289663       19.944405
1.750       5.6548668       2.2387617       20.509037
1.750       5.7805305       2.1592000       21.128380
1.750       5.9061942       2.1170278       22.096321
1.750       6.0318579       2.0228738       22.490149
1.750       6.1575216       1.9349564       22.885441
1.750       6.2831853       1.8654174       23.441527
1.750       6.4088490       1.8402259       24.540394
1.750       6.5345127       1.7783773       25.138177
1.750       6.6601764       1.6762410       25.087877
1.750       6.7858401       1.6508862       26.133542
1.750       6.9115038       1.5851573       26.513086
1.750       7.0371675       1.5429945       27.241330
1.750       7.1628313       1.4694011       27.356767
1.750       7.2884950       1.4467260       28.377238
1.750       7.4141587       1.4094436       29.100710
1.750       7.5398224       1.3702571       29.754706
1.750       7.6654861       1.3248359       30.230925
1.750       7.7911498       1.2773830       30.605259
1.750       7.9168135       1.2357187       31.062837
1.750       8.0424772       1.2202107       32.156932
1.750       8.2938046       1.1296443       32.649263
1.750       8.5451320       1.1027722       34.858796
1.750       8.7964594       1.0188943       35.133637
1.750       9.0477868      0.98383250       36.916329
1.750       9.2991143      0.91763771       37.382321
1.750       9.5504417      0.88476459       39.045264
1.750       9.8017691      0.86772864       41.396878
1.750       10.053096      0.81129621       41.758920
1.750       10.304424      0.78527483       43.527436
1.750       10.555751      0.74688663       44.503318
1.750       10.807079      0.72513636       46.367629
1.750       11.058406      0.69489803       47.606795
1.750       11.309734      0.65921806       48.312162
1.750       11.561061      0.63308325       49.559185
1.750       11.812388      0.61144930       51.055657
1.750       12.063716      0.58972307       52.451953
1.750       12.315043      0.57304589       54.220995
1.750       12.566371      0.53690335       53.975412
1.750       12.817698      0.52015952       55.492836
1.750       13.069025      0.50013372       56.556953
1.750       13.320353      0.48682711       58.289752
1.750       13.571680      0.47233711       59.816802
1.750       13.823008      0.45247971       60.544823
1.750       14.074335      0.44481791       62.825534
1.750       14.325663      0.42534321       63.351063
1.750       14.576990      0.42209325       66.234190
1.750       14.828317      0.40492385       66.883537
1.750       15.079645      0.39125775       67.968322
1.750       15.330972      0.37263827       68.024726
1.750       15.582300      0.36719567       70.382138
1.750       15.833627      0.35039677       70.464695
1.750       16.084954      0.34845751       73.464848
1.750       16.587609      0.34047270       78.723417
1.750       17.090264      0.30919094       78.188581
1.750       17.592919      0.29432788       81.192396
1.750       18.095574      0.27933842       83.852885
1.750       18.598229      0.26845622       87.490012
1.750       19.100883      0.25398259       89.667398
1.750       19.603538      0.23838645       90.981946
1.750       20.106193      0.23120060       95.202587
1.750       20.608848      0.22069384       97.863694
1.750       21.111503      0.21288603       101.47869
1.750       21.614157      0.20357428       104.13773
1.750       22.116812      0.19333654       105.96240
1.750       22.619467      0.19037438       111.61585
1.750       23.122122      0.18324626       114.75945
1.750       23.624777      0.17579563       117.43065
1.750       24.127432      0.16759314       119.25038
1.750       24.630086      0.15940902       120.66490
1.750       25.132741      0.15745605       126.63367
1.750       25.635396      0.15322329       130.77211
1.750       26.138051      0.14345356       129.77803
1.750       26.640706      0.14167586       135.70732
1.750       27.143361      0.13506344       136.83554
1.750       27.646015      0.13078885       140.00341
1.750       28.148670      0.12571828       142.05036
1.750       28.651325      0.12552481       149.56638
1.750       29.153980      0.12188007       153.00179
1.750       29.656635      0.11744097       155.18706
1.750       30.159289      0.11424270       158.76765
1.750       30.661944      0.10945194       159.84270
1.750       31.164599      0.10521551       161.33725
1.750       31.667254      0.10458579       168.25739
1.750       32.169909      0.10171154       171.54971
1.750       33.175218     0.096212675       177.96882
1.750       34.180528     0.090065285       182.20655
1.750       35.185838     0.088657615       195.65457
1.750       36.191147     0.082076171       197.10353
1.750       37.196457     0.077913194       203.13558
1.750       38.201767     0.074722144       211.04250
1.750       39.207076     0.072176837       220.37457
1.750       40.212386     0.069391073       228.58798
