# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       2.2619467       2.4296351       1.4244868
3.000       2.3247786       2.3626976       1.5039146
3.000       2.3876104       2.2184201       1.5296936
3.000       2.4504423       2.1290376       1.5870369
3.000       2.5132741       2.0648407       1.6606434
3.000       2.5761060       1.9903288       1.7237976
3.000       2.6389378       1.8860144       1.7559119
3.000       2.7017697       1.8109811       1.8093774
3.000       2.7646015       1.7993111       1.9260793
3.000       2.8274334       1.7001634       1.9468749
3.000       2.8902652       1.6758411       2.0498222
3.000       2.9530971       1.5809078       2.0625761
3.000       3.0159289       1.5631334       2.1723492
3.000       3.0787608       1.4804679       2.1887547
3.000       3.1415927       1.4667504       2.3039662
3.000       3.2044245       1.4208141       2.3684141
3.000       3.2672564       1.3730357       2.4260611
3.000       3.3300882       1.3166495       2.4632453
3.000       3.3929201       1.2794283       2.5316700
3.000       3.4557519       1.2477279       2.6086620
3.000       3.5185838       1.2343920       2.7241250
3.000       3.5814156       1.1744752       2.7332433
3.000       3.6442475       1.1567300       2.8361280
3.000       3.7070793       1.1190390       2.8880927
3.000       3.7699112       1.1066330       3.0037739
3.000       3.8327430       1.0692541       3.0498626
3.000       3.8955749       1.0434360       3.1250053
3.000       3.9584067       1.0140783       3.1864198
3.000       4.0212386      0.99581673       3.2804181
3.000       4.1469023      0.94687551       3.4208541
3.000       4.2725660      0.91843385       3.6289792
3.000       4.3982297      0.86310460       3.7202097
3.000       4.5238934      0.83320475       3.9080408
3.000       4.6495571      0.79236205       4.0348620
3.000       4.7752208      0.75912958       4.1876131
3.000       4.9008845      0.74362447       4.4345274
3.000       5.0265482      0.71358173       4.5911718
3.000       5.1522120      0.66963774       4.6397154
3.000       5.2778757      0.64680173       4.8174686
3.000       5.4035394      0.62733223       5.0142134
3.000       5.5292031      0.60383216       5.1709950
3.000       5.6548668      0.58752203       5.3822213
3.000       5.7805305      0.56834637       5.5614295
3.000       5.9061942      0.55431477       5.7856196
3.000       6.0318579      0.54057670       6.0100888
3.000       6.1575216      0.51453653       6.0856126
3.000       6.2831853      0.49499351       6.2202719
3.000       6.4088490      0.47887384       6.3860379
3.000       6.5345127      0.46653072       6.5946253
3.000       6.6601764      0.44757124       6.6986862
3.000       6.7858401      0.43745733       6.9249530
3.000       6.9115038      0.43307597       7.2435591
3.000       7.0371675      0.42235904       7.4566837
3.000       7.1628313      0.40616297       7.5617922
3.000       7.2884950      0.40039478       7.8536625
3.000       7.4141587      0.37958586       7.8372899
3.000       7.5398224      0.37201509       8.0781917
3.000       7.6654861      0.36133423       8.2451481
3.000       7.7911498      0.35583159       8.5254914
3.000       7.9168135      0.34608417       8.6996792
3.000       8.0424772      0.33375743       8.7957062
3.000       8.2938046      0.32324613       9.3425405
3.000       8.5451320      0.30411373       9.6130812
3.000       8.7964594      0.28857398       9.9506427
3.000       9.0477868      0.28656722       10.752857
3.000       9.2991143      0.26372424       10.743482
3.000       9.5504417      0.25968394       11.460029
3.000       9.8017691      0.25724401       12.272384
3.000       10.053096      0.24298859       12.507073
3.000       10.304424      0.23276649       12.902143
3.000       10.555751      0.22712102       13.533030
3.000       10.807079      0.22703658       14.517474
3.000       11.058406      0.21945044       15.034339
3.000       11.309734      0.21037374       15.417676
3.000       11.561061      0.20623822       16.144793
3.000       11.812388      0.20337130       16.981384
3.000       12.063716      0.19455585       17.304452
3.000       12.315043      0.18894521       17.877796
3.000       12.566371      0.18384697       18.482313
3.000       12.817698      0.18077095       19.285416
3.000       13.069025      0.17489326       19.777571
3.000       13.320353      0.17074277       20.443713
3.000       13.571680      0.16673564       21.115412
3.000       13.823008      0.16561359       22.160211
3.000       14.074335      0.16017935       22.623534
3.000       14.325663      0.15241695       22.701140
3.000       14.576990      0.15007221       23.549089
3.000       14.828317      0.14751955       24.366629
3.000       15.079645      0.14474862       25.145370
3.000       15.330972      0.14080732       25.704228
3.000       15.582300      0.13704201       26.267493
3.000       15.833627      0.13297533       26.741303
3.000       16.084954      0.13059528       27.533235
3.000       16.587609      0.12241862       28.305389
3.000       17.090264      0.11921572       30.147417
3.000       17.592919      0.11136397       30.720528
3.000       18.095574      0.10713310       32.159626
3.000       18.598229      0.10481149       34.158114
3.000       19.100883     0.098788499       34.876830
3.000       19.603538     0.096148933       36.695948
3.000       20.106193     0.090637247       37.322137
3.000       20.608848     0.089566306       39.716965
3.000       21.111503     0.085050513       40.541950
3.000       21.614157     0.080964243       41.416982
3.000       22.116812     0.078251896       42.887697
3.000       22.619467     0.076617129       44.920361
3.000       23.122122     0.073111697       45.786789
3.000       23.624777     0.072435165       48.386349
3.000       24.127432     0.068797567       48.952696
3.000       24.630086     0.066211109       50.118599
3.000       25.132741     0.064535319       51.902383
3.000       25.635396     0.063525309       54.217207
3.000       26.138051     0.059913556       54.201956
3.000       26.640706     0.059819875       57.299777
3.000       27.143361     0.056735498       57.479896
3.000       27.646015     0.056552585       60.536924
3.000       28.148670     0.054786686       61.904032
3.000       28.651325     0.053290978       63.497713
3.000       29.153980     0.051467169       64.609159
3.000       29.656635     0.049167223       64.969801
3.000       30.159289     0.048978193       68.066956
3.000       30.661944     0.047749193       69.732521
3.000       31.164599     0.046134824       70.743047
3.000       31.667254     0.043995677       70.780150
3.000       32.169909     0.044729533       75.442159
3.000       33.175218     0.041662364       77.064708
3.000       34.180528     0.040369915       81.670347
3.000       35.185838     0.037723334       83.249955
3.000       36.191147     0.037919569       91.062739
3.000       37.196457     0.034745408       90.588360
3.000       38.201767     0.033780838       95.409367
3.000       39.207076     0.031703221       96.798142
3.000       40.212386     0.030891559       101.76293
3.000       41.217696     0.029357379       104.14506
3.000       42.223005     0.030210176       115.20490
3.000       43.228315     0.028015936       114.65165
3.000       44.233625     0.027242988       119.44902
3.000       45.238934     0.026970410       126.50127
3.000       46.244244     0.023950104       119.99156
3.000       47.249554     0.023712144       126.71680
3.000       48.254863     0.023410652       133.26222
3.000       49.260173     0.022417274       135.75031
3.000       50.265482     0.022032384       141.75596
3.000       51.270792     0.022079632       150.75516
3.000       52.276102     0.020554181       148.75789
3.000       53.281411     0.019351037       148.28652
3.000       54.286721     0.019085322       154.68585
3.000       55.292031     0.017930352       153.54890
3.000       56.297340     0.018147875       164.04374
3.000       57.302650     0.016669127       158.89390
3.000       58.307960     0.017635309       177.10747
3.000       59.313269     0.016983542       179.53706
3.000       60.318579     0.016189746       179.99631
3.000       61.323889     0.015743554       183.93404
3.000       62.329198     0.015483722       189.94167
3.000       63.334508     0.014724286       189.50719
3.000       64.339818     0.014636931       197.49666
3.000       66.350437     0.013886925       205.49805
3.000       68.361056     0.013564558       219.53420
3.000       70.371675     0.014301488       252.49057
3.000       72.382295     0.013293609       255.39371
3.000       74.392914     0.011587023       241.67784
3.000       76.403533     0.011079480       250.33984
3.000       78.414153     0.010556395       257.85125
3.000       80.424772     0.010607503       279.54577
3.000       82.435391    0.0098977710       280.89808
3.000       84.446011    0.0093567360       285.45131
3.000       86.456630    0.0090085246       294.92992
3.000       88.467249    0.0091398177       320.59398
3.000       90.477868    0.0083815342       314.50015
3.000       92.488488    0.0075126851       301.11229
3.000       94.499107    0.0082086915       350.93550
3.000       96.509726    0.0074398999       338.80562
3.000       98.520346    0.0067649058       327.72517
3.000       100.53096    0.0061289974       315.47086
3.000       102.54158    0.0061091470       333.69593
3.000       104.55220    0.0064511847       373.51608
3.000       106.56282    0.0059909352       367.26710
3.000       108.57344    0.0057654799       373.83206
3.000       110.58406    0.0053127913       363.97422
3.000       112.59468    0.0053773952       388.86230
3.000       114.60530    0.0050849027       387.76358
3.000       116.61592    0.0051385207       412.84011
3.000       118.62654    0.0046830618       396.04609
3.000       120.63716    0.0046232388       411.20641
3.000       122.64778    0.0045371769       424.06752
3.000       124.65840    0.0041347869       405.77753
3.000       126.66902    0.0036781836       378.71704
3.000       128.67964    0.0048034278       518.50266
3.000       132.70087    0.0031953629       378.27862
3.000       136.72211    0.0035824586       463.83949
3.000       140.74335    0.0038757134       547.40099
3.000       144.76459    0.0024037381       369.44044
3.000       148.78583    0.0022874362       381.68399
3.000       152.80707    0.0029416869       531.73717
3.000       156.82831    0.0021716655       424.36204
3.000       160.84954    0.0029962509       631.69573
3.000       164.87078    0.0027571845       625.98970
3.000       168.89202    0.0030460757       743.42703
3.000       172.91326    0.0022576576       591.30728
3.000       176.93450    0.0021381763       600.00009
3.000       180.95574    0.0019771716       593.51499
3.000       184.97698    0.0025652813       822.54237
3.000       188.99821    0.0017638012       603.24396
3.000       193.01945    0.0022533312       820.91563
3.000       197.04069    0.0021073928       816.73942
3.000       201.06193    0.0015655696       644.66215
3.000       205.08317    0.0017269656       754.64727
3.000       209.10441    0.0013900616       643.86357
3.000       213.12565    0.0017135099       840.35738
3.000       217.14688    0.0013068191       677.87017
3.000       221.16812    0.0016964407       929.77217
3.000       225.18936    0.0012896834       746.09990
3.000       229.21060   0.00093613861       571.10309
3.000       233.23184    0.0017465990       1122.6050
3.000       237.25308    0.0011768389       796.20122
3.000       241.27432    0.0010663340       758.74663
3.000       245.29555    0.0015628905       1168.6052
3.000       249.31679    0.0015424205       1210.9540
3.000       253.33803    0.0017234766       1419.6354
3.000       257.35927    0.0017231415       1488.0265
3.000       265.40175    0.0014119017       1337.1682
3.000       273.44422    0.0011771191       1219.2617
3.000       281.48670   0.00047645472       538.35102
3.000       289.52918   0.00078232090       961.90506
3.000       297.57166   0.00086353914       1152.7283
3.000       305.61413    0.0015229796       2202.3414
3.000       313.65661    0.0012006778       1876.9819
3.000       321.69909   0.00081043539       1366.9044
3.000       329.74156    0.0010799603       1961.5488
3.000       337.78404   0.00090418492       1765.4072
3.000       345.82652    0.0012551761       2629.9640
3.000       353.86900    0.0014212538       3190.5786
3.000       361.91147   0.00093154154       2237.0698
3.000       369.95395   0.00062918078       1613.9449
3.000       377.99643   0.00057632784       1576.8956
3.000       386.03891    0.0013309176       3878.9543
3.000       394.08138   0.00054525348       1690.5439
3.000       402.12386   0.00094682027       3119.0141
3.000       410.16634   0.00095358811       3333.5819
3.000       418.20881   0.00080089419       2967.7338
3.000       426.25129   0.00086014629       3374.7352
3.000       434.29377   0.00032401030       1344.5590
3.000       442.33625   0.00078178708       3427.8068
3.000       450.37872   0.00079883788       3697.1111
3.000       458.42120   0.00042444302       2071.4943
3.000       466.46368   0.00051676612       2657.1605
3.000       474.50615    0.0010558542       5714.7832
3.000       482.54863   0.00033044381       1881.0102
3.000       490.59111   0.00076326609       4565.6776
3.000       498.63359   0.00017227652       1082.0341
3.000       506.67606   0.00090519756       5964.9224
3.000       514.71854   0.00069634519       4810.6557
2.750     0.015707963       1274.8702   0.00025032018
2.750     0.031415927       3085.7818    0.0048471347
2.750     0.047123890       1591.2235    0.0084357719
2.750     0.062831853       1245.7435     0.015654474
2.750     0.078539816       925.36357     0.022711839
2.750     0.094247780       747.17655     0.031688879
2.750      0.10995574       603.40307     0.040637925
2.750      0.12566371       513.36697     0.051609277
2.750      0.14137167       371.78289     0.053216563
2.750      0.15707963       334.06928     0.065594350
2.750      0.17278760       287.72884     0.075195412
2.750      0.18849556       253.81284     0.086116669
2.750      0.20420352       223.77892     0.096533736
2.750      0.21991149       202.46199      0.10908311
2.750      0.23561945       175.16727      0.11607980
2.750      0.25132741       159.55083      0.12831839
2.750      0.26703538       137.64860      0.13278483
2.750      0.28274334       124.93291      0.14306199
2.750      0.29845130       111.52136      0.15019267
2.750      0.31415927       100.19400      0.15738436
2.750      0.32986723       91.848840      0.16701730
2.750      0.34557519       82.918305      0.17335978
2.750      0.36128316       78.418880      0.18734152
2.750      0.37699112       70.760332      0.19206732
2.750      0.39269908       66.024952      0.20256201
2.750      0.40840704       62.621333      0.21610870
2.750      0.42411501       57.866894      0.22364096
2.750      0.43982297       54.391920      0.23444360
2.750      0.45553093       50.646465      0.24253422
2.750      0.47123890       47.825663      0.25354477
2.750      0.48694686       43.890950      0.25673788
2.750      0.50265482       42.065673      0.27064977
2.750      0.51836279       39.497694      0.27870416
2.750      0.53407075       37.584367      0.29005068
2.750      0.54977871       35.806366      0.30143541
2.750      0.56548668       34.323788      0.31443624
2.750      0.58119464       32.197143      0.32022291
2.750      0.59690260       30.469349      0.32827956
2.750      0.61261057       29.052774      0.33838516
2.750      0.62831853       27.700292      0.34809214
2.750      0.64402649       26.402347      0.35729258
2.750      0.65973446       24.891555      0.36210106
2.750      0.67544242       24.359133      0.38027439
2.750      0.69115038       23.308828      0.38985972
2.750      0.70685835       22.698467      0.40612895
2.750      0.72256631       21.193316      0.40504408
2.750      0.73827427       20.797381      0.42396706
2.750      0.75398224       19.927829      0.43272659
2.750      0.76969020       19.389686      0.44790808
2.750      0.78539816       18.541878      0.45508615
2.750      0.80110613       17.848399      0.46487874
2.750      0.81681409       17.269492      0.47678160
2.750      0.83252205       16.592131      0.48502002
2.750      0.84823002       16.059490      0.49652706
2.750      0.86393798       15.561732      0.50836530
2.750      0.87964594       15.016264      0.51779263
2.750      0.89535391       14.540103      0.52871539
2.750      0.91106187       14.245898      0.54576252
2.750      0.92676983       13.650058      0.55045323
2.750      0.94247780       13.175091      0.55877537
2.750      0.95818576       12.783821      0.56974440
2.750      0.97389372       12.609881      0.59008688
2.750      0.98960169       12.198265      0.59889351
2.750       1.0053096       11.839445      0.60939816
2.750       1.0367256       11.432304      0.64535020
2.750       1.0681415       10.475460      0.64673999
2.750       1.0995574       10.152115      0.68372356
2.750       1.1309734       9.4181160      0.69022616
2.750       1.1623893       9.0446250      0.71964053
2.750       1.1938052       8.7415185      0.75345540
2.750       1.2252211       8.3809451      0.78092027
2.750       1.2566371       8.0643660      0.81071850
2.750       1.2880530       7.6237410      0.82535271
2.750       1.3194689       7.3156241      0.85137154
2.750       1.3508848       7.1170358      0.88884164
2.750       1.3823008       6.8289016      0.91375288
2.750       1.4137167       6.6760265      0.95559853
2.750       1.4451326       6.2794487      0.96009650
2.750       1.4765485       6.0434859      0.98560062
2.750       1.5079645       5.9252053       1.0293119
2.750       1.5393804       5.6800791       1.0496935
2.750       1.5707963       5.5378072       1.0873459
2.750       1.6022123       5.3027360       1.1049189
2.750       1.6336282       5.0964211       1.1256288
2.750       1.6650441       4.9531849       1.1583293
2.750       1.6964600       4.8584765       1.2017144
2.750       1.7278760       4.7551274       1.2427109
2.750       1.7592919       4.5193176       1.2466852
2.750       1.7907078       4.4879234       1.3055391
2.750       1.8221237       4.3329695       1.3279738
2.750       1.8535397       4.2222774       1.3621429
2.750       1.8849556       4.1051172       1.3928334
2.750       1.9163715       3.9975480       1.4252894
2.750       1.9477874       3.8915829       1.4568714
2.750       1.9792034       3.7652565       1.4788908
2.750       2.0106193       3.7080629       1.5268870
2.750       2.0734512       3.4779564       1.5706370
2.750       2.1362830       3.3823474       1.6705706
2.750       2.1991149       3.2267254       1.7385052
2.750       2.2619467       3.0642961       1.7965863
2.750       2.3247786       2.9832458       1.8989086
2.750       2.3876104       2.7977851       1.9291900
2.750       2.4504423       2.6784886       1.9966111
2.750       2.5132741       2.6125412       2.1011303
2.750       2.5761060       2.5274762       2.1890138
2.750       2.6389378       2.4042257       2.2383756
2.750       2.7017697       2.3257318       2.3236722
2.750       2.7646015       2.2813204       2.4420478
2.750       2.8274334       2.1835931       2.5004555
2.750       2.8902652       2.1433003       2.6215997
2.750       2.9530971       2.0369817       2.6576058
2.750       3.0159289       2.0071257       2.7893830
2.750       3.0787608       1.9122012       2.8270384
2.750       3.1415927       1.8983966       2.9819944
2.750       3.2044245       1.8397279       3.0667190
2.750       3.2672564       1.7743459       3.1351490
2.750       3.3300882       1.7102331       3.1995786
2.750       3.3929201       1.6617618       3.2882128
2.750       3.4557519       1.6145582       3.3756050
2.750       3.5185838       1.5917767       3.5128215
2.750       3.5814156       1.5441464       3.5935435
2.750       3.6442475       1.5057656       3.6919108
2.750       3.7070793       1.4626845       3.7749966
2.750       3.7699112       1.4394536       3.9071609
2.750       3.8327430       1.3917840       3.9698237
2.750       3.8955749       1.3600685       4.0732937
2.750       3.9584067       1.3222534       4.1547624
2.750       4.0212386       1.3078870       4.3084394
2.750       4.1469023       1.2399013       4.4794922
2.750       4.2725660       1.2094796       4.7789794
2.750       4.3982297       1.1268176       4.8568828
2.750       4.5238934       1.1109699       5.2108631
2.750       4.6495571       1.0501592       5.3476152
2.750       4.7752208       1.0113542       5.5789685
2.750       4.9008845      0.97988319       5.8434318
2.750       5.0265482      0.94586166       6.0856567
2.750       5.1522120      0.89957111       6.2328535
2.750       5.2778757      0.86439561       6.4381379
2.750       5.4035394      0.83996333       6.7137559
2.750       5.5292031      0.79939104       6.8456888
2.750       5.6548668      0.78147411       7.1589938
2.750       5.7805305      0.76474120       7.4832083
2.750       5.9061942      0.73573577       7.6791879
2.750       6.0318579      0.71630289       7.9637986
2.750       6.1575216      0.68381074       8.0876809
2.750       6.2831853      0.65946979       8.2871418
2.750       6.4088490      0.63939151       8.5266266
2.750       6.5345127      0.62350352       8.8135077
2.750       6.6601764      0.61145558       9.1515019
2.750       6.7858401      0.58907359       9.3250396
2.750       6.9115038      0.57414021       9.6029769
2.750       7.0371675      0.56802453       10.028386
2.750       7.1628313      0.54323152       10.113684
2.750       7.2884950      0.52718884       10.340702
2.750       7.4141587      0.51156886       10.562336
2.750       7.5398224      0.49834325       10.821368
2.750       7.6654861      0.48537538       11.075596
2.750       7.7911498      0.47245883       11.319804
2.750       7.9168135      0.46376207       11.657803
2.750       8.0424772      0.44631020       11.761876
2.750       8.2938046      0.43220297       12.491638
2.750       8.5451320      0.40455120       12.787925
2.750       8.7964594      0.38883978       13.408020
2.750       9.0477868      0.37574944       14.099239
2.750       9.2991143      0.35934364       14.638783
2.750       9.5504417      0.34856049       15.382212
2.750       9.8017691      0.33464387       15.964912
2.750       10.053096      0.32664969       16.813265
2.750       10.304424      0.30915212       17.136165
2.750       10.555751      0.30222904       18.008349
2.750       10.807079      0.28357286       18.132591
2.750       11.058406      0.28049406       19.216378
2.750       11.309734      0.27625381       20.245833
2.750       11.561061      0.26787626       20.969958
2.750       11.812388      0.25768335       21.516408
2.750       12.063716      0.24925145       22.169262
2.750       12.315043      0.24468520       23.151854
2.750       12.566371      0.23468299       23.592907
2.750       12.817698      0.22815521       24.340571
2.750       13.069025      0.22288639       25.204809
2.750       13.320353      0.21780238       26.078347
2.750       13.571680      0.20606802       26.096466
2.750       13.823008      0.20498269       27.428060
2.750       14.074335      0.19596037       27.677201
2.750       14.325663      0.19275523       28.709166
2.750       14.576990      0.18697455       29.339743
2.750       14.828317      0.18544715       30.631343
2.750       15.079645      0.17857670       31.021899
2.750       15.330972      0.17442006       31.840200
2.750       15.582300      0.16951798       32.492317
2.750       15.833627      0.16560239       33.302596
2.750       16.084954      0.15774535       33.257249
2.750       16.587609      0.14915724       34.487838
2.750       17.090264      0.14494045       36.652719
2.750       17.592919      0.13665555       37.697384
2.750       18.095574      0.13321859       39.990071
2.750       18.598229      0.12394632       40.394166
2.750       19.100883      0.11935913       42.139199
2.750       19.603538      0.11544075       44.058813
2.750       20.106193      0.11174321       46.013041
2.750       20.608848      0.10616610       47.077921
2.750       21.111503      0.10185771       48.553618
2.750       21.614157     0.097760564       50.009083
2.750       22.116812     0.096505075       52.891759
2.750       22.619467     0.091778556       53.809454
2.750       23.122122     0.089773496       56.221374
2.750       23.624777     0.087153992       58.218456
2.750       24.127432     0.082299870       58.560218
2.750       24.630086     0.080917654       61.250741
2.750       25.132741     0.076820178       61.782453
2.750       25.635396     0.075578241       64.504072
2.750       26.138051     0.072784061       65.845506
2.750       26.640706     0.070396507       67.430836
2.750       27.143361     0.069033471       69.939225
2.750       27.646015     0.065551341       70.169676
2.750       28.148670     0.066021983       74.598908
2.750       28.651325     0.063385008       75.525036
2.750       29.153980     0.059606205       74.826473
2.750       29.656635     0.059614274       78.774584
2.750       30.159289     0.057454480       79.846792
2.750       30.661944     0.057411727       83.843604
2.750       31.164599     0.054806918       84.040819
2.750       31.667254     0.053582849       86.203972
2.750       32.169909     0.051372656       86.646648
2.750       33.175218     0.050324505       93.087453
2.750       34.180528     0.046063170       93.188084
2.750       35.185838     0.044902130       99.092524
2.750       36.191147     0.042050372       100.98274
2.750       37.196457     0.040176188       104.74751
2.750       38.201767     0.038702445       109.30977
2.750       39.207076     0.038036433       116.13508
2.750       40.212386     0.034861919       114.84209
2.750       41.217696     0.036216242       128.47682
2.750       42.223005     0.034560043       131.79288
2.750       43.228315     0.031624192       129.41798
2.750       44.233625     0.030774413       134.93283
2.750       45.238934     0.028841140       135.27569
2.750       46.244244     0.028982933       145.20636
2.750       47.249554     0.027512447       147.02548
2.750       48.254863     0.025993709       147.96594
2.750       49.260173     0.025342586       153.46487
2.750       50.265482     0.024544005       157.91568
2.750       51.270792     0.024327121       166.10054
2.750       52.276102     0.023472344       169.87767
2.750       53.281411     0.022172972       169.91094
2.750       54.286721     0.021793600       176.63635
2.750       55.292031     0.021504543       184.15695
2.750       56.297340     0.021089620       190.63500
2.750       57.302650     0.020178333       192.34445
2.750       58.307960     0.019318427       194.01064
2.750       59.313269     0.018106480       191.40791
2.750       60.318579     0.018088132       201.10241
2.750       61.323889     0.017502169       204.48016
2.750       62.329198     0.017308568       212.32739
2.750       63.334508     0.016933378       217.93905
2.750       64.339818     0.017155199       231.47575
2.750       66.350437     0.014755657       218.35350
2.750       68.361056     0.014472489       234.22853
2.750       70.371675     0.014087656       248.71540
2.750       72.382295     0.012961305       249.00957
2.750       74.392914     0.012447367       259.62257
2.750       76.403533     0.011354227       256.54773
2.750       78.414153     0.012462379       304.40695
2.750       80.424772     0.011362459       299.44157
2.750       82.435391     0.010846795       307.83131
2.750       84.446011     0.011127845       339.48354
2.750       86.456630    0.0097631719       319.63630
2.750       88.467249    0.0089786896       314.94215
2.750       90.477868    0.0084311296       316.36112
2.750       92.488488    0.0083944655       336.45450
2.750       94.499107    0.0091316550       390.39376
2.750       96.509726    0.0080580806       366.95695
2.750       98.520346    0.0089329282       432.75479
2.750       100.53096    0.0075133313       386.72509
2.750       102.54158    0.0076804015       419.52153
2.750       104.55220    0.0072567976       420.16013
2.750       106.56282    0.0067296795       412.55494
2.750       108.57344    0.0065715031       426.09437
2.750       110.58406    0.0057249721       392.21233
2.750       112.59468    0.0054960451       397.44237
2.750       114.60530    0.0053709185       409.57452
2.750       116.61592    0.0057412376       461.26372
2.750       118.62654    0.0056671035       479.26640
2.750       120.63716    0.0052818458       469.78514
2.750       122.64778    0.0044765962       418.40534
2.750       124.65840    0.0051751175       507.87295
2.750       126.66902    0.0046804238       481.91077
2.750       128.67964    0.0046448465       501.38471
2.750       132.70087    0.0036575765       432.99713
2.750       136.72211    0.0040429365       523.45995
2.750       140.74335    0.0034377112       485.53809
2.750       144.76459    0.0038642773       593.91674
2.750       148.78583    0.0027580131       460.20495
2.750       152.80707    0.0034010014       614.76252
2.750       156.82831    0.0028257393       552.17367
2.750       160.84954    0.0033131868       698.51491
2.750       164.87078    0.0031281990       710.22464
2.750       168.89202    0.0029040861       708.77296
2.750       172.91326    0.0025220158       660.54583
2.750       176.93450    0.0018970958       532.34976
2.750       180.95574    0.0018525696       556.11149
2.750       184.97698    0.0017889012       573.60066
2.750       188.99821    0.0017136543       586.09304
2.750       193.01945    0.0023334105       850.08949
2.750       197.04069    0.0017030834       660.04560
2.750       201.06193    0.0011153311       459.26527
2.750       205.08317    0.0014088282       615.62798
2.750       209.10441    0.0019610864       908.35693
2.750       213.12565    0.0010387184       509.41909
