# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
3.000       6.4088490      0.70102933       9.3485998
3.000       6.5345127      0.68351212       9.6617568
3.000       6.6601764      0.65719791       9.8361158
3.000       6.7858401      0.65354712       10.345656
3.000       6.9115038      0.63864649       10.681899
3.000       7.0371675      0.62034527       10.952100
3.000       7.1628313      0.60273783       11.221550
3.000       7.2884950      0.59261122       11.623949
3.000       7.4141587      0.56463096       11.657907
3.000       7.5398224      0.55904985       12.139593
3.000       7.6654861      0.53784978       12.272989
3.000       7.7911498      0.53391809       12.792327
3.000       7.9168135      0.52696665       13.246606
3.000       8.0424772      0.50995498       13.439144
3.000       8.2938046      0.49399645       14.277609
3.000       8.5451320      0.46226084       14.612136
3.000       8.7964594      0.44293647       15.273389
3.000       9.0477868      0.44078626       16.539615
3.000       9.2991143      0.42178084       17.182322
3.000       9.5504417      0.40793666       18.002522
3.000       9.8017691      0.39277386       18.738129
3.000       10.053096      0.37573402       19.339727
3.000       10.304424      0.36299037       20.120395
3.000       10.555751      0.34954690       20.827789
3.000       10.807079      0.34666555       22.166948
3.000       11.058406      0.34003602       23.295541
3.000       11.309734      0.32340484       23.701394
3.000       11.561061      0.31711764       24.824684
3.000       11.812388      0.31418891       26.234589
3.000       12.063716      0.29914595       26.607047
3.000       12.315043      0.28985318       27.425601
3.000       12.566371      0.28056479       28.205449
3.000       12.817698      0.26902027       28.700229
3.000       13.069025      0.26418941       29.875507
3.000       13.320353      0.26049301       31.189866
3.000       13.571680      0.25728656       32.582787
3.000       13.823008      0.24781374       33.159143
3.000       14.074335      0.23802464       33.618307
3.000       14.325663      0.23430026       34.896926
3.000       14.576990      0.22994048       36.081888
3.000       14.828317      0.22012535       36.359335
3.000       15.079645      0.21801870       37.873666
3.000       15.330972      0.21277894       38.842572
3.000       15.582300      0.20758846       39.789466
3.000       15.833627      0.19830459       39.879000
3.000       16.084954      0.19770187       41.681230
3.000       16.587609      0.18442366       42.642070
3.000       17.090264      0.17877180       45.208030
3.000       17.592919      0.17180419       47.393383
3.000       18.095574      0.16790255       50.401634
3.000       18.598229      0.15861013       51.691119
3.000       19.100883      0.14776370       52.167301
3.000       19.603538      0.14668722       55.984259
3.000       20.106193      0.14267675       58.750694
3.000       20.608848      0.13399299       59.417376
3.000       21.111503      0.13265942       63.236203
3.000       21.614157      0.12597419       64.441666
3.000       22.116812      0.12067130       66.136599
3.000       22.619467      0.11633302       68.205655
3.000       23.122122      0.11521047       72.151486
3.000       23.624777      0.10958886       73.204840
3.000       24.127432      0.10590933       75.359460
3.000       24.630086      0.10315233       78.081311
3.000       25.132741      0.10231240       82.284517
3.000       25.635396     0.097784370       83.456428
3.000       26.138051     0.093915098       84.962106
3.000       26.640706     0.090618389       86.800808
3.000       27.143361     0.088624982       89.787786
3.000       27.646015     0.084883417       90.863769
3.000       28.148670     0.084639886       95.635465
3.000       28.651325     0.081058522       96.583529
3.000       29.153980     0.079228194       99.458879
3.000       29.656635     0.077123553       101.91143
3.000       30.159289     0.074581349       103.64869
3.000       30.661944     0.073311581       107.06362
3.000       31.164599     0.071636628       109.84746
3.000       31.667254     0.069265011       111.43340
3.000       32.169909     0.067907794       114.53530
3.000       33.175218     0.065868866       121.84054
3.000       34.180528     0.059278192       119.92273
3.000       35.185838     0.059454943       131.20848
3.000       36.191147     0.056598813       135.92040
3.000       37.196457     0.053598637       139.74257
3.000       38.201767     0.051215737       144.65186
3.000       39.207076     0.050707431       154.82291
3.000       40.212386     0.047863255       157.67107
3.000       41.217696     0.045838153       162.61047
3.000       42.223005     0.043725844       166.74617
3.000       43.228315     0.043608625       178.46275
3.000       44.233625     0.042015516       184.22032
3.000       45.238934     0.039016918       183.00389
3.000       46.244244     0.038090124       190.83397
3.000       47.249554     0.038188682       204.07888
3.000       48.254863     0.035083539       199.70867
3.000       49.260173     0.035600445       215.58249
3.000       50.265482     0.034701953       223.27173
3.000       51.270792     0.033737450       230.35232
3.000       52.276102     0.031982719       231.47028
3.000       53.281411     0.031167206       238.83352
3.000       54.286721     0.030947878       250.83144
3.000       55.292031     0.029082609       249.05269
3.000       56.297340     0.028918174       261.39950
3.000       57.302650     0.027628102       263.35734
3.000       58.307960     0.026859822       269.74719
3.000       59.313269     0.026980343       285.21562
3.000       60.318579     0.026481877       294.42340
3.000       61.323889     0.026098305       304.90996
3.000       62.329198     0.024885317       305.27276
3.000       63.334508     0.024668796       317.49684
3.000       64.339818     0.024533280       331.02847
3.000       66.350437     0.022727686       336.32320
3.000       68.361056     0.023467420       379.80607
3.000       70.371675     0.022163485       391.29290
3.000       72.382295     0.021568896       414.37660
3.000       74.392914     0.019994338       417.03451
