# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250      0.98960169       18.595404      0.91297138
2.250       1.0053096       18.211168      0.93736256
2.250       1.0367256       17.623529      0.99484306
2.250       1.0681415       16.311383       1.0070416
2.250       1.0995574       15.804211       1.0643803
2.250       1.1309734       14.770400       1.0824794
2.250       1.1623893       14.283136       1.1364455
2.250       1.1938052       13.783718       1.1880564
2.250       1.2252211       13.218221       1.2316483
2.250       1.2566371       12.904657       1.2973176
2.250       1.2880530       12.231888       1.3242347
2.250       1.3194689       11.857518       1.3799443
2.250       1.3508848       11.513491       1.4379118
2.250       1.3823008       11.096730       1.4848170
2.250       1.4137167       10.913551       1.5621528
2.250       1.4451326       10.306401       1.5757975
2.250       1.4765485       10.046645       1.6384549
2.250       1.5079645       9.7242497       1.6892724
2.250       1.5393804       9.4163939       1.7401742
2.250       1.5707963       9.1894730       1.8043488
2.250       1.6022123       8.9902342       1.8732744
2.250       1.6336282       8.6570451       1.9120515
2.250       1.6650441       8.3861189       1.9611396
2.250       1.6964600       8.1899988       2.0257460
2.250       1.7278760       8.0494812       2.1036614
2.250       1.7592919       7.7215764       2.1300506
2.250       1.7907078       7.6682818       2.2307069
2.250       1.8221237       7.4596478       2.2862419
2.250       1.8535397       7.3296793       2.3646174
2.250       1.8849556       7.1210918       2.4161295
2.250       1.9163715       6.9828876       2.4896852
2.250       1.9477874       6.7567463       2.5294876
2.250       1.9792034       6.6115415       2.5968344
2.250       2.0106193       6.5311049       2.6893446
2.250       2.0734512       6.1821835       2.7918596
2.250       2.1362830       5.9413500       2.9344841
2.250       2.1991149       5.7929983       3.1211698
2.250       2.2619467       5.5476672       3.2525784
2.250       2.3247786       5.3300028       3.3926767
2.250       2.3876104       5.0740276       3.4987546
2.250       2.4504423       4.8017378       3.5793332
2.250       2.5132741       4.7493645       3.8196655
2.250       2.5761060       4.7013655       4.0717908
2.250       2.6389378       4.4389364       4.1327264
2.250       2.7017697       4.3240890       4.3202597
2.250       2.7646015       4.2074407       4.5038706
2.250       2.8274334       4.1287672       4.7278948
2.250       2.8902652       4.0127578       4.9082458
2.250       2.9530971       3.8819883       5.0647459
2.250       3.0159289       3.7713275       5.2411649
2.250       3.0787608       3.6534144       5.4012844
2.250       3.1415927       3.5811154       5.6252029
2.250       3.2044245       3.5000269       5.8343405
2.250       3.2672564       3.4180689       6.0394962
2.250       3.3300882       3.3267478       6.2238246
2.250       3.3929201       3.2023743       6.3367013
2.250       3.4557519       3.1452343       6.5758354
2.250       3.5185838       3.0302321       6.6872852
2.250       3.5814156       2.9998572       6.9812794
2.250       3.6442475       2.9332929       7.1919934
2.250       3.7070793       2.8622268       7.3870313
2.250       3.7699112       2.7915625       7.5772386
2.250       3.8327430       2.7091055       7.7272556
2.250       3.8955749       2.6622171       7.9731219
2.250       3.9584067       2.6291614       8.2613070
2.250       4.0212386       2.5370650       8.3575962
2.250       4.1469023       2.4379577       8.8078079
2.250       4.2725660       2.3318173       9.2136373
2.250       4.3982297       2.2265929       9.5972058
2.250       4.5238934       2.1586995       10.125105
2.250       4.6495571       2.0730531       10.556390
2.250       4.7752208       1.9725788       10.881406
2.250       4.9008845       1.9160350       11.426076
2.250       5.0265482       1.8582595       11.956007
2.250       5.1522120       1.7428187       12.075458
2.250       5.2778757       1.6903330       12.589834
2.250       5.4035394       1.6536515       13.217497
2.250       5.5292031       1.5969653       13.675819
2.250       5.6548668       1.5520407       14.218065
2.250       5.7805305       1.4552206       14.239744
2.250       5.9061942       1.4055393       14.670213
2.250       6.0318579       1.3753960       15.291544
2.250       6.1575216       1.3015442       15.393842
2.250       6.2831853       1.2887520       16.194936
2.250       6.4088490       1.2442725       16.593037
2.250       6.5345127       1.1880165       16.793157
2.250       6.6601764       1.1563547       17.306870
2.250       6.7858401       1.1238802       17.791033
2.250       6.9115038       1.0689422       17.878955
2.250       7.0371675       1.0448987       18.447525
2.250       7.1628313       1.0200295       18.990534
2.250       7.2884950      0.98603673       19.340911
2.250       7.4141587      0.95144936       19.644527
2.250       7.5398224      0.91832351       19.941109
2.250       7.6654861      0.89691765       20.466422
2.250       7.7911498      0.86006482       20.606589
2.250       7.9168135      0.84248904       21.178040
2.250       8.0424772      0.82259426       21.678311
2.250       8.2938046      0.78648930       22.731311
2.250       8.5451320      0.72754666       22.997861
2.250       8.7964594      0.69145388       23.842796
2.250       9.0477868      0.66685672       25.022452
2.250       9.2991143      0.62938136       25.639461
2.250       9.5504417      0.60154864       26.546751
2.250       9.8017691      0.55011409       26.244387
2.250       10.053096      0.53663122       27.621404
2.250       10.304424      0.51290254       28.429961
2.250       10.555751      0.48165177       28.699271
2.250       10.807079      0.46667116       29.840505
2.250       11.058406      0.44521813       30.501466
2.250       11.309734      0.41714612       30.571419
2.250       11.561061      0.39906328       31.239574
2.250       11.812388      0.38988495       32.555164
2.250       12.063716      0.37330955       33.203407
2.250       12.315043      0.35960153       34.025116
2.250       12.566371      0.33624230       33.802763
2.250       12.817698      0.32708275       34.894583
2.250       13.069025      0.31357461       35.460166
2.250       13.320353      0.29464417       35.278922
2.250       13.571680      0.28630346       36.257488
2.250       13.823008      0.27597309       36.927053
2.250       14.074335      0.26609836       37.583405
2.250       14.325663      0.25554260       38.060783
2.250       14.576990      0.24498616       38.442831
2.250       14.828317      0.23462735       38.754711
2.250       15.079645      0.22809545       39.624173
2.250       15.330972      0.21748598       39.701837
2.250       15.582300      0.20909072       40.077412
2.250       15.833627      0.20141375       40.504250
2.250       16.084954      0.19561988       41.242287
2.250       16.587609      0.18395972       42.534798
2.250       17.090264      0.16778133       42.428747
2.250       17.592919      0.15904526       43.873743
2.250       18.095574      0.14625251       43.902641
2.250       18.598229      0.13756983       44.834073
2.250       19.100883      0.13057794       46.099949
2.250       19.603538      0.11911746       45.462055
2.250       20.106193      0.11335841       46.678142
2.250       20.608848      0.10451330       46.345005
2.250       21.111503     0.099574110       47.465071
2.250       21.614157     0.093203328       47.677844
2.250       22.116812     0.088927574       48.738740
2.250       22.619467     0.080833536       47.392426
2.250       23.122122     0.078458059       49.134991
2.250       23.624777     0.071397012       47.692867
2.250       24.127432     0.068462980       48.714622
2.250       24.630086     0.064914563       49.137177
2.250       25.132741     0.062642333       50.379954
2.250       25.635396     0.058797922       50.182504
2.250       26.138051     0.056296824       50.930008
2.250       26.640706     0.052456271       50.246388
2.250       27.143361     0.050590456       51.254228
2.250       27.646015     0.046936167       50.242994
2.250       28.148670     0.044694584       50.500864
2.250       28.651325     0.042984983       51.217828
2.250       29.153980     0.041640815       52.273674
2.250       29.656635     0.040410258       53.398307
2.250       30.159289     0.037926202       52.707562
2.250       30.661944     0.035442757       51.760305
2.250       31.164599     0.033728742       51.719585
2.250       31.667254     0.032350807       52.045908
2.250       32.169909     0.030351249       51.191319
2.250       33.175218     0.028509566       52.735400
2.250       34.180528     0.024197145       48.952027
2.250       35.185838     0.022339905       49.300949
2.250       36.191147     0.022767114       54.674560
2.250       37.196457     0.020821069       54.284772
2.250       38.201767     0.018441802       52.086355
2.250       39.207076     0.015223851       46.482357
2.250       40.212386     0.015171385       49.977558
2.250       41.217696     0.015053788       53.403188
2.250       42.223005     0.012350844       47.099286
2.250       43.228315     0.011686015       47.823531
2.250       44.233625     0.010498304       46.030637
2.250       45.238934     0.010782854       50.575605
2.250       46.244244    0.0097869088       49.033043
2.250       47.249554    0.0088276106       47.174418
2.250       48.254863    0.0090876555       51.730345
2.250       49.260173    0.0080740319       48.893205
2.250       50.265482    0.0073552743       47.323701
2.250       51.270792    0.0059725000       40.778993
2.250       52.276102    0.0057110025       41.332549
2.250       53.281411    0.0064178170       49.179573
2.250       54.286721    0.0048750180       39.511846
2.250       55.292031    0.0060181908       51.537558
2.250       56.297340    0.0047994406       43.383493
2.250       57.302650    0.0053176229       50.688789
2.250       58.307960    0.0044919805       45.111956
2.250       59.313269    0.0052220584       55.203621
2.250       60.318579    0.0036809500       40.924509
2.250       61.323889    0.0035578173       41.566453
2.250       62.329198    0.0030122884       36.952296
2.250       63.334508    0.0024969609       32.136842
2.250       64.339818    0.0029680511       40.048025
2.250       66.350437    0.0039655821       58.682494
2.250       68.361056    0.0029410084       47.598450
2.250       70.371675    0.0014676206       25.910615
2.250       72.382295    0.0015446631       29.675706
2.250       74.392914    0.0022520528       46.972486
2.250       76.403533   0.00057532860       12.999497
2.250       78.414153   0.00046925092       11.461956
2.250       80.424772    0.0023152164       61.014263
2.250       82.435391    0.0011007073       31.238001
2.250       84.446011    0.0016843332       51.384920
2.250       86.456630   0.00092526854       30.292350
2.250       88.467249    0.0011111621       38.975817
2.250       90.477868    0.0017439814       65.439381
2.250       92.488488   0.00059874726       23.998099
2.250       94.499107   0.00067542379       28.875514
2.250       96.509726   0.00011221401       5.1101141
2.250       98.520346   0.00051955872       25.169969
2.250       100.53096   0.00081282841       41.837785
2.250       102.54158  -0.00042693048      -23.319943
2.250       104.55220    0.0012950152       74.979874
2.250       106.56282  -0.00037975380      -23.280352
2.250       108.57344   0.00078784974       51.083950
2.250       110.58406    0.0011488569       78.707080
2.250       112.59468   0.00052465566       37.940080
2.250       114.60530   0.00023335017       17.794774
2.250       116.61592   1.4065236e-05       1.1300322
2.250       118.62654   0.00074960770       63.394250
2.250       120.63716   5.0506523e-05       4.4922200
2.250       122.64778   0.00042233167       39.473256
2.250       124.65840  -0.00014993542      -14.714283
2.250       126.66902   0.00010205751       10.508153
2.250       128.67964   0.00030345860       32.756627
2.250       132.70087  -0.00013420485      -15.887655
2.250       136.72211  -3.7233617e-05      -4.8208294
2.250       140.74335  -0.00040389847      -57.046121
2.250       144.76459   0.00048914013       75.177968
2.250       148.78583    0.0012787663       213.37627
2.250       152.80707  -0.00046386794      -83.848430
2.250       156.82831   7.1443081e-05       13.960590
2.250       160.84954  -0.00021040709      -44.359855
2.250       164.87078   6.3601773e-05       14.440113
2.250       168.89202  -3.5688911e-05      -8.7102567
2.250       172.91326   0.00071158295       186.37201
2.250       176.93450  -0.00016372698      -45.943921
2.250       180.95574   0.00084351379       253.20922
2.250       184.97698   -0.0013082825      -419.49309
2.250       188.99821    0.0010380872       355.03992
2.250       193.01945   0.00013951032       50.825287
2.250       197.04069   9.0786607e-05       35.185183
2.250       201.06193   0.00027339161       112.57578
2.250       205.08317   3.7098354e-05       16.211192
2.250       209.10441   0.00066097925       306.15943
2.250       213.12565   0.00028992028       142.18573
2.250       217.14688  -0.00046011856      -238.67164
2.250       221.16812   0.00020967909       114.91930
2.250       225.18936  -0.00016901916      -97.779949
2.250       229.21060   0.00020043586       122.27841
2.250       233.23184  -0.00033055812      -212.46216
2.250       237.25308  -0.00023862146      -161.44155
2.250       241.27432   0.00044286333       315.11803
2.250       245.29555   0.00018058694       135.02856
2.250       249.31679  -0.00018033545      -141.58132
2.250       253.33803   0.00049246522       405.64582
2.250       257.35927  -7.1085452e-05      -61.386156
2.250       265.40175   0.00058743382       556.34033
2.250       273.44422   0.00089039084       922.26814
2.250       281.48670  -0.00024200210      -273.44063
2.250       289.52918   0.00073393392       902.41070
2.250       297.57166  -1.0492598e-05      -14.006447
2.250       305.61413   0.00052872906       764.58143
2.250       313.65661   0.00085708154       1339.8486
2.250       321.69909    0.0014501553       2445.8750
2.250       329.74156  -0.00012047597      -218.82240
2.250       337.78404  -0.00087890267      -1716.0440
2.250       345.82652   0.00064549775       1352.5081
2.250       353.86900   0.00027268498       612.15165
2.250       361.91147  -0.00054201068      -1301.6228
2.250       369.95395   0.00076890789       1972.3664
2.250       377.99643   0.00020556561       562.44985
2.250       386.03891  -0.00052176963      -1520.6956
2.250       394.08138   0.00030680581       951.24327
2.250       402.12386  -0.00093997802      -3096.4743
2.250       410.16634  -0.00014023994      -490.25497
2.250       418.20881  -4.1170896e-06      -15.255981
2.250       426.25129   8.2944982e-05       325.42993
2.250       434.29377  -0.00012373680      -513.47575
2.250       442.33625   0.00068968610       3023.9828
2.250       450.37872  -0.00031501356      -1457.9180
2.250       458.42120   0.00018922835       923.52899
2.250       466.46368  -0.00010990107      -565.10045
2.250       474.50615  -0.00031875232      -1725.2386
2.250       482.54863  -0.00043993547      -2504.2778
2.250       490.59111   0.00015520601       928.40573
2.250       498.63359   0.00030595582       1921.6468
2.250       506.67606   7.8233088e-05       515.52757
2.250       514.71854  -0.00029203720      -2017.5201
2.000     0.015707963       1953.0776   0.00038348589
2.000     0.031415927       4734.8747    0.0074375238
2.000     0.047123890       2432.8982     0.012897858
2.000     0.062831853       1916.3026     0.024080969
2.000     0.078539816       1423.9543     0.034949098
2.000     0.094247780       1149.9920     0.048772888
2.000      0.10995574       926.27009     0.062382338
2.000      0.12566371       784.22020     0.078838413
2.000      0.14137167       576.44499     0.082511653
2.000      0.15707963       519.62414      0.10202796
2.000      0.17278760       448.84798      0.11730249
2.000      0.18849556       394.18927      0.13374527
2.000      0.20420352       348.98136      0.15054356
2.000      0.21991149       317.51280      0.17107054
2.000      0.23561945       274.95646      0.18220806
2.000      0.25132741       252.48985      0.20306438
2.000      0.26703538       218.53348      0.21081166
2.000      0.28274334       200.97277      0.23013603
2.000      0.29845130       178.83945      0.24085409
2.000      0.31415927       162.02222      0.25450391
2.000      0.32986723       148.80801      0.27059146
2.000      0.34557519       134.04188      0.28024536
2.000      0.36128316       128.08580      0.30599504
2.000      0.37699112       116.66493      0.31666782
2.000      0.39269908       108.35130      0.33241763
2.000      0.40840704       103.39378      0.35681602
2.000      0.42411501       95.514196      0.36913830
2.000      0.43982297       89.740546      0.38680554
2.000      0.45553093       84.979711      0.40694820
2.000      0.47123890       80.502559      0.42677930
2.000      0.48694686       73.966004      0.43266038
2.000      0.50265482       71.098588      0.45744702
2.000      0.51836279       67.267306      0.47465247
2.000      0.53407075       64.212599      0.49554932
2.000      0.54977871       61.645347      0.51896053
2.000      0.56548668       58.850997      0.53912717
2.000      0.58119464       56.294072      0.55988358
2.000      0.59690260       52.806815      0.56894549
2.000      0.61261057       50.814681      0.59185172
2.000      0.62831853       48.849305      0.61385847
2.000      0.64402649       46.633380      0.63107119
2.000      0.65973446       44.165004      0.64247470
2.000      0.67544242       43.436610      0.67809600
2.000      0.69115038       41.595929      0.69572683
2.000      0.70685835       40.419542      0.72320068
2.000      0.72256631       38.340676      0.73276236
2.000      0.73827427       37.565293      0.76579098
2.000      0.75398224       36.139962      0.78476800
2.000      0.76969020       35.329382      0.81612029
2.000      0.78539816       33.961018      0.83352879
2.000      0.80110613       32.791809      0.85409424
2.000      0.81681409       31.909492      0.88096734
2.000      0.83252205       30.765957      0.89934833
2.000      0.84823002       29.710501      0.91858880
2.000      0.86393798       29.190000      0.95356885
2.000      0.87964594       28.167653      0.97128041
2.000      0.89535391       27.357438      0.99478649
2.000      0.91106187       26.964638       1.0330194
2.000      0.92676983       26.030955       1.0497262
2.000      0.94247780       25.292879       1.0727090
2.000      0.95818576       24.470052       1.0905719
2.000      0.97389372       24.206575       1.1327610
2.000      0.98960169       23.438354       1.1507438
2.000       1.0053096       23.057146       1.1867940
2.000       1.0367256       22.334049       1.2607505
2.000       1.0681415       20.839749       1.2866165
2.000       1.0995574       20.137204       1.3561982
2.000       1.1309734       18.913195       1.3860927
2.000       1.1623893       18.337590       1.4590404
2.000       1.1938052       17.711475       1.5266005
2.000       1.2252211       16.929841       1.5774899
2.000       1.2566371       16.670331       1.6758845
2.000       1.2880530       15.825540       1.7132865
2.000       1.3194689       15.406503       1.7929650
2.000       1.3508848       14.867963       1.8568495
2.000       1.3823008       14.412892       1.9285417
2.000       1.4137167       14.135418       2.0233270
2.000       1.4451326       13.435685       2.0542494
2.000       1.4765485       13.217677       2.1556020
2.000       1.5079645       12.704631       2.2070169
2.000       1.5393804       12.359004       2.2839763
2.000       1.5707963       12.019491       2.3600216
2.000       1.6022123       11.863819       2.4720367
2.000       1.6336282       11.457345       2.5305439
2.000       1.6650441       11.019702       2.5770173
2.000       1.6964600       10.780967       2.6666062
2.000       1.7278760       10.612042       2.7733642
2.000       1.7592919       10.227097       2.8212161
2.000       1.7907078       10.129880       2.9467871
2.000       1.8221237       9.8846645       3.0294640
2.000       1.8535397       9.7677500       3.1511600
2.000       1.8849556       9.4776576       3.2156935
2.000       1.9163715       9.2446238       3.2960867
2.000       1.9477874       9.0031185       3.3704502
2.000       1.9792034       8.8870253       3.4905828
2.000       2.0106193       8.6963554       3.5809403
2.000       2.0734512       8.3159665       3.7554710
2.000       2.1362830       7.9564678       3.9297681
2.000       2.1991149       7.8112609       4.2085757
2.000       2.2619467       7.5056430       4.4005329
2.000       2.3247786       7.1664742       4.5616355
2.000       2.3876104       6.8359451       4.7136705
2.000       2.4504423       6.5361726       4.8722234
2.000       2.5132741       6.3843061       5.1345636
2.000       2.5761060       6.3517052       5.5011282
2.000       2.6389378       6.0277126       5.6119045
2.000       2.7017697       5.8394829       5.8343116
2.000       2.7646015       5.7665803       6.1728573
2.000       2.8274334       5.5863566       6.3969957
2.000       2.8902652       5.4571870       6.6750142
2.000       2.9530971       5.2718720       6.8780970
2.000       3.0159289       5.1371744       7.1393371
2.000       3.0787608       5.0378006       7.4479899
2.000       3.1415927       4.8730634       7.6545901
2.000       3.2044245       4.7804326       7.9687021
2.000       3.2672564       4.6878460       8.2831062
2.000       3.3300882       4.5141730       8.4453115
2.000       3.3929201       4.3608183       8.6289735
2.000       3.4557519       4.2996338       8.9893730
2.000       3.5185838       4.1460322       9.1496950
2.000       3.5814156       4.0647540       9.4595112
2.000       3.6442475       3.9762875       9.7492592
2.000       3.7070793       3.8943523       10.050812
2.000       3.7699112       3.8301077       10.396199
2.000       3.8327430       3.7143787       10.594624
2.000       3.8955749       3.6441413       10.913904
2.000       3.9584067       3.5917040       11.285792
2.000       4.0212386       3.4723675       11.438668
2.000       4.1469023       3.3191331       11.991302
2.000       4.2725660       3.1299821       12.367401
2.000       4.3982297       3.0899067       13.318317
2.000       4.5238934       2.8982041       13.593658
2.000       4.6495571       2.8408431       14.466127
2.000       4.7752208       2.6889871       14.833354
2.000       4.9008845       2.6068412       15.545627
2.000       5.0265482       2.4961904       16.060444
2.000       5.1522120       2.3705269       16.424657
2.000       5.2778757       2.3082962       17.192509
2.000       5.4035394       2.2137350       17.694197
2.000       5.5292031       2.1345072       18.279129
2.000       5.6548668       2.0536836       18.813558
2.000       5.7805305       1.9568465       19.148295
2.000       5.9061942       1.9284600       20.128160
2.000       6.0318579       1.8525040       20.595992
2.000       6.1575216       1.7631612       20.853556
2.000       6.2831853       1.7038228       21.410869
2.000       6.4088490       1.6706190       22.278595
2.000       6.5345127       1.5856924       22.414488
2.000       6.6601764       1.5424783       23.085885
2.000       6.7858401       1.5116120       23.928831
2.000       6.9115038       1.4272140       23.871352
2.000       7.0371675       1.4020041       24.752166
2.000       7.1628313       1.3492704       25.120219
2.000       7.2884950       1.3018424       25.535376
2.000       7.4141587       1.2754852       26.334878
2.000       7.5398224       1.2121770       26.322047
2.000       7.6654861       1.1790287       26.903806
2.000       7.7911498       1.1398939       27.311109
2.000       7.9168135       1.1098227       27.898132
2.000       8.0424772       1.0739024       28.301184
2.000       8.2938046       1.0230265       29.567768
2.000       8.5451320      0.93398484       29.523403
2.000       8.7964594      0.89184831       30.752821
2.000       9.0477868      0.85813107       32.199636
2.000       9.2991143      0.79926276       32.560015
2.000       9.5504417      0.77868323       34.363821
2.000       9.8017691      0.74098667       35.350377
2.000       10.053096      0.70372436       36.221998
2.000       10.304424      0.66576500       36.903059
2.000       10.555751      0.63809370       38.020880
2.000       10.807079      0.59605148       38.113513
2.000       11.058406      0.57436990       39.349529
2.000       11.309734      0.54689908       40.080633
2.000       11.561061      0.51710035       40.479782
2.000       11.812388      0.50015480       41.762631
2.000       12.063716      0.47471730       42.222954
2.000       12.315043      0.45636251       43.180537
2.000       12.566371      0.43871230       44.104170
2.000       12.817698      0.42305967       45.133810
2.000       13.069025      0.39922971       45.146358
2.000       13.320353      0.38828350       46.490732
2.000       13.571680      0.36660797       46.427257
2.000       13.823008      0.34393028       46.020181
2.000       14.074335      0.33698943       47.595972
2.000       14.325663      0.32239447       48.017771
2.000       14.576990      0.31487950       49.410381
2.000       14.828317      0.30412787       50.234502
2.000       15.079645      0.28744478       49.934191
2.000       15.330972      0.27673157       50.517059
2.000       15.582300      0.26583707       50.954254
2.000       15.833627      0.25363138       51.005202
2.000       16.084954      0.24880757       52.455780
2.000       16.587609      0.22731726       52.559842
2.000       17.090264      0.21223731       53.670829
2.000       17.592919      0.19917440       54.943646
2.000       18.095574      0.18713763       56.175696
2.000       18.598229      0.17399218       56.704135
2.000       19.100883      0.16018809       56.553677
2.000       19.603538      0.15775906       60.209907
2.000       20.106193      0.14201829       58.479558
2.000       20.608848      0.13331198       59.115393
2.000       21.111503      0.12411029       59.160999
2.000       21.614157      0.12290167       62.869932
2.000       22.116812      0.11469600       62.861700
2.000       22.619467      0.10525391       61.710008
2.000       23.122122     0.098324312       61.576392
2.000       23.624777     0.092746819       61.954438
2.000       24.127432     0.089012577       63.336624
2.000       24.630086     0.083414074       63.140410
2.000       25.132741     0.079481538       63.922845
2.000       25.635396     0.076553348       65.336301
2.000       26.138051     0.070133089       63.447253
2.000       26.640706     0.068442365       65.559018
2.000       27.143361     0.064321271       65.165199
2.000       27.646015     0.061125190       65.431687
2.000       28.148670     0.057165192       64.591531
2.000       28.651325     0.055532231       66.168229
2.000       29.153980     0.052394609       65.773418
2.000       29.656635     0.050129810       66.241769
2.000       30.159289     0.047497652       66.009390
2.000       30.661944     0.044974423       65.680271
2.000       31.164599     0.044024995       67.507840
2.000       31.667254     0.040892967       65.788516
2.000       32.169909     0.039077678       65.909573
2.000       33.175218     0.036338110       67.216201
2.000       34.180528     0.033809407       68.398112
2.000       35.185838     0.031682654       69.919047
2.000       36.191147     0.026836583       64.447271
2.000       37.196457     0.025859401       67.420729
2.000       38.201767     0.022331156       63.071303
2.000       39.207076     0.020168275       61.578965
2.000       40.212386     0.018845129       62.079599
2.000       41.217696     0.017557112       62.283709
2.000       42.223005     0.016396601       62.527566
2.000       43.228315     0.015345214       62.798337
2.000       44.233625     0.014183050       62.186696
2.000       45.238934     0.013062449       61.267755
2.000       46.244244     0.012757924       63.918018
2.000       47.249554     0.010089015       53.915317
2.000       48.254863    0.0095537828       54.383717
2.000       49.260173     0.010152083       61.477076
2.000       50.265482    0.0087370429       56.213975
2.000       51.270792    0.0091191042       62.263355
2.000       52.276102    0.0078141069       56.553461
2.000       53.281411    0.0083379535       63.893531
2.000       54.286721    0.0066415397       53.829440
2.000       55.292031    0.0064746458       55.446470
2.000       56.297340    0.0058750786       53.106487
2.000       57.302650    0.0060671677       57.833620
2.000       58.307960    0.0061870747       62.135407
2.000       59.313269    0.0050013672       52.870643
2.000       60.318579    0.0052833225       58.739559
2.000       61.323889    0.0046876964       54.766980
2.000       62.329198    0.0044202516       54.224039
2.000       63.334508    0.0043974451       56.596801
2.000       64.339818    0.0031687423       42.755959
2.000       66.350437    0.0021553859       31.895298
2.000       68.361056    0.0032125545       51.993261
2.000       70.371675    0.0025100913       44.315276
2.000       72.382295    0.0016704210       32.091738
2.000       74.392914    0.0033096090       69.030601
2.000       76.403533    0.0036267182       81.945367
2.000       78.414153    0.0020237085       49.431248
2.000       80.424772    0.0011300558       29.781025
2.000       82.435391    0.0012280247       34.851259
2.000       84.446011    0.0023803174       72.617707
2.000       86.456630    0.0020400633       66.789595
2.000       88.467249    0.0017145891       60.142002
2.000       90.477868   0.00069163240       25.952110
2.000       92.488488    0.0011873056       47.587821
2.000       94.499107   4.4749582e-05       1.9131206
2.000       96.509726   0.00065480025       29.818950
2.000       98.520346   0.00033850087       16.398640
2.000       100.53096   0.00048514493       24.971309
2.000       102.54158   0.00048635322       26.565752
2.000       104.55220   0.00029031820       16.809086
2.000       106.56282   8.9417937e-05       5.4816595
2.000       108.57344   0.00037613936       24.388768
2.000       110.58406   0.00038494731       26.372370
2.000       112.59468   0.00071633966       51.801565
2.000       114.60530   0.00066556463       50.754506
2.000       116.61592    0.0012592131       101.16796
2.000       118.62654   0.00021326958       18.036187
2.000       120.63716   0.00093607170       83.257366
2.000       122.64778    0.0010968375       102.51599
2.000       124.65840   0.00071896778       70.557681
2.000       126.66902   0.00055292131       56.930471
2.000       128.67964  -7.5055745e-05      -8.1018400
2.000       132.70087   0.00063052663       74.644023
2.000       136.72211   0.00045246766       58.583334
2.000       140.74335   0.00096596245       136.43135
2.000       144.76459   0.00099634379       153.13219
2.000       148.78583  -3.7581772e-06     -0.62709338
2.000       152.80707   0.00086771132       156.84686
2.000       156.82831   0.00065885776       128.74645
2.000       160.84954   0.00084693916       178.55909
2.000       164.87078  -5.7617522e-05      -13.081451
2.000       168.89202   0.00060038893       146.53128
2.000       172.91326   4.1417382e-05       10.847703
2.000       176.93450  -0.00044051451      -123.61411
2.000       180.95574  -3.8345709e-05      -11.510763
2.000       184.97698   0.00097980366       314.16828
2.000       188.99821  -0.00048641616      -166.36094
2.000       193.01945   0.00094405310       343.92989
2.000       197.04069  -0.00035418485      -137.26759
2.000       201.06193  -0.00059584320      -245.35323
2.000       205.08317   0.00055861677       244.10366
2.000       209.10441  -0.00022130402      -102.50596
2.000       213.12565   8.0993529e-05       39.721690
2.000       217.14688   0.00017296956       89.722374
2.000       221.16812  -0.00066609986      -365.07088
2.000       225.18936   0.00033480773       193.69096
2.000       229.21060   9.4032017e-05       57.365410
2.000       233.23184  -0.00063036075      -405.15661
2.000       237.25308  -0.00014237635      -96.326034
2.000       241.27432   0.00021730355       154.62167
2.000       245.29555   0.00054419390       406.90494
2.000       249.31679  -0.00027450702      -215.51540
2.000       253.33803   0.00076249537       628.07086
2.000       257.35927  -0.00017278972      -149.21333
2.000       265.40175  -0.00022113446      -209.42958
2.000       273.44422  -0.00035871190      -371.55431
2.000       281.48670  -4.4534510e-05      -50.319995
2.000       289.52918  -0.00056966391      -700.43201
2.000       297.57166   0.00042352599       565.35991
2.000       305.61413  -0.00054676030      -790.65593
2.000       313.65661   0.00025204188       394.00915
2.000       321.69909   -0.0010214163      -1722.7510
2.000       329.74156   0.00011688709       212.30385
2.000       337.78404   0.00049333944       963.23772
2.000       345.82652  -0.00011097418      -232.52363
2.000       353.86900   0.00027999453       628.56088
2.000       361.91147  -0.00044202445      -1061.5088
2.000       369.95395  -0.00029020072      -744.40924
2.000       377.99643  -0.00042471983      -1162.0796
2.000       386.03891  -0.00014452173      -421.20803
2.000       394.08138   0.00045965627       1425.1521
2.000       402.12386   0.00066073598       2176.5956
2.000       410.16634   0.00061149287       2137.6751
2.000       418.20881  -0.00034003547      -1260.0101
2.000       426.25129   0.00028877812       1133.0046
2.000       434.29377  -0.00039008361      -1618.7462
2.000       442.33625  -0.00035373902      -1550.9965
2.000       450.37872  -9.6920460e-05      -448.55874
2.000       458.42120  -0.00022480314      -1097.1518
2.000       466.46368  -0.00047186098      -2426.2627
2.000       474.50615  -5.9715772e-05      -323.21005
2.000       482.54863   0.00054488629       3101.6972
2.000       490.59111  -0.00032969552      -1972.1608
2.000       498.63359   0.00032785257       2059.1758
2.000       506.67606   0.00010202852       672.33077
2.000       514.71854  -0.00011878802      -820.63938
1.750     0.015707963       2300.0563   0.00045161500
1.750     0.031415927       5580.0952    0.0087651931
1.750     0.047123890       2862.8662     0.015177307
1.750     0.062831853       2260.7787     0.028409783
1.750     0.078539816       1680.2781     0.041240229
1.750     0.094247780       1356.9928     0.057552100
1.750      0.10995574       1092.0831     0.073549498
1.750      0.12566371       922.49809     0.092739623
1.750      0.14137167       682.61773     0.097709094
1.750      0.15707963       616.27709      0.12100572
1.750      0.17278760       533.17424      0.13934042
1.750      0.18849556       467.12488      0.15849174
1.750      0.20420352       414.53804      0.17882340
1.750      0.21991149       377.85504      0.20358193
