# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.000      0.89535391       29.124035       1.0590245
2.000      0.91106187       28.733766       1.1007949
2.000      0.92676983       27.725631       1.1180658
2.000      0.94247780       26.941146       1.1426144
2.000      0.95818576       26.153790       1.1656120
2.000      0.97389372       25.858819       1.2100788
2.000      0.98960169       25.067754       1.2307418
2.000       1.0053096       24.632464       1.2678786
2.000       1.0367256       23.908955       1.3496535
2.000       1.0681415       22.306253       1.3771563
2.000       1.0995574       21.588721       1.4539549
2.000       1.1309734       20.316934       1.4889687
2.000       1.1623893       19.706766       1.5679796
2.000       1.1938052       19.077931       1.6443790
2.000       1.2252211       18.307776       1.7058831
2.000       1.2566371       17.948565       1.8043866
2.000       1.2880530       17.082707       1.8493884
2.000       1.3194689       16.634534       1.9358798
2.000       1.3508848       16.170443       2.0195154
2.000       1.3823008       15.612677       2.0890810
2.000       1.4137167       15.396516       2.2038391
2.000       1.4451326       14.580999       2.2293622
2.000       1.4765485       14.367186       2.3430694
2.000       1.5079645       13.844278       2.4049935
2.000       1.5393804       13.441609       2.4840446
2.000       1.5707963       13.160115       2.5839826
2.000       1.6022123       12.927260       2.6936234
2.000       1.6336282       12.543839       2.7705142
2.000       1.6650441       12.082594       2.8255803
2.000       1.6964600       11.812901       2.9218488
2.000       1.7278760       11.656233       3.0462543
2.000       1.7592919       11.204565       3.0908573
2.000       1.7907078       11.151226       3.2438971
2.000       1.8221237       10.882027       3.3351367
2.000       1.8535397       10.746015       3.4667566
2.000       1.8849556       10.379926       3.5218258
2.000       1.9163715       10.194412       3.6347250
2.000       1.9477874       9.9325000       3.7183778
2.000       1.9792034       9.7713876       3.8379364
2.000       2.0106193       9.6111784       3.9576414
2.000       2.0734512       9.1324109       4.1241754
2.000       2.1362830       8.8352139       4.3637884
2.000       2.1991149       8.6442792       4.6573919
2.000       2.2619467       8.3282732       4.8828381
2.000       2.3247786       7.9523566       5.0618688
2.000       2.3876104       7.6094769       5.2470531
2.000       2.4504423       7.2534027       5.4068643
2.000       2.5132741       7.1330386       5.7367300
2.000       2.5761060       7.1007089       6.1498305
2.000       2.6389378       6.7114273       6.2484547
2.000       2.7017697       6.5224930       6.5167169
2.000       2.7646015       6.4112947       6.8629943
2.000       2.8274334       6.2428956       7.1488055
2.000       2.8902652       6.1146659       7.4792162
2.000       2.9530971       5.9163775       7.7189693
2.000       3.0159289       5.7409746       7.9784624
2.000       3.0787608       5.6160131       8.3028313
2.000       3.1415927       5.4639464       8.5827469
2.000       3.2044245       5.3443494       8.9087185
2.000       3.2672564       5.2495423       9.2755856
2.000       3.3300882       5.0896221       9.5218867
2.000       3.3929201       4.8992228       9.6943419
2.000       3.4557519       4.8293166       10.096797
2.000       3.5185838       4.6622565       10.288928
2.000       3.5814156       4.5841888       10.668342
2.000       3.6442475       4.4865994       11.000467
2.000       3.7070793       4.3990501       11.353371
2.000       3.7699112       4.3313818       11.756826
2.000       3.8327430       4.2045611       11.992785
2.000       3.8955749       4.0960464       12.267323
2.000       3.9584067       4.0647109       12.772066
2.000       4.0212386       3.9247287       12.928836
2.000       4.1469023       3.7932712       13.704259
2.000       4.2725660       3.5714138       14.111617
2.000       4.3982297       3.5083970       15.122121
2.000       4.5238934       3.3212989       15.578130
2.000       4.6495571       3.2162221       16.377630
2.000       4.7752208       3.0417191       16.779142
2.000       4.9008845       2.9732270       17.730531
2.000       5.0265482       2.8392463       18.267659
2.000       5.1522120       2.7004024       18.710263
2.000       5.2778757       2.6226111       19.533570
2.000       5.4035394       2.5483267       20.368559
2.000       5.5292031       2.4261555       20.776697
2.000       5.6548668       2.3497298       21.525602
2.000       5.7805305       2.2508035       22.024747
2.000       5.9061942       2.1760568       22.712433
2.000       6.0318579       2.1186921       23.555450
2.000       6.1575216       2.0199302       23.890457
2.000       6.2831853       1.9718821       24.779401
2.000       6.4088490       1.9350451       25.804858
2.000       6.5345127       1.8049215       25.513391
2.000       6.6601764       1.7882137       26.763744
2.000       6.7858401       1.7411479       27.562386
2.000       6.9115038       1.6524893       27.639271
2.000       7.0371675       1.6330659       28.831526
2.000       7.1628313       1.5737909       29.300258
2.000       7.2884950       1.5143983       29.704617
2.000       7.4141587       1.4731474       30.416000
2.000       7.5398224       1.4282508       31.014020
2.000       7.6654861       1.3828197       31.554035
2.000       7.7911498       1.3413837       32.138674
2.000       7.9168135       1.2950552       32.554405
2.000       8.0424772       1.2649484       33.335930
2.000       8.2938046       1.2079312       34.911929
2.000       8.5451320       1.1107932       35.112342
2.000       8.7964594       1.0641493       36.694123
2.000       9.0477868       1.0221474       38.354017
2.000       9.2991143      0.96905266       39.476841
2.000       9.5504417      0.92141332       40.662597
2.000       9.8017691      0.86023545       41.039399
2.000       10.053096      0.82497477       42.462981
2.000       10.304424      0.78226825       43.360783
2.000       10.555751      0.74496418       44.388769
2.000       10.807079      0.71270577       45.572775
2.000       11.058406      0.67797837       46.447646
2.000       11.309734      0.64937200       47.590573
2.000       11.561061      0.61680911       48.285208
2.000       11.812388      0.59407714       49.605091
2.000       12.063716      0.56035871       49.840189
2.000       12.315043      0.53970282       51.066108
2.000       12.566371      0.51972390       52.248345
2.000       12.817698      0.50097796       53.446465
2.000       13.069025      0.47632763       53.864873
2.000       13.320353      0.45896943       54.954240
2.000       13.571680      0.43735971       55.387261
2.000       13.823008      0.42245199       56.526913
2.000       14.074335      0.39926775       56.392085
2.000       14.325663      0.38757827       57.726313
2.000       14.576990      0.37286414       58.509237
2.000       14.828317      0.35684499       58.942083
2.000       15.079645      0.34608071       60.120278
2.000       15.330972      0.33173038       60.557034
2.000       15.582300      0.32006655       61.348677
2.000       15.833627      0.31083436       62.508707
2.000       16.084954      0.29614867       62.436642
2.000       16.587609      0.28320832       65.482863
2.000       17.090264      0.26132881       66.085148
2.000       17.592919      0.24525316       67.654794
2.000       18.095574      0.22205261       66.656607
2.000       18.598229      0.21292928       69.393756
2.000       19.100883      0.19468944       68.734219
2.000       19.603538      0.18277621       69.757885
2.000       20.106193      0.17340780       71.404967
2.000       20.608848      0.16749608       74.273868
2.000       21.111503      0.15502956       73.899620
2.000       21.614157      0.14360551       73.460909
2.000       22.116812      0.14211124       77.887233
2.000       22.619467      0.13104759       76.832756
2.000       23.122122      0.12370034       77.468335
2.000       23.624777      0.11750603       78.493472
2.000       24.127432      0.11072788       78.788078
2.000       24.630086      0.10658437       80.679200
2.000       25.132741      0.10054946       80.866676
2.000       25.635396     0.094250882       80.440688
2.000       26.138051     0.087963249       79.577652
2.000       26.640706     0.085043114       81.460409
2.000       27.143361     0.080865778       81.926778
2.000       27.646015     0.076611103       82.008639
2.000       28.148670     0.073095084       82.590876
2.000       28.651325     0.069367576       82.653436
2.000       29.153980     0.067473435       84.702578
2.000       29.656635     0.062813961       83.002665
2.000       30.159289     0.060484628       84.057910
2.000       30.661944     0.057716545       84.288758
2.000       31.164599     0.054499053       83.568739
2.000       31.667254     0.051669271       83.125411
2.000       32.169909     0.051451132       86.779007
2.000       33.175218     0.047917496       88.635101
2.000       34.180528     0.042339358       85.654628
2.000       35.185838     0.039214181       86.540040
2.000       36.191147     0.034940553       83.908719
2.000       37.196457     0.033099433       86.296969
2.000       38.201767     0.031500028       88.967533
2.000       39.207076     0.024906851       76.047064
2.000       40.212386     0.026333036       86.746250
2.000       41.217696     0.023686812       84.028767
2.000       42.223005     0.020923666       79.791286
2.000       43.228315     0.019755733       80.847822
2.000       44.233625     0.019320732       84.713266
2.000       45.238934     0.017121929       80.308226
2.000       46.244244     0.016852546       84.432342
2.000       47.249554     0.014319590       76.523347
2.000       48.254863     0.014027665       79.850732
2.000       49.260173     0.012977245       78.585166
2.000       50.265482     0.012003636       77.231177
2.000       51.270792     0.010941780       74.708211
2.000       52.276102     0.011235831       81.317693
2.000       53.281411    0.0092054915       70.541453
2.000       54.286721    0.0084963630       68.862716
2.000       55.292031    0.0085009660       72.799125
2.000       56.297340    0.0083899550       75.839162
2.000       57.302650    0.0078483760       74.812502
2.000       58.307960    0.0072454897       72.764832
2.000       59.313269    0.0066692432       70.502157
2.000       60.318579    0.0067980447       75.580120
2.000       61.323889    0.0058588021       68.449163
2.000       62.329198    0.0056948953       69.860328
2.000       63.334508    0.0054577206       70.242952
2.000       64.339818    0.0050367025       67.960417
2.000       66.350437    0.0047691166       70.573159
2.000       68.361056    0.0034806313       56.331923
2.000       70.371675    0.0035925491       63.425901
2.000       72.382295    0.0045196037       86.829571
2.000       74.392914    0.0040401908       84.268807
2.000       76.403533    0.0030673746       69.307049
2.000       78.414153    0.0018723983       45.735334
2.000       80.424772    0.0023880898       62.934737
2.000       82.435391    0.0025818137       73.271699
2.000       84.446011   0.00076596596       23.367763
2.000       86.456630    0.0013934931       45.621543
2.000       88.467249    0.0024502655       85.947048
2.000       90.477868    0.0015516257       58.221622
2.000       92.488488    0.0013718981       54.986382
2.000       94.499107   0.00093456136       39.954085
2.000       96.509726    0.0015713768       71.558933
2.000       98.520346    0.0014372896       69.629347
2.000       100.53096   0.00077058808       39.663597
2.000       102.54158    0.0013963906       76.274126
2.000       104.55220   0.00078568932       45.490497
2.000       106.56282   0.00023659293       14.504046
2.000       108.57344    0.0014209501       92.133998
2.000       110.58406   0.00041152667       28.193296
2.000       112.59468  -0.00021865526      -15.811891
2.000       114.60530   0.00053681831       40.936592
2.000       116.61592    0.0013389249       107.57219
2.000       118.62654   0.00040189496       33.988218
2.000       120.63716   0.00063475367       56.457126
2.000       122.64778    0.0014506894       135.58878
2.000       124.65840   0.00018409347       18.066468
2.000       126.66902  -0.00012858785      -13.239799
2.000       128.67964   0.00073885681       79.755382
2.000       132.70087   0.00087314850       103.36648
2.000       136.72211   0.00016749266       21.686144
2.000       140.74335   0.00026106161       36.872020
2.000       144.76459    0.0012907067       198.37405
2.000       148.78583  -0.00088888417      -148.32014
2.000       152.80707   0.00076578979       138.42360
2.000       156.82831   0.00067581918       132.06086
2.000       160.84954   0.00029068860       61.285503
2.000       164.87078  -0.00019688258      -44.700117
2.000       168.89202  -0.00091713637      -223.83684
2.000       172.91326   0.00017028804       44.600456
2.000       176.93450   0.00028111208       78.883711
2.000       180.95574   0.00033550669       100.71369
2.000       184.97698  -0.00010377262      -33.274080
2.000       188.99821  -7.9425831e-05      -27.164713
2.000       193.01945  -0.00048407907      -176.35582
2.000       197.04069   0.00032349475       125.37336
2.000       201.06193   0.00050153185       206.51819
2.000       205.08317  -9.7763320e-05      -42.720493
2.000       209.10441   0.00046885641       217.16992
2.000       213.12565  -0.00027176456      -133.28161
2.000       217.14688   0.00026702626       138.51125
2.000       221.16812  -0.00023664948      -129.70103
2.000       225.18936   1.7338407e-05       10.030511
2.000       229.21060  -0.00065560573      -399.96049
2.000       233.23184   0.00027546823       177.05381
2.000       237.25308   0.00028533649       193.04704
2.000       241.27432   -0.0012719975      -905.08586
2.000       245.29555   0.00014623229       109.34088
2.000       249.31679  -0.00011105936      -87.192681
2.000       253.33803  -0.00054047383      -445.19072
2.000       257.35927   0.00093429228       806.81222
2.000       265.40175    0.0010035680       950.44806
2.000       273.44422   0.00073217996       758.39308
2.000       281.48670   0.00056883941       642.73741
2.000       289.52918    0.0010290670       1265.2925
2.000       297.57166   0.00043456805       580.09984
2.000       305.61413   0.00038417743       555.54906
2.000       313.65661   0.00049210101       769.28604
2.000       321.69909   0.00026099738       440.20593
2.000       329.74156   0.00044989559       817.15243
2.000       337.78404   0.00048807151       952.95216
2.000       345.82652   0.00013351871       279.76106
2.000       353.86900   0.00010525872       236.29574
2.000       361.91147  -0.00011918332      -286.21526
2.000       369.95395   0.00033100754       849.08496
2.000       377.99643   0.00012946740       354.23689
2.000       386.03891   0.00025195938       734.33463
2.000       394.08138   0.00039782152       1233.4350
2.000       402.12386   0.00066661033       2195.9468
2.000       410.16634   0.00066423381       2322.0485
2.000       418.20881  -0.00010133429      -375.49678
2.000       426.25129    0.0010168073       3989.3857
2.000       434.29377  -0.00064691753      -2684.5406
2.000       442.33625   0.00033780434       1481.1296
2.000       450.37872   0.00025655490       1187.3648
2.000       458.42120   0.00066503613       3245.7090
2.000       466.46368  -0.00013094227      -673.29226
2.000       474.50615   0.00049924527       2702.1520
2.000       482.54863   0.00059205949       3370.2248
2.000       490.59111   2.4858807e-06       14.869952
2.000       498.63359  -8.9793004e-05      -563.97174
2.000       506.67606  -0.00061517652      -4053.7893
2.000       514.71854  -0.00035581718      -2458.1399
1.750     0.015707963       1921.0710   0.00037720142
1.750     0.031415927       4935.6528    0.0077529053
1.750     0.047123890       2613.6197     0.013855942
1.750     0.062831853       2104.5508     0.026446566
1.750     0.078539816       1596.3037     0.039179188
1.750     0.094247780       1305.9024     0.055385279
1.750      0.10995574       1063.9204     0.071652799
1.750      0.12566371       907.59133     0.091241032
1.750      0.14137167       673.98932     0.096474033
1.750      0.15707963       612.61227      0.12028614
1.750      0.17278760       532.52348      0.13917035
1.750      0.18849556       469.10726      0.15916435
1.750      0.20420352       418.08411      0.18035310
1.750      0.21991149       381.84810      0.20573332
1.750      0.23561945       332.29149      0.22020283
1.750      0.25132741       306.52099      0.24651881
1.750      0.26703538       266.41452      0.25700084
1.750      0.28274334       246.47843      0.28224504
1.750      0.29845130       219.69657      0.29587888
1.750      0.31415927       200.17413      0.31443278
1.750      0.32986723       184.41540      0.33533968
1.750      0.34557519       166.27737      0.34764108
1.750      0.36128316       159.72840      0.38158874
1.750      0.37699112       146.37643      0.39731481
1.750      0.39269908       135.95095      0.41709230
1.750      0.40840704       130.22969      0.44942781
1.750      0.42411501       120.48726      0.46565290
1.750      0.43982297       113.36664      0.48864026
1.750      0.45553093       107.80410      0.51624894
1.750      0.47123890       102.50041      0.54339951
1.750      0.48694686       94.425581      0.55233763
1.750      0.50265482       91.017287      0.58560357
1.750      0.51836279       86.342803      0.60925325
1.750      0.53407075       82.719223      0.63837091
1.750      0.54977871       79.661458      0.67062891
1.750      0.56548668       76.076746      0.69693026
1.750      0.58119464       73.199646      0.72802123
1.750      0.59690260       68.668005      0.73983541
1.750      0.61261057       66.398063      0.77335539
1.750      0.62831853       63.980041      0.80399691
1.750      0.64402649       61.182037      0.82795245
1.750      0.65973446       58.189431      0.84649008
1.750      0.67544242       57.265058      0.89397415
1.750      0.69115038       55.020597      0.92026567
1.750      0.70685835       53.474256      0.95678021
1.750      0.72256631       51.004995      0.97480129
1.750      0.73827427       49.947401       1.0182077
1.750      0.75398224       48.174659       1.0460977
1.750      0.76969020       47.235600       1.0911578
1.750      0.78539816       45.462551       1.1158189
1.750      0.80110613       44.097947       1.1485735
1.750      0.81681409       42.932636       1.1852978
1.750      0.83252205       41.513936       1.2135325
1.750      0.84823002       40.134474       1.2408770
1.750      0.86393798       39.531375       1.2913973
1.750      0.87964594       38.173862       1.3163157
1.750      0.89535391       37.247437       1.3544122
1.750      0.91106187       36.763714       1.4084234
1.750      0.92676983       35.520357       1.4323965
1.750      0.94247780       34.643345       1.4692762
1.750      0.95818576       33.643683       1.4994187
1.750      0.97389372       33.243319       1.5556409
1.750      0.98960169       32.224065       1.5820925
1.750       1.0053096       31.801350       1.6368744
1.750       1.0367256       30.917098       1.7452612
1.750       1.0681415       29.111453       1.7972997
1.750       1.0995574       28.052463       1.8892743
1.750       1.1309734       26.557721       1.9463377
1.750       1.1623893       25.802243       2.0529695
1.750       1.1938052       25.076941       2.1614501
1.750       1.2252211       23.924018       2.2291938
1.750       1.2566371       23.617670       2.3743072
1.750       1.2880530       22.525918       2.4386751
1.750       1.3194689       22.028689       2.5636362
1.750       1.3508848       21.250044       2.6539033
1.750       1.3823008       20.700044       2.7698049
1.750       1.4137167       20.283497       2.9033557
1.750       1.4451326       19.389400       2.9645430
1.750       1.4765485       19.276526       3.1437082
1.750       1.5079645       18.464002       3.2075204
1.750       1.5393804       18.063289       3.3381431
1.750       1.5707963       17.553454       3.4466126
1.750       1.6022123       17.370308       3.6194112
1.750       1.6336282       16.846548       3.7208387
1.750       1.6650441       16.155354       3.7780175
1.750       1.6964600       15.868288       3.9249237
1.750       1.7278760       15.663148       4.0934264
1.750       1.7592919       15.095080       4.1640830
1.750       1.7907078       14.992687       4.3613798
1.750       1.8221237       14.659621       4.4928984
1.750       1.8535397       14.546737       4.6929022
1.750       1.8849556       14.080306       4.7773352
1.750       1.9163715       13.697840       4.8838406
1.750       1.9477874       13.457997       5.0381995
1.750       1.9792034       13.351989       5.2442994
1.750       2.0106193       12.986703       5.3475975
1.750       2.0734512       12.526102       5.6567581
1.750       2.1362830       12.028082       5.9407736
1.750       2.1991149       11.832951       6.3753944
1.750       2.2619467       11.421820       6.6965739
1.750       2.3247786       10.865195       6.9159615
1.750       2.3876104       10.402763       7.1731406
1.750       2.4504423       10.105889       7.5331780
1.750       2.5132741       9.7491679       7.8407461
1.750       2.5761060       9.7081673       8.4081158
1.750       2.6389378       9.2097436       8.5744303
1.750       2.7017697       8.9866501       8.9786918
1.750       2.7646015       8.8705354       9.4954976
1.750       2.8274334       8.5428892       9.7825523
1.750       2.8902652       8.3765770       10.245896
1.750       2.9530971       8.0951000       10.561501
1.750       3.0159289       7.9280682       11.017954
1.750       3.0787608       7.7259643       11.422227
1.750       3.1415927       7.4228746       11.659824
1.750       3.2044245       7.2867080       12.146517
1.750       3.2672564       7.1609084       12.652840
1.750       3.3300882       6.8983627       12.905757
1.750       3.3929201       6.6966563       13.251015
1.750       3.4557519       6.5835795       13.764487
1.750       3.5185838       6.3327408       13.975445
1.750       3.5814156       6.2271890       14.491938
1.750       3.6442475       6.1341356       15.039978
1.750       3.7070793       5.9210938       15.281565
1.750       3.7699112       5.8294982       15.823217
1.750       3.8327430       5.6878074       16.223489
1.750       3.8955749       5.5303147       16.562839
1.750       3.9584067       5.4927111       17.259105
1.750       4.0212386       5.3555502       17.642246
1.750       4.1469023       5.0268048       18.160746
1.750       4.2725660       4.7944976       18.944350
1.750       4.3982297       4.7820391       20.611856
1.750       4.5238934       4.4219216       20.740460
1.750       4.6495571       4.2692842       21.740027
1.750       4.7752208       4.1065803       22.653273
1.750       4.9008845       3.9437795       23.518320
1.750       5.0265482       3.8102326       24.514967
1.750       5.1522120       3.6666213       25.404900
1.750       5.2778757       3.4825077       25.938198
1.750       5.4035394       3.3925777       27.116586
1.750       5.5292031       3.2144611       27.527454
1.750       5.6548668       3.0913931       28.319894
1.750       5.7805305       3.0066618       29.421034
1.750       5.9061942       2.9168094       30.443984
1.750       6.0318579       2.8033728       31.167675
1.750       6.1575216       2.6624112       31.489316
1.750       6.2831853       2.5839817       32.471272
1.750       6.4088490       2.5211135       33.620392
1.750       6.5345127       2.4351173       34.421498
1.750       6.6601764       2.3129579       34.617459
1.750       6.7858401       2.2691576       35.920782
1.750       6.9115038       2.1681781       36.264599
1.750       7.0371675       2.1252524       37.521003
1.750       7.1628313       2.0095274       37.412640
1.750       7.2884950       1.9581108       38.407947
1.750       7.4141587       1.9219060       39.681496
1.750       7.5398224       1.8481706       40.132448
1.750       7.6654861       1.8004115       41.082904
1.750       7.7911498       1.7170953       41.140477
1.750       7.9168135       1.6937417       42.576375
1.750       8.0424772       1.6418565       43.268811
1.750       8.2938046       1.5252792       44.084000
1.750       8.5451320       1.4558033       46.018163
1.750       8.7964594       1.3568122       46.785763
1.750       9.0477868       1.2847302       48.206908
1.750       9.2991143       1.2082844       49.222559
1.750       9.5504417       1.1456212       50.557044
1.750       9.8017691       1.1396949       54.371618
1.750       10.053096       1.0516463       54.130185
1.750       10.304424      0.99838104       55.339819
1.750       10.555751      0.94444494       56.274851
1.750       10.807079      0.89035213       56.932074
1.750       11.058406      0.87907761       60.224761
1.750       11.309734      0.83007076       60.833457
1.750       11.561061      0.77535707       60.696701
1.750       11.812388      0.76446174       63.832105
1.750       12.063716      0.71665943       63.742100
1.750       12.315043      0.69025398       65.311099
1.750       12.566371      0.66508938       66.862077
1.750       12.817698      0.62986713       67.196911
1.750       13.069025      0.59198724       66.944085
1.750       13.320353      0.57602969       68.970332
1.750       13.571680      0.55197621       69.902302
1.750       13.823008      0.52695365       70.509937
1.750       14.074335      0.51231923       72.359336
1.750       14.325663      0.49336176       73.481818
1.750       14.576990      0.47247038       74.139288
1.750       14.828317      0.45840624       75.717523
1.750       15.079645      0.43712781       75.936754
1.750       15.330972      0.42543695       77.663070
1.750       15.582300      0.40665623       77.945732
1.750       15.833627      0.39134179       78.698728
1.750       16.084954      0.37800982       79.695324
1.750       16.587609      0.35328806       81.686559
1.750       17.090264      0.32590651       82.415637
1.750       17.592919      0.30836990       85.065985
1.750       18.095574      0.28593870       85.834179
1.750       18.598229      0.27142496       88.457524
1.750       19.100883      0.25181456       88.901984
1.750       19.603538      0.23598499       90.065410
1.750       20.106193      0.22090438       90.962864
1.750       20.608848      0.21007039       93.152869
1.750       21.111503      0.19710921       93.958186
1.750       21.614157      0.18336004       93.797200
1.750       22.116812      0.17487172       95.842345
1.750       22.619467      0.16582838       97.224611
1.750       23.122122      0.15555657       97.418555
1.750       23.624777      0.14789840       98.795432
1.750       24.127432      0.14107216       100.37946
1.750       24.630086      0.13218191       100.05530
1.750       25.132741      0.12818089       103.08919
1.750       25.635396      0.11788462       100.61147
1.750       26.138051      0.11404070       103.16912
1.750       26.640706      0.10550778       101.06293
1.750       27.143361      0.10358062       104.93965
1.750       27.646015     0.097534410       104.40607
1.750       28.148670     0.093492630       105.63827
1.750       28.651325     0.088891145       105.91632
1.750       29.153980     0.084196155       105.69540
1.750       29.656635     0.080503881       106.37821
1.750       30.159289     0.076116901       105.78271
1.750       30.661944     0.072988992       106.59251
1.750       31.164599     0.068932341       105.70071
1.750       31.667254     0.067198235       108.10837
1.750       32.169909     0.063308549       106.77808
1.750       33.175218     0.058290989       107.82341
1.750       34.180528     0.052210873       105.62519
1.750       35.185838     0.049810983       109.92565
1.750       36.191147     0.045116004       108.34477
1.750       37.196457     0.041722163       108.77818
1.750       38.201767     0.038309134       108.19892
1.750       39.207076     0.035719975       109.06233
1.750       40.212386     0.032240086       106.20525
1.750       41.217696     0.029243003       103.73931
1.750       42.223005     0.027858737       106.23781
1.750       43.228315     0.025742055       105.34608
1.750       44.233625     0.024060370       105.49458
1.750       45.238934     0.021688109       101.72531
1.750       46.244244     0.020707047       103.74364
1.750       47.249554     0.019948097       106.60188
1.750       48.254863     0.018938254       107.80365
1.750       49.260173     0.016721461       101.25868
1.750       50.265482     0.015167991       97.590581
1.750       51.270792     0.014440536       98.596988
1.750       52.276102     0.013215515       95.645364
1.750       53.281411     0.012904477       98.886688
1.750       54.286721     0.011866694       96.179131
1.750       55.292031     0.011690519       100.11327
1.750       56.297340     0.010903260       98.557633
1.750       57.302650     0.010558197       100.64313
1.750       58.307960    0.0097717555       98.135555
1.750       59.313269    0.0092222857       97.490976
1.750       60.318579    0.0081776328       90.918272
1.750       61.323889    0.0086278913       100.80080
1.750       62.329198    0.0075177770       92.221953
1.750       63.334508    0.0076862166       98.924549
1.750       64.339818    0.0064702808       87.303743
1.750       66.350437    0.0084815432       125.50947
1.750       68.361056    0.0045653541       73.887507
1.750       70.371675    0.0048823575       86.197269
1.750       72.382295    0.0045133753       86.709912
1.750       74.392914    0.0049351263       102.93504
1.750       76.403533    0.0037662773       85.098690
1.750       78.414153    0.0035202384       85.985594
1.750       80.424772    0.0034601299       91.186842
1.750       82.435391    0.0025795253       73.206755
1.750       84.446011    0.0012431445       37.925324
1.750       86.456630    0.0028513008       93.348686
1.750       88.467249    0.0010690617       37.499078
1.750       90.477868    0.0017891878       67.135661
1.750       92.488488    0.0023426037       93.892763
1.750       94.499107    0.0017574860       75.135511
1.750       96.509726    0.0017684080       80.531534
1.750       98.520346   0.00011740015       5.6874381
1.750       100.53096    0.0019916362       102.51321
1.750       102.54158   0.00071698706       39.163513
1.750       104.55220    0.0011962105       69.259194
1.750       106.56282    0.0013907273       85.256871
1.750       108.57344    0.0010530230       68.277706
1.750       110.58406   0.00088765263       60.812227
1.750       112.59468   0.00086963295       62.886854
1.750       114.60530   0.00052556842       40.078700
1.750       116.61592   0.00031051637       24.947572
1.750       118.62654   0.00042680288       36.094678
1.750       120.63716   0.00062513741       55.601824
1.750       122.64778   0.00042575204       39.792941
1.750       124.65840   0.00034328501       33.689123
1.750       126.66902   0.00064399849       66.308056
1.750       128.67964  -5.2706217e-05      -5.6893358
1.750       132.70087  -0.00074079956      -87.698531
1.750       136.72211   0.00074651230       96.654817
1.750       140.74335   0.00083499437       117.93357
1.750       144.76459  -0.00055464305      -85.245383
1.750       148.78583   0.00035357787       58.998372
1.750       152.80707   0.00024877526       44.968434
1.750       156.82831   4.3911362e-06      0.85806565
1.750       160.84954   0.00032379320       68.264905
1.750       164.87078   0.00072852888       165.40481
1.750       168.89202   -0.0012785750      -312.04977
1.750       172.91326    0.0011370947       297.81858
1.750       176.93450   -0.0010009018      -280.86608
1.750       180.95574   0.00028691282       86.126596
1.750       184.97698  -0.00079027795      -253.39798
1.750       188.99821   0.00018219579       62.313437
1.750       193.01945   0.00035299916       128.60183
1.750       197.04069   0.00029896056       115.86491
1.750       201.06193  -0.00038906320      -160.20643
1.750       205.08317  -0.00010197448      -44.560680
1.750       209.10441  -0.00048759823      -225.85096
1.750       213.12565  -0.00012428273      -60.952031
1.750       217.14688   0.00021574077       111.90855
1.750       221.16812  -0.00097878368      -536.44422
1.750       225.18936   5.6449260e-05       32.656687
1.750       229.21060   0.00040741264       248.54719
1.750       233.23184  -9.0959905e-05      -58.463359
1.750       237.25308   0.00044093849       298.32100
1.750       241.27432   0.00017602601       125.25076
1.750       245.29555  -1.4385337e-05      -10.756211
1.750       249.31679   0.00076241876       598.57480
1.750       253.33803  -0.00045016233      -370.80073
1.750       257.35927   0.00028302645       244.40874
1.750       265.40175   0.00030331397       287.25924
1.750       273.44422   0.00025155051       260.55639
1.750       281.48670   0.00084407843       953.73278
1.750       289.52918  -0.00083479433      -1026.4239
1.750       297.57166  -0.00057331515      -765.31172
1.750       305.61413  -0.00015772935      -228.08833
1.750       313.65661  -0.00014020245      -219.17408
1.750       321.69909   0.00022795024       384.46764
1.750       329.74156   0.00038271794       695.13661
1.750       337.78404   -0.0014020466      -2737.4746
1.750       345.82652  -0.00084921160      -1779.3487
1.750       353.86900  -0.00076740401      -1722.7484
1.750       361.91147  -0.00025846338      -620.69226
1.750       369.95395  -0.00029340853      -752.63776
1.750       377.99643  -0.00044960525      -1230.1688
1.750       386.03891  -0.00077803592      -2267.5827
1.750       394.08138  -0.00022201945      -688.36542
1.750       402.12386   0.00045950901       1513.7140
1.750       410.16634   0.00042764004       1494.9569
1.750       418.20881   0.00014276000       529.00082
1.750       426.25129  -0.00026012659      -1020.5919
1.750       434.29377   0.00024855894       1031.4554
1.750       442.33625  -0.00022730413      -996.63277
1.750       450.37872   0.00039754838       1839.8984
1.750       458.42120   0.00017739867       865.79424
1.750       466.46368  -0.00048383819      -2487.8483
1.750       474.50615  -6.3240885e-05      -342.28964
1.750       482.54863   0.00021178035       1205.5332
1.750       490.59111   0.00041612211       2489.1443
1.750       498.63359  -1.1583136e-05      -72.751342
1.750       506.67606   0.00041507793       2735.2124
1.750       514.71854  -0.00018394770      -1270.7908
1.500     0.015707963       2296.2013   0.00045085807
1.500     0.031415927       5903.8073    0.0092736789
1.500     0.047123890       3121.0010     0.016545792
1.500     0.062831853       2519.8650     0.031665558
1.500     0.078539816       1911.5766     0.046917147
1.500     0.094247780       1563.4001     0.066306143
1.500      0.10995574       1272.6017     0.085707044
1.500      0.12566371       1082.5896      0.10883378
1.500      0.14137167       809.92217      0.11593130
1.500      0.15707963       737.43217      0.14479447
1.500      0.17278760       642.14904      0.16782002
1.500      0.18849556       564.05795      0.19138035
1.500      0.20420352       504.16513      0.21748672
1.500      0.21991149       461.24121      0.24850899
